date,state,district,partial_male,full_male,booster_male,partial_female,full_female,booster_female,partial_missing,full_missing,booster_missing
2021-08-15,Sarawak,Selangau,0,0,0,0,0,0,0,0,0
2021-08-15,Sarawak,Serian,28,791,0,23,803,0,13,543,0
2021-08-15,Sarawak,Sibu,34,344,0,55,329,0,62,199,0
2021-08-15,Sarawak,Simunjan,0,0,0,0,0,0,0,0,0
2021-08-15,Sarawak,Song,0,0,0,0,0,0,0,0,0
2021-08-15,Sarawak,Sri Aman,10,36,0,11,34,0,27,320,0
2021-08-15,Sarawak,Subis,0,0,0,0,0,0,0,0,0
2021-08-15,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0
2021-08-15,Sarawak,Tatau,0,12,0,0,10,0,0,125,0
2021-08-15,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0
2021-08-15,Sarawak,Telang Usan,1,1,0,0,0,0,16,2,0
2021-08-15,Selangor,Gombak,1578,1246,0,763,940,0,202,36,0
2021-08-15,Selangor,Hulu Langat,2163,13172,0,1759,9076,0,202,668,0
2021-08-15,Selangor,Hulu Selangor,315,1316,0,253,1235,0,45,43,0
2021-08-15,Selangor,Klang,2946,6577,0,1396,3534,0,142,300,0
2021-08-15,Selangor,Kuala Langat,823,1711,0,226,1672,0,105,209,0
2021-08-15,Selangor,Kuala Selangor,235,1584,0,244,1475,0,46,40,0
2021-08-15,Selangor,Petaling,5184,11696,0,2488,10281,0,328,440,0
2021-08-15,Selangor,Sabak Bernam,148,783,0,52,608,0,488,90,0
2021-08-15,Selangor,Sepang,506,4855,0,432,2445,0,52,224,0
2021-08-15,Terengganu,Besut,316,237,0,387,372,0,134,52,0
2021-08-15,Terengganu,Dungun,701,201,0,838,271,0,114,31,0
2021-08-15,Terengganu,Hulu Terengganu,377,216,0,508,303,0,131,53,0
2021-08-15,Terengganu,Kemaman,1237,791,0,1427,564,0,283,62,0
2021-08-15,Terengganu,Kuala Nerus,2019,710,0,1278,783,0,152,26,0
2021-08-15,Terengganu,Kuala Terengganu,1246,758,0,1588,928,0,88,55,0
2021-08-15,Terengganu,Marang,592,334,0,613,355,0,54,62,0
2021-08-15,Terengganu,Setiu,836,98,0,776,131,0,677,32,0
2021-08-15,W.P. Kuala Lumpur,Kuala Lumpur,5692,23449,0,2755,18524,0,1073,1065,0
2021-08-15,W.P. Labuan,Labuan,4,1,0,3,3,0,1,0,0
2021-08-15,W.P. Putrajaya,Putrajaya,36,916,0,8,648,0,8,81,0
2021-08-16,Johor,Batu Pahat,1555,2785,0,1651,3711,0,89,70,0
2021-08-16,Johor,Johor Bahru,9351,8034,0,6914,8964,0,300,82,0
2021-08-16,Johor,Kluang,353,1360,0,423,1731,0,36,28,0
2021-08-16,Johor,Kota Tinggi,1132,346,0,1192,355,0,15,54,0
2021-08-16,Johor,Kulai,1928,682,0,1766,747,0,37,8,0
2021-08-16,Johor,Mersing,790,1,0,833,2,0,90,0,0
2021-08-16,Johor,Muar,1162,2733,0,233,3588,0,89,91,0
2021-08-16,Johor,Pontian,591,406,0,725,397,0,40,50,0
2021-08-16,Johor,Segamat,1347,149,0,1609,163,0,12,20,0
2021-08-16,Johor,Tangkak,36,1709,0,56,2199,0,5,73,0
2021-08-16,Kedah,Baling,378,531,0,487,811,0,99,74,0
2021-08-16,Kedah,Bandar Baharu,280,342,0,238,388,0,36,38,0
2021-08-16,Kedah,Kota Setar,1208,1300,0,1025,1614,0,60,59,0
2021-08-16,Kedah,Kuala Muda,1919,1211,0,2219,1403,0,64,48,0
2021-08-16,Kedah,Kubang Pasu,47,247,0,16,418,0,3,36,0
2021-08-16,Kedah,Kulim,1033,1452,0,737,1452,0,128,95,0
2021-08-16,Kedah,Langkawi,37,1230,0,33,1053,0,118,79,0
2021-08-16,Kedah,Padang Terap,457,104,0,405,120,0,87,23,0
2021-08-16,Kedah,Pendang,484,10,0,622,14,0,38,1,0
2021-08-16,Kedah,Pokok Sena,149,0,0,164,0,0,32,0,0
2021-08-16,Kedah,Sik,46,179,0,90,289,0,32,62,0
2021-08-16,Kedah,Yan,261,263,0,264,345,0,4,38,0
2021-08-16,Kelantan,Bachok,294,348,0,434,476,0,77,66,0
2021-08-16,Kelantan,Gua Musang,106,607,0,168,599,0,63,42,0
2021-08-16,Kelantan,Jeli,78,285,0,111,348,0,18,60,0
2021-08-16,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0
2021-08-16,Kelantan,Kota Bharu,1063,2924,0,1148,3476,0,132,251,0
2021-08-16,Kelantan,Kuala Krai,495,306,0,478,332,0,120,86,0
2021-08-16,Kelantan,Machang,634,546,0,649,719,0,178,119,0
2021-08-16,Kelantan,Pasir Mas,514,981,0,555,984,0,56,157,0
2021-08-16,Kelantan,Pasir Puteh,403,497,0,471,600,0,137,153,0
2021-08-16,Kelantan,Tanah Merah,438,226,0,624,292,0,101,19,0
2021-08-16,Kelantan,Tumpat,284,567,0,409,699,0,229,103,0
2021-08-16,Melaka,Alor Gajah,1648,243,0,1528,373,0,126,46,0
2021-08-16,Melaka,Jasin,689,178,0,1039,199,0,50,18,0
2021-08-16,Melaka,Melaka Tengah,3209,3109,0,3402,3465,0,170,194,0
2021-08-16,Negeri Sembilan,Jelebu,12,285,0,27,331,0,4,67,0
2021-08-16,Negeri Sembilan,Jempol,586,626,0,534,751,0,71,90,0
2021-08-16,Negeri Sembilan,Kuala Pilah,64,783,0,83,620,0,23,232,0
2021-08-16,Negeri Sembilan,Port Dickson,104,987,0,134,1106,0,15,26,0
2021-08-16,Negeri Sembilan,Rembau,74,705,0,67,653,0,8,74,0
2021-08-16,Negeri Sembilan,Seremban,2337,3043,0,1893,4271,0,217,156,0
2021-08-16,Negeri Sembilan,Tampin,124,463,0,195,605,0,37,32,0
2021-08-16,Pahang,Bentong,407,682,0,254,747,0,83,35,0
2021-08-16,Pahang,Bera,30,428,0,33,442,0,3,91,0
2021-08-16,Pahang,Cameron Highlands,7,769,0,5,766,0,6,228,0
2021-08-16,Pahang,Jerantut,280,204,0,398,237,0,2,14,0
2021-08-16,Pahang,Kuantan,1724,2876,0,973,2925,0,258,159,0
2021-08-16,Pahang,Lipis,14,373,0,16,369,0,0,61,0
2021-08-16,Pahang,Maran,198,270,0,173,381,0,10,12,0
2021-08-16,Pahang,Pekan,234,232,0,234,291,0,25,11,0
2021-08-16,Pahang,Raub,28,665,0,19,738,0,55,26,0
2021-08-16,Pahang,Rompin,14,888,0,17,982,0,1,63,0
2021-08-16,Pahang,Temerloh,484,862,0,505,958,0,27,35,0
2021-08-16,Perak,Bagan Datuk,50,151,0,51,176,0,44,13,0
2021-08-16,Perak,Batang Padang,87,361,0,81,482,0,28,23,0
2021-08-16,Perak,Hilir Perak,383,350,0,432,413,0,37,40,0
2021-08-16,Perak,Hulu Perak,163,322,0,102,372,0,49,73,0
2021-08-16,Perak,Kampar,75,691,0,64,744,0,28,43,0
2021-08-16,Perak,Kerian,290,267,0,334,375,0,38,4,0
2021-08-16,Perak,Kinta,3498,2134,0,3451,2513,0,193,473,0
2021-08-16,Perak,Kuala Kangsar,334,361,0,370,405,0,93,33,0
2021-08-16,Perak,Larut Dan Matang,722,607,0,906,873,0,68,56,0
2021-08-16,Perak,Manjung,477,747,0,459,1315,0,45,42,0
2021-08-16,Perak,Muallim,30,242,0,49,297,0,56,28,0
2021-08-16,Perak,Perak Tengah,21,478,0,33,405,0,25,8,0
2021-08-16,Perlis,Perlis,376,1182,0,395,1311,0,19,22,0
2021-08-16,Pulau Pinang,Barat Daya,2203,1978,0,2168,1705,0,77,65,0
2021-08-16,Pulau Pinang,Seberang Perai Selatan,834,1376,0,530,983,0,98,11,0
2021-08-16,Pulau Pinang,Seberang Perai Tengah,3400,1428,0,1556,1338,0,76,64,0
2021-08-16,Pulau Pinang,Seberang Perai Utara,968,938,0,928,1187,0,67,26,0
2021-08-16,Pulau Pinang,Timur Laut,2256,1731,0,1925,1913,0,69,15,0
2021-08-16,Sabah,Beaufort,208,635,0,186,556,0,207,396,0
2021-08-16,Sabah,Beluran,54,197,0,41,187,0,142,230,0
2021-08-16,Sabah,Keningau,869,919,0,710,790,0,487,92,0
2021-08-16,Sabah,Kinabatangan,488,153,0,373,132,0,461,185,0
2021-08-16,Sabah,Kota Belud,272,188,0,306,217,0,247,51,0
2021-08-16,Sabah,Kota Kinabalu,2686,3470,0,2628,3480,0,627,132,0
2021-08-16,Sabah,Kota Marudu,435,317,0,423,310,0,228,90,0
2021-08-16,Sabah,Kuala Penyu,92,67,0,68,55,0,91,39,0
2021-08-16,Sabah,Kudat,401,381,0,361,396,0,185,137,0
2021-08-16,Sabah,Kunak,27,185,0,46,210,0,25,186,0
2021-08-16,Sabah,Lahad Datu,796,153,0,768,169,0,733,106,0
2021-08-16,Sabah,Nabawan,103,47,0,107,54,0,220,86,0
2021-08-16,Sabah,Papar,455,206,0,504,215,0,74,30,0
2021-08-16,Sabah,Penampang,800,395,0,754,369,0,101,10,0
2021-08-16,Sabah,Pitas,120,21,0,131,25,0,219,6,0
2021-08-16,Sabah,Putatan,287,308,0,239,381,0,15,19,0
2021-08-16,Sabah,Ranau,293,265,0,187,292,0,116,149,0
2021-08-16,Sabah,Sandakan,1735,808,0,1850,807,0,167,152,0
2021-08-16,Sabah,Semporna,297,363,0,321,366,0,436,496,0
2021-08-16,Sabah,Sipitang,7,124,0,7,112,0,11,34,0
2021-08-16,Sabah,Tambunan,83,132,0,84,146,0,126,93,0
2021-08-16,Sabah,Tawau,1610,1077,0,1720,1081,0,224,157,0
2021-08-16,Sabah,Telupid,108,110,0,87,80,0,168,154,0
2021-08-16,Sabah,Tenom,75,308,0,56,306,0,198,276,0
2021-08-16,Sabah,Tongod,39,16,0,35,22,0,28,105,0
2021-08-16,Sabah,Tuaran,493,329,0,482,330,0,202,56,0
2021-08-16,Sarawak,Asajaya,5,2,0,5,2,0,4,0,0
2021-08-16,Sarawak,Bau,0,32,0,0,13,0,0,25,0
2021-08-16,Sarawak,Belaga,11,3,0,5,6,0,38,13,0
2021-08-16,Sarawak,Beluru,0,0,0,1,0,0,0,13,0
2021-08-16,Sarawak,Betong,1,0,0,0,0,0,23,1,0
2021-08-16,Sarawak,Bintulu,106,241,0,76,186,0,234,206,0
2021-08-16,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0
2021-08-16,Sarawak,Dalat,0,43,0,0,32,0,0,33,0
2021-08-16,Sarawak,Daro,3,0,0,5,0,0,4,0,0
2021-08-16,Sarawak,Julau,0,4,0,0,0,0,1,6,0
2021-08-16,Sarawak,Kabong,0,0,0,0,0,0,0,0,0
2021-08-16,Sarawak,Kanowit,0,7,0,0,6,0,0,146,0
2021-08-16,Sarawak,Kapit,13,45,0,8,62,0,15,46,0
2021-08-16,Sarawak,Kuching,312,2855,0,350,2944,0,119,362,0
2021-08-16,Sarawak,Lawas,0,0,0,1,0,0,0,1,0
2021-08-16,Sarawak,Limbang,1,9,0,0,9,0,0,53,0
2021-08-16,Sarawak,Lubok Antu,0,1,0,0,1,0,1,6,0
2021-08-16,Sarawak,Lundu,0,32,0,0,20,0,0,17,0
2021-08-16,Sarawak,Maradong,0,0,0,0,0,0,0,0,0
2021-08-16,Sarawak,Marudi,1,0,0,0,1,0,2,18,0
2021-08-16,Sarawak,Matu,1,2,0,4,8,0,2,15,0
2021-08-16,Sarawak,Miri,226,534,0,92,381,0,108,100,0
2021-08-16,Sarawak,Mukah,0,0,0,10,0,0,2,0,0
2021-08-16,Sarawak,Pakan,0,1,0,1,0,0,5,4,0
2021-08-16,Sarawak,Pusa,0,0,0,0,0,0,0,0,0
2021-08-16,Sarawak,Samarahan,40,139,0,28,101,0,20,47,0
2021-08-16,Sarawak,Saratok,3,46,0,3,26,0,8,64,0
2021-08-16,Sarawak,Sarikei,16,82,0,17,32,0,9,43,0
2021-08-16,Sarawak,Sebauh,0,20,0,0,13,0,0,92,0
2021-08-16,Sarawak,Selangau,0,0,0,0,0,0,0,0,0
2021-08-16,Sarawak,Serian,24,561,0,23,583,0,26,637,0
2021-08-16,Sarawak,Sibu,68,158,0,81,109,0,119,160,0
2021-08-16,Sarawak,Simunjan,0,9,0,1,73,0,1,0,0
2021-08-16,Sarawak,Song,2,2,0,3,1,0,5,17,0
2021-08-16,Sarawak,Sri Aman,4,70,0,6,27,0,13,381,0
2021-08-16,Sarawak,Subis,6,5,0,26,2,0,101,60,0
2021-08-16,Sarawak,Tanjung Manis,1,10,0,0,15,0,0,4,0
2021-08-16,Sarawak,Tatau,0,3,0,2,7,0,0,16,0
2021-08-16,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0
2021-08-16,Sarawak,Telang Usan,0,1,0,2,2,0,5,32,0
2021-08-16,Selangor,Gombak,727,2856,0,470,2651,0,177,180,0
2021-08-16,Selangor,Hulu Langat,1046,13920,0,897,7122,0,73,722,0
2021-08-16,Selangor,Hulu Selangor,443,1629,0,478,1452,0,123,72,0
2021-08-16,Selangor,Klang,1355,6774,0,1228,6021,0,181,297,0
2021-08-16,Selangor,Kuala Langat,1183,1552,0,463,1447,0,83,125,0
2021-08-16,Selangor,Kuala Selangor,307,1425,0,256,1051,0,58,102,0
2021-08-16,Selangor,Petaling,1543,13968,0,1121,13394,0,213,558,0
2021-08-16,Selangor,Sabak Bernam,234,1233,0,170,783,0,344,226,0
2021-08-16,Selangor,Sepang,802,5102,0,614,2144,0,190,230,0
2021-08-16,Terengganu,Besut,275,238,0,436,366,0,97,77,0
2021-08-16,Terengganu,Dungun,1027,200,0,823,385,0,181,29,0
2021-08-16,Terengganu,Hulu Terengganu,414,228,0,477,324,0,122,41,0
2021-08-16,Terengganu,Kemaman,1866,1212,0,1928,637,0,594,109,0
2021-08-16,Terengganu,Kuala Nerus,1712,704,0,1678,912,0,67,15,0
2021-08-16,Terengganu,Kuala Terengganu,1947,784,0,2030,894,0,176,54,0
2021-08-16,Terengganu,Marang,537,360,0,688,348,0,37,60,0
2021-08-16,Terengganu,Setiu,225,133,0,338,180,0,82,34,0
2021-08-16,W.P. Kuala Lumpur,Kuala Lumpur,5805,30792,0,3101,19202,0,1242,1349,0
2021-08-16,W.P. Labuan,Labuan,100,337,0,88,322,0,15,160,0
2021-08-16,W.P. Putrajaya,Putrajaya,264,1344,0,361,995,0,0,44,0
2021-08-17,Johor,Batu Pahat,2032,2506,0,2333,3093,0,93,119,0
2021-08-17,Johor,Johor Bahru,10420,7935,0,6757,9280,0,327,228,0
2021-08-17,Johor,Kluang,447,1720,0,387,1882,0,23,79,0
2021-08-17,Johor,Kota Tinggi,1190,43,0,1270,47,0,13,2,0
2021-08-17,Johor,Kulai,1817,769,0,1742,789,0,32,21,0
2021-08-17,Johor,Mersing,405,131,0,447,155,0,66,49,0
2021-08-17,Johor,Muar,1449,2423,0,201,3155,0,59,44,0
2021-08-17,Johor,Pontian,883,19,0,1154,12,0,39,4,0
2021-08-17,Johor,Segamat,1401,72,0,1635,76,0,22,23,0
2021-08-17,Johor,Tangkak,75,2224,0,80,2512,0,7,172,0
2021-08-17,Kedah,Baling,506,476,0,604,657,0,140,45,0
2021-08-17,Kedah,Bandar Baharu,309,113,0,215,152,0,20,5,0
2021-08-17,Kedah,Kota Setar,1439,1521,0,1160,1985,0,134,86,0
2021-08-17,Kedah,Kuala Muda,1904,881,0,2433,1809,0,44,26,0
2021-08-17,Kedah,Kubang Pasu,21,691,0,16,935,0,26,56,0
2021-08-17,Kedah,Kulim,789,1600,0,477,1783,0,73,79,0
2021-08-17,Kedah,Langkawi,0,880,0,0,572,0,0,85,0
2021-08-17,Kedah,Padang Terap,308,243,0,264,279,0,53,132,0
2021-08-17,Kedah,Pendang,300,324,0,486,341,0,31,23,0
2021-08-17,Kedah,Pokok Sena,126,9,0,166,11,0,14,0,0
2021-08-17,Kedah,Sik,64,406,0,74,392,0,18,97,0
2021-08-17,Kedah,Yan,555,12,0,518,21,0,6,0,0
2021-08-17,Kelantan,Bachok,442,517,0,590,667,0,110,134,0
2021-08-17,Kelantan,Gua Musang,110,569,0,121,585,0,68,58,0
2021-08-17,Kelantan,Jeli,97,77,0,115,97,0,31,24,0
2021-08-17,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0
2021-08-17,Kelantan,Kota Bharu,1199,2810,0,1427,3126,0,145,328,0
2021-08-17,Kelantan,Kuala Krai,292,277,0,321,387,0,136,82,0
2021-08-17,Kelantan,Machang,686,508,0,613,694,0,196,86,0
2021-08-17,Kelantan,Pasir Mas,366,871,0,719,1225,0,51,191,0
2021-08-17,Kelantan,Pasir Puteh,276,603,0,333,755,0,55,218,0
2021-08-17,Kelantan,Tanah Merah,445,318,0,677,372,0,103,68,0
2021-08-17,Kelantan,Tumpat,327,554,0,367,717,0,174,48,0
2021-08-17,Melaka,Alor Gajah,1522,352,0,1411,517,0,113,62,0
2021-08-17,Melaka,Jasin,733,175,0,1043,210,0,40,20,0
2021-08-17,Melaka,Melaka Tengah,4225,2491,0,4214,2237,0,204,69,0
2021-08-17,Negeri Sembilan,Jelebu,49,269,0,46,304,0,7,27,0
2021-08-17,Negeri Sembilan,Jempol,689,808,0,635,853,0,118,163,0
2021-08-17,Negeri Sembilan,Kuala Pilah,74,918,0,49,711,0,32,256,0
2021-08-17,Negeri Sembilan,Port Dickson,187,427,0,189,429,0,72,21,0
2021-08-17,Negeri Sembilan,Rembau,68,659,0,73,699,0,33,61,0
2021-08-17,Negeri Sembilan,Seremban,1693,3514,0,1553,3712,0,29,173,0
2021-08-17,Negeri Sembilan,Tampin,255,461,0,262,582,0,23,25,0
2021-08-17,Pahang,Bentong,679,860,0,349,883,0,185,37,0
2021-08-17,Pahang,Bera,174,496,0,194,517,0,34,84,0
2021-08-17,Pahang,Cameron Highlands,0,143,0,0,168,0,0,137,0
2021-08-17,Pahang,Jerantut,21,685,0,18,718,0,1,81,0
2021-08-17,Pahang,Kuantan,1929,3487,0,1117,3395,0,346,176,0
2021-08-17,Pahang,Lipis,25,791,0,18,728,0,1,64,0
2021-08-17,Pahang,Maran,446,261,0,518,308,0,13,7,0
2021-08-17,Pahang,Pekan,160,709,0,139,876,0,18,37,0
2021-08-17,Pahang,Raub,17,754,0,13,803,0,1,33,0
2021-08-17,Pahang,Rompin,15,1008,0,15,1207,0,0,83,0
2021-08-17,Pahang,Temerloh,436,909,0,355,1068,0,9,50,0
2021-08-17,Perak,Bagan Datuk,62,171,0,46,190,0,24,12,0
2021-08-17,Perak,Batang Padang,142,451,0,151,516,0,49,46,0
2021-08-17,Perak,Hilir Perak,410,369,0,512,491,0,21,31,0
2021-08-17,Perak,Hulu Perak,243,160,0,190,219,0,43,35,0
2021-08-17,Perak,Kampar,320,472,0,285,625,0,18,34,0
2021-08-17,Perak,Kerian,147,336,0,295,497,0,32,18,0
2021-08-17,Perak,Kinta,3446,2215,0,3690,3321,0,254,137,0
2021-08-17,Perak,Kuala Kangsar,256,282,0,435,354,0,90,17,0
2021-08-17,Perak,Larut Dan Matang,775,544,0,1042,699,0,65,110,0
2021-08-17,Perak,Manjung,460,1078,0,533,1563,0,98,48,0
2021-08-17,Perak,Muallim,61,254,0,58,307,0,23,8,0
2021-08-17,Perak,Perak Tengah,244,308,0,193,224,0,27,5,0
2021-08-17,Perlis,Perlis,523,1045,0,556,1285,0,13,27,0
2021-08-17,Pulau Pinang,Barat Daya,2467,1615,0,2170,1990,0,108,62,0
2021-08-17,Pulau Pinang,Seberang Perai Selatan,811,1283,0,547,1079,0,88,18,0
2021-08-17,Pulau Pinang,Seberang Perai Tengah,2411,1323,0,1773,1586,0,42,78,0
2021-08-17,Pulau Pinang,Seberang Perai Utara,846,1946,0,959,1331,0,62,45,0
2021-08-17,Pulau Pinang,Timur Laut,2238,1933,0,1816,2085,0,69,142,0
2021-08-17,Sabah,Beaufort,85,680,0,86,643,0,213,229,0
2021-08-17,Sabah,Beluran,83,188,0,83,185,0,556,225,0
2021-08-17,Sabah,Keningau,1224,533,0,1017,614,0,585,70,0
2021-08-17,Sabah,Kinabatangan,347,130,0,287,134,0,829,160,0
2021-08-17,Sabah,Kota Belud,606,159,0,657,250,0,601,71,0
2021-08-17,Sabah,Kota Kinabalu,2614,3846,0,2367,3945,0,565,323,0
2021-08-17,Sabah,Kota Marudu,283,232,0,278,243,0,273,71,0
2021-08-17,Sabah,Kuala Penyu,70,173,0,61,164,0,31,51,0
2021-08-17,Sabah,Kudat,302,380,0,298,394,0,114,189,0
2021-08-17,Sabah,Kunak,282,30,0,311,29,0,179,9,0
2021-08-17,Sabah,Lahad Datu,745,345,0,627,457,0,769,229,0
2021-08-17,Sabah,Nabawan,114,1,0,129,2,0,329,6,0
2021-08-17,Sabah,Papar,445,310,0,460,335,0,26,67,0
2021-08-17,Sabah,Penampang,1012,552,0,847,585,0,83,10,0
2021-08-17,Sabah,Pitas,103,159,0,109,105,0,261,122,0
2021-08-17,Sabah,Putatan,177,467,0,148,660,0,17,14,0
2021-08-17,Sabah,Ranau,273,392,0,194,393,0,112,106,0
2021-08-17,Sabah,Sandakan,1601,912,0,1667,931,0,174,161,0
2021-08-17,Sabah,Semporna,224,439,0,281,493,0,381,588,0
2021-08-17,Sabah,Sipitang,73,225,0,67,176,0,52,81,0
2021-08-17,Sabah,Tambunan,93,125,0,93,135,0,99,104,0
2021-08-17,Sabah,Tawau,1574,1275,0,1796,1355,0,306,129,0
2021-08-17,Sabah,Telupid,53,66,0,50,49,0,267,67,0
2021-08-17,Sabah,Tenom,71,328,0,60,348,0,152,329,0
2021-08-17,Sabah,Tongod,44,0,0,50,0,0,21,0,0
2021-08-17,Sabah,Tuaran,377,412,0,390,480,0,205,95,0
2021-08-17,Sarawak,Asajaya,2,370,0,3,351,0,1,94,0
2021-08-17,Sarawak,Bau,0,14,0,0,14,0,0,32,0
2021-08-17,Sarawak,Belaga,9,6,0,5,3,0,25,4,0
2021-08-17,Sarawak,Beluru,0,0,0,0,0,0,0,2,0
2021-08-17,Sarawak,Betong,2,0,0,3,0,0,23,1,0
2021-08-17,Sarawak,Bintulu,53,191,0,46,104,0,84,190,0
2021-08-17,Sarawak,Bukit Mabong,0,85,0,0,100,0,0,106,0
2021-08-17,Sarawak,Dalat,0,9,0,0,4,0,4,156,0
2021-08-17,Sarawak,Daro,7,0,0,1,1,0,2,0,0
2021-08-17,Sarawak,Julau,0,6,0,1,7,0,10,16,0
2021-08-17,Sarawak,Kabong,0,0,0,0,0,0,0,0,0
2021-08-17,Sarawak,Kanowit,0,0,0,0,0,0,0,3,0
2021-08-17,Sarawak,Kapit,28,34,0,8,22,0,45,149,0
2021-08-17,Sarawak,Kuching,336,2241,0,302,2172,0,122,296,0
2021-08-17,Sarawak,Lawas,1,3,0,0,2,0,0,76,0
2021-08-17,Sarawak,Limbang,2,37,0,0,18,0,12,39,0
2021-08-17,Sarawak,Lubok Antu,0,0,0,0,1,0,0,5,0
2021-08-17,Sarawak,Lundu,0,34,0,0,19,0,0,16,0
2021-08-17,Sarawak,Maradong,0,0,0,0,0,0,0,4,0
2021-08-17,Sarawak,Marudi,0,0,0,1,0,0,1,2,0
2021-08-17,Sarawak,Matu,0,0,0,0,0,0,2,0,0
2021-08-17,Sarawak,Miri,161,578,0,90,439,0,86,769,0
2021-08-17,Sarawak,Mukah,8,44,0,5,35,0,17,335,0
2021-08-17,Sarawak,Pakan,0,0,0,2,0,0,4,0,0
2021-08-17,Sarawak,Pusa,0,5,0,0,0,0,0,7,0
2021-08-17,Sarawak,Samarahan,23,88,0,23,67,0,17,29,0
2021-08-17,Sarawak,Saratok,1,10,0,3,8,0,26,133,0
2021-08-17,Sarawak,Sarikei,16,35,0,6,24,0,4,126,0
2021-08-17,Sarawak,Sebauh,0,8,0,0,4,0,0,58,0
2021-08-17,Sarawak,Selangau,12,17,0,7,18,0,70,87,0
2021-08-17,Sarawak,Serian,20,402,0,14,382,0,43,286,0
2021-08-17,Sarawak,Sibu,44,214,0,52,187,0,96,193,0
2021-08-17,Sarawak,Simunjan,2,0,0,2,0,0,7,0,0
2021-08-17,Sarawak,Song,1,8,0,2,11,0,0,15,0
2021-08-17,Sarawak,Sri Aman,9,18,0,9,15,0,24,75,0
2021-08-17,Sarawak,Subis,6,129,0,17,111,0,160,399,0
2021-08-17,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0
2021-08-17,Sarawak,Tatau,0,3,0,0,3,0,0,4,0
2021-08-17,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0
2021-08-17,Sarawak,Telang Usan,1,1,0,0,2,0,24,31,0
2021-08-17,Selangor,Gombak,1064,2757,0,695,2687,0,174,202,0
2021-08-17,Selangor,Hulu Langat,1151,14263,0,951,7001,0,52,664,0
2021-08-17,Selangor,Hulu Selangor,470,1521,0,440,1546,0,98,66,0
2021-08-17,Selangor,Klang,2156,8081,0,1657,5803,0,201,502,0
2021-08-17,Selangor,Kuala Langat,421,1206,0,319,1263,0,82,188,0
2021-08-17,Selangor,Kuala Selangor,239,1746,0,237,1512,0,44,160,0
2021-08-17,Selangor,Petaling,1013,15858,0,878,13263,0,160,581,0
2021-08-17,Selangor,Sabak Bernam,158,971,0,100,622,0,60,245,0
2021-08-17,Selangor,Sepang,490,4268,0,486,2266,0,86,232,0
2021-08-17,Terengganu,Besut,297,298,0,430,381,0,110,23,0
2021-08-17,Terengganu,Dungun,1064,256,0,904,382,0,329,34,0
2021-08-17,Terengganu,Hulu Terengganu,658,211,0,718,330,0,254,31,0
2021-08-17,Terengganu,Kemaman,2463,1279,0,2250,850,0,779,80,0
2021-08-17,Terengganu,Kuala Nerus,1838,743,0,1931,1000,0,62,28,0
2021-08-17,Terengganu,Kuala Terengganu,1719,807,0,1895,921,0,108,44,0
2021-08-17,Terengganu,Marang,646,384,0,767,353,0,103,42,0
2021-08-17,Terengganu,Setiu,265,105,0,396,138,0,80,33,0
2021-08-17,W.P. Kuala Lumpur,Kuala Lumpur,6248,35011,0,2866,19865,0,1301,1775,0
2021-08-17,W.P. Labuan,Labuan,59,264,0,45,154,0,17,79,0
2021-08-17,W.P. Putrajaya,Putrajaya,132,1420,0,172,921,0,4,31,0
2021-08-18,Johor,Batu Pahat,2113,2434,0,2527,2444,0,83,68,0
2021-08-18,Johor,Johor Bahru,10108,8542,0,7072,8996,0,277,281,0
2021-08-18,Johor,Kluang,671,1255,0,589,1681,0,54,18,0
2021-08-18,Johor,Kota Tinggi,974,42,0,1216,45,0,8,2,0
2021-08-18,Johor,Kulai,2041,422,0,1885,634,0,25,21,0
2021-08-18,Johor,Mersing,646,1,0,707,3,0,58,0,0
2021-08-18,Johor,Muar,1009,2327,0,268,3211,0,17,59,0
2021-08-18,Johor,Pontian,993,5,0,1177,11,0,61,0,0
2021-08-18,Johor,Segamat,952,459,0,1030,631,0,4,3,0
2021-08-18,Johor,Tangkak,246,1622,0,111,1838,0,61,172,0
2021-08-18,Kedah,Baling,745,135,0,759,330,0,143,25,0
2021-08-18,Kedah,Bandar Baharu,246,215,0,165,248,0,35,28,0
2021-08-18,Kedah,Kota Setar,1391,1176,0,1480,1435,0,100,68,0
2021-08-18,Kedah,Kuala Muda,2749,2229,0,3344,2029,0,39,43,0
2021-08-18,Kedah,Kubang Pasu,125,462,0,252,601,0,44,13,0
2021-08-18,Kedah,Kulim,937,1410,0,845,1344,0,99,188,0
2021-08-18,Kedah,Langkawi,5,1011,0,193,654,0,30,152,0
2021-08-18,Kedah,Padang Terap,402,121,0,392,162,0,101,10,0
2021-08-18,Kedah,Pendang,452,28,0,653,194,0,51,63,0
2021-08-18,Kedah,Pokok Sena,56,7,0,181,17,0,15,0,0
2021-08-18,Kedah,Sik,68,45,0,63,59,0,12,35,0
2021-08-18,Kedah,Yan,6,473,0,0,615,0,3,64,0
