date,state,district,partial_foreigner,full_foreigner,booster_foreigner,partial_malaysian,full_malaysian,booster_malaysian,partial_missing,full_missing,booster_missing
2021-08-18,Sabah,Kunak,485,23,0,91,69,0,4,0,0
2021-08-18,Sabah,Lahad Datu,1246,172,0,506,952,0,12,2,0
2021-08-18,Sabah,Nabawan,125,0,0,480,141,0,2,0,0
2021-08-18,Sabah,Papar,62,12,0,957,562,0,9,0,0
2021-08-18,Sabah,Penampang,579,31,0,845,1139,0,6,0,0
2021-08-18,Sabah,Pitas,135,6,0,825,256,0,4,0,0
2021-08-18,Sabah,Putatan,311,20,0,434,1063,0,7,1,0
2021-08-18,Sabah,Ranau,98,5,0,278,786,0,1,0,0
2021-08-18,Sabah,Sandakan,598,150,0,3126,1941,0,16,1,0
2021-08-18,Sabah,Semporna,350,6,0,635,274,0,8,1,0
2021-08-18,Sabah,Sipitang,47,150,0,123,400,0,1,2,0
2021-08-18,Sabah,Tambunan,4,10,0,121,541,0,0,1,0
2021-08-18,Sabah,Tawau,1974,208,0,2205,2775,0,62,3,0
2021-08-18,Sabah,Telupid,265,1,0,89,173,0,6,1,0
2021-08-18,Sabah,Tenom,63,86,0,220,749,0,2,1,0
2021-08-18,Sabah,Tongod,22,5,0,382,326,0,2,0,0
2021-08-18,Sabah,Tuaran,226,40,0,838,867,0,14,3,0
2021-08-18,Sarawak,Asajaya,1,5,0,43,35,0,0,0,0
2021-08-18,Sarawak,Bau,0,6,0,0,4,0,0,0,0
2021-08-18,Sarawak,Belaga,27,7,0,29,13,0,0,0,0
2021-08-18,Sarawak,Beluru,10,0,0,14,2,0,0,0,0
2021-08-18,Sarawak,Betong,0,6,0,3,633,0,0,0,0
2021-08-18,Sarawak,Bintulu,23,195,0,82,311,0,0,2,0
2021-08-18,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0
2021-08-18,Sarawak,Dalat,3,1,0,0,14,0,0,0,0
2021-08-18,Sarawak,Daro,0,13,0,4,0,0,0,0,0
2021-08-18,Sarawak,Julau,0,3,0,0,9,0,0,1,0
2021-08-18,Sarawak,Kabong,0,0,0,0,0,0,0,0,0
2021-08-18,Sarawak,Kanowit,0,0,0,0,0,0,0,0,0
2021-08-18,Sarawak,Kapit,27,84,0,42,76,0,2,0,0
2021-08-18,Sarawak,Kuching,99,1378,0,577,4416,0,0,10,0
2021-08-18,Sarawak,Lawas,0,9,0,2,33,0,0,0,0
2021-08-18,Sarawak,Limbang,0,10,0,1,20,0,0,0,0
2021-08-18,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0
2021-08-18,Sarawak,Lundu,0,10,0,0,19,0,0,0,0
2021-08-18,Sarawak,Maradong,0,0,0,0,0,0,0,0,0
2021-08-18,Sarawak,Marudi,9,7,0,41,24,0,0,0,0
2021-08-18,Sarawak,Matu,2,43,0,5,30,0,0,0,0
2021-08-18,Sarawak,Miri,29,149,0,409,1172,0,3,4,0
2021-08-18,Sarawak,Mukah,0,0,0,0,9,0,1,0,0
2021-08-18,Sarawak,Pakan,0,0,0,5,2,0,0,0,0
2021-08-18,Sarawak,Pusa,0,0,0,12,0,0,0,0,0
2021-08-18,Sarawak,Samarahan,3,36,0,38,98,0,0,0,0
2021-08-18,Sarawak,Saratok,0,1,0,0,16,0,0,0,0
2021-08-18,Sarawak,Sarikei,0,68,0,30,403,0,1,4,0
2021-08-18,Sarawak,Sebauh,11,79,0,10,20,0,1,0,0
2021-08-18,Sarawak,Selangau,0,0,0,0,2,0,0,0,0
2021-08-18,Sarawak,Serian,0,91,0,0,323,0,0,0,0
2021-08-18,Sarawak,Sibu,27,746,0,214,456,0,0,2,0
2021-08-18,Sarawak,Simunjan,0,0,0,0,2,0,0,0,0
2021-08-18,Sarawak,Song,0,0,0,2,69,0,0,0,0
2021-08-18,Sarawak,Sri Aman,0,46,0,0,39,0,0,0,0
2021-08-18,Sarawak,Subis,20,0,0,46,1,0,0,0,0
2021-08-18,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0
2021-08-18,Sarawak,Tatau,0,0,0,0,3,0,0,0,0
2021-08-18,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0
2021-08-18,Sarawak,Telang Usan,1,0,0,16,4,0,0,0,0
2021-08-18,Selangor,Gombak,1147,630,0,948,5709,0,84,49,0
2021-08-18,Selangor,Hulu Langat,117,11397,0,1588,13475,0,838,395,0
2021-08-18,Selangor,Hulu Selangor,19,377,0,1039,2719,0,0,4,0
2021-08-18,Selangor,Klang,303,2977,0,2952,15855,0,1067,2796,0
2021-08-18,Selangor,Kuala Langat,189,1215,0,764,2731,0,48,8,0
2021-08-18,Selangor,Kuala Selangor,31,1046,0,547,2474,0,0,8,0
2021-08-18,Selangor,Petaling,392,10995,0,2179,28880,0,345,1457,0
2021-08-18,Selangor,Sabak Bernam,213,156,0,324,951,0,1,0,0
2021-08-18,Selangor,Sepang,378,827,0,932,3628,0,2,10,0
2021-08-18,Terengganu,Besut,5,5,0,841,760,0,0,0,0
2021-08-18,Terengganu,Dungun,519,6,0,1790,594,0,1,0,0
2021-08-18,Terengganu,Hulu Terengganu,5,0,0,1626,559,0,1,0,0
2021-08-18,Terengganu,Kemaman,256,37,0,4514,2222,0,1,2,0
2021-08-18,Terengganu,Kuala Nerus,113,12,0,3659,1775,0,5,0,0
2021-08-18,Terengganu,Kuala Terengganu,110,38,0,3750,1779,0,0,2,0
2021-08-18,Terengganu,Marang,5,0,0,1529,765,0,1,0,0
2021-08-18,Terengganu,Setiu,21,6,0,729,342,0,0,0,0
2021-08-18,W.P. Kuala Lumpur,Kuala Lumpur,7115,25630,0,3512,35714,0,128,393,0
2021-08-18,W.P. Labuan,Labuan,30,142,0,69,178,0,0,3,0
2021-08-18,W.P. Putrajaya,Putrajaya,29,1214,0,327,1550,0,0,28,0
2021-08-19,Johor,Batu Pahat,2088,119,0,4718,4400,0,67,1,0
2021-08-19,Johor,Johor Bahru,5750,1182,0,12889,16217,0,272,8,0
2021-08-19,Johor,Kluang,190,49,0,1800,2561,0,8,0,0
2021-08-19,Johor,Kota Tinggi,20,50,0,1543,1984,0,0,0,0
2021-08-19,Johor,Kulai,1258,21,0,2026,948,0,46,0,0
2021-08-19,Johor,Mersing,247,7,0,291,715,0,0,0,0
2021-08-19,Johor,Muar,1138,70,0,412,4883,0,124,1,0
2021-08-19,Johor,Pontian,165,8,0,1755,1081,0,15,1,0
2021-08-19,Johor,Segamat,45,24,0,533,2661,0,1,0,0
2021-08-19,Johor,Tangkak,135,44,0,558,2315,0,29,2,0
2021-08-19,Kedah,Baling,62,9,0,475,1880,0,0,1,0
2021-08-19,Kedah,Bandar Baharu,2,2,0,256,652,0,0,0,0
2021-08-19,Kedah,Kota Setar,496,56,0,2014,2987,0,45,2,0
2021-08-19,Kedah,Kuala Muda,57,210,0,5308,2809,0,1,0,0
2021-08-19,Kedah,Kubang Pasu,2,17,0,35,1509,0,0,1,0
2021-08-19,Kedah,Kulim,612,170,0,1851,2475,0,47,4,0
2021-08-19,Kedah,Langkawi,55,343,0,239,1154,0,0,2,0
2021-08-19,Kedah,Padang Terap,4,0,0,679,175,0,0,0,0
2021-08-19,Kedah,Pendang,1,0,0,561,32,0,0,0,0
2021-08-19,Kedah,Pokok Sena,0,1,0,0,24,0,0,0,0
2021-08-19,Kedah,Sik,0,1,0,218,335,0,1,0,0
2021-08-19,Kedah,Yan,7,0,0,1516,167,0,0,0,0
2021-08-19,Kelantan,Bachok,6,5,0,618,1899,0,0,0,0
2021-08-19,Kelantan,Gua Musang,10,20,0,303,1156,0,0,1,0
2021-08-19,Kelantan,Jeli,1,10,0,209,689,0,0,0,0
2021-08-19,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0
2021-08-19,Kelantan,Kota Bharu,59,120,0,3529,6275,0,1,2,0
2021-08-19,Kelantan,Kuala Krai,28,16,0,612,1098,0,0,0,0
2021-08-19,Kelantan,Machang,49,18,0,1684,720,0,0,1,0
2021-08-19,Kelantan,Pasir Mas,14,81,0,1090,2755,0,0,0,0
2021-08-19,Kelantan,Pasir Puteh,13,14,0,782,1377,0,0,0,0
2021-08-19,Kelantan,Tanah Merah,10,7,0,1025,777,0,2,0,0
2021-08-19,Kelantan,Tumpat,2,13,0,614,1188,0,0,0,0
2021-08-19,Melaka,Alor Gajah,568,10,0,2752,314,0,5,1,0
2021-08-19,Melaka,Jasin,14,4,0,1787,435,0,1,0,0
2021-08-19,Melaka,Melaka Tengah,976,455,0,5900,4867,0,31,4,0
2021-08-19,Negeri Sembilan,Jelebu,3,4,0,283,313,0,0,0,0
2021-08-19,Negeri Sembilan,Jempol,71,12,0,1268,925,0,0,0,0
2021-08-19,Negeri Sembilan,Kuala Pilah,4,114,0,221,1159,0,0,2,0
2021-08-19,Negeri Sembilan,Port Dickson,4,16,0,244,388,0,0,0,0
2021-08-19,Negeri Sembilan,Rembau,17,69,0,156,1314,0,0,2,0
2021-08-19,Negeri Sembilan,Seremban,71,1190,0,3861,4010,0,4,13,0
2021-08-19,Negeri Sembilan,Tampin,1,12,0,898,656,0,0,0,0
2021-08-19,Pahang,Bentong,178,87,0,1082,1496,0,1,0,0
2021-08-19,Pahang,Bera,4,2,0,365,854,0,1,1,0
2021-08-19,Pahang,Cameron Highlands,20,9,0,123,314,0,3,0,0
2021-08-19,Pahang,Jerantut,1,7,0,692,1162,0,0,0,0
2021-08-19,Pahang,Kuantan,1620,892,0,2625,4198,0,9,1,0
2021-08-19,Pahang,Lipis,1,13,0,41,1715,0,0,0,0
2021-08-19,Pahang,Maran,3,3,0,70,221,0,0,0,0
2021-08-19,Pahang,Pekan,16,11,0,773,749,0,0,0,0
2021-08-19,Pahang,Raub,8,0,0,948,40,0,0,0,0
2021-08-19,Pahang,Rompin,8,4,0,1657,259,0,0,0,0
2021-08-19,Pahang,Temerloh,5,18,0,221,2517,0,0,1,0
2021-08-19,Perak,Bagan Datuk,47,125,0,77,231,0,1,1,0
2021-08-19,Perak,Batang Padang,43,9,0,468,945,0,24,1,0
2021-08-19,Perak,Hilir Perak,15,1,0,1088,517,0,1,0,0
2021-08-19,Perak,Hulu Perak,3,3,0,82,402,0,0,0,0
2021-08-19,Perak,Kampar,3,24,0,227,1201,0,2,0,0
2021-08-19,Perak,Kerian,0,10,0,161,1205,0,1,0,0
2021-08-19,Perak,Kinta,356,294,0,4526,6270,0,88,2,0
2021-08-19,Perak,Kuala Kangsar,3,19,0,124,1075,0,1,0,0
2021-08-19,Perak,Larut Dan Matang,49,154,0,2297,3199,0,53,2,0
2021-08-19,Perak,Manjung,115,45,0,493,1632,0,4,0,0
2021-08-19,Perak,Muallim,5,21,0,115,447,0,0,0,0
2021-08-19,Perak,Perak Tengah,2,4,0,283,255,0,0,1,0
2021-08-19,Perlis,Perlis,25,30,0,1231,2167,0,1,1,0
2021-08-19,Pulau Pinang,Barat Daya,385,1235,0,2996,1685,0,27,5,0
2021-08-19,Pulau Pinang,Seberang Perai Selatan,502,411,0,1600,2049,0,20,0,0
2021-08-19,Pulau Pinang,Seberang Perai Tengah,1299,587,0,3254,3039,0,122,4,0
2021-08-19,Pulau Pinang,Seberang Perai Utara,42,400,0,1582,2962,0,14,3,0
2021-08-19,Pulau Pinang,Timur Laut,816,50,0,3918,3336,0,71,4,0
2021-08-19,Sabah,Beaufort,244,160,0,147,1644,0,8,0,0
2021-08-19,Sabah,Beluran,1,237,0,35,383,0,0,4,0
2021-08-19,Sabah,Keningau,813,167,0,567,1552,0,7,0,0
2021-08-19,Sabah,Kinabatangan,1124,179,0,267,140,0,4,30,0
2021-08-19,Sabah,Kota Belud,28,2,0,1329,832,0,27,0,0
2021-08-19,Sabah,Kota Kinabalu,1874,582,0,1961,11642,0,50,5,0
2021-08-19,Sabah,Kota Marudu,44,26,0,638,600,0,1,0,0
2021-08-19,Sabah,Kuala Penyu,111,9,0,164,240,0,3,0,0
2021-08-19,Sabah,Kudat,197,36,0,341,1165,0,5,1,0
2021-08-19,Sabah,Kunak,615,15,0,331,71,0,6,0,0
2021-08-19,Sabah,Lahad Datu,1385,224,0,495,896,0,17,5,0
2021-08-19,Sabah,Nabawan,108,0,0,456,6,0,2,0,0
2021-08-19,Sabah,Papar,53,5,0,739,213,0,0,0,0
2021-08-19,Sabah,Penampang,390,33,0,548,1290,0,2,1,0
2021-08-19,Sabah,Pitas,21,15,0,500,257,0,3,0,0
2021-08-19,Sabah,Putatan,390,30,0,303,1070,0,5,0,0
2021-08-19,Sabah,Ranau,40,7,0,167,619,0,1,1,0
2021-08-19,Sabah,Sandakan,685,165,0,2996,1734,0,8,11,0
2021-08-19,Sabah,Semporna,256,16,0,550,769,0,6,0,0
2021-08-19,Sabah,Sipitang,58,124,0,107,285,0,0,3,0
2021-08-19,Sabah,Tambunan,2,17,0,190,293,0,0,0,0
2021-08-19,Sabah,Tawau,1699,173,0,1774,2645,0,17,3,0
2021-08-19,Sabah,Telupid,246,0,0,46,120,0,8,0,0
2021-08-19,Sabah,Tenom,37,40,0,313,219,0,0,1,0
2021-08-19,Sabah,Tongod,12,1,0,261,206,0,0,0,0
2021-08-19,Sabah,Tuaran,306,27,0,826,1179,0,26,0,0
2021-08-19,Sarawak,Asajaya,1,3,0,24,15,0,0,0,0
2021-08-19,Sarawak,Bau,0,5,0,0,1,0,0,0,0
2021-08-19,Sarawak,Belaga,19,291,0,12,12,0,0,0,0
2021-08-19,Sarawak,Beluru,0,0,0,0,1,0,0,0,0
2021-08-19,Sarawak,Betong,0,0,0,8,0,0,0,0,0
2021-08-19,Sarawak,Bintulu,26,560,0,99,302,0,0,1,0
2021-08-19,Sarawak,Bukit Mabong,0,0,0,0,78,0,0,0,0
2021-08-19,Sarawak,Dalat,0,25,0,0,15,0,0,12,0
2021-08-19,Sarawak,Daro,0,0,0,10,0,0,0,0,0
2021-08-19,Sarawak,Julau,0,0,0,2,3,0,0,0,0
2021-08-19,Sarawak,Kabong,0,0,0,0,0,0,0,0,0
2021-08-19,Sarawak,Kanowit,0,0,0,0,24,0,0,0,0
2021-08-19,Sarawak,Kapit,1,8,0,18,43,0,0,0,0
2021-08-19,Sarawak,Kuching,128,717,0,529,4413,0,2,2,0
2021-08-19,Sarawak,Lawas,1,0,0,1,1,0,0,0,0
2021-08-19,Sarawak,Limbang,0,0,0,0,13,0,0,0,0
2021-08-19,Sarawak,Lubok Antu,0,0,0,0,10,0,0,0,0
2021-08-19,Sarawak,Lundu,0,8,0,0,16,0,0,0,0
2021-08-19,Sarawak,Maradong,0,0,0,0,5,0,0,0,0
2021-08-19,Sarawak,Marudi,0,1,0,4,12,0,0,0,0
2021-08-19,Sarawak,Matu,7,153,0,4,5,0,0,0,0
2021-08-19,Sarawak,Miri,27,186,0,408,977,0,3,1,0
2021-08-19,Sarawak,Mukah,6,206,0,0,20,0,0,0,0
2021-08-19,Sarawak,Pakan,0,0,0,5,0,0,0,0,0
2021-08-19,Sarawak,Pusa,0,0,0,25,0,0,0,0,0
2021-08-19,Sarawak,Samarahan,3,31,0,54,359,0,0,2,0
2021-08-19,Sarawak,Saratok,0,17,0,18,56,0,0,0,0
2021-08-19,Sarawak,Sarikei,1,53,0,43,29,0,0,0,0
2021-08-19,Sarawak,Sebauh,0,7,0,0,9,0,0,0,0
2021-08-19,Sarawak,Selangau,12,107,0,14,17,0,0,0,0
2021-08-19,Sarawak,Serian,0,162,0,6,142,0,0,0,0
2021-08-19,Sarawak,Sibu,36,176,0,112,455,0,1,0,0
2021-08-19,Sarawak,Simunjan,0,159,0,0,434,0,0,0,0
2021-08-19,Sarawak,Song,0,0,0,4,0,0,0,0,0
2021-08-19,Sarawak,Sri Aman,0,30,0,1,107,0,0,0,0
2021-08-19,Sarawak,Subis,2,0,0,4,1,0,0,0,0
2021-08-19,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0
2021-08-19,Sarawak,Tatau,0,0,0,1,1,0,0,0,0
2021-08-19,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0
2021-08-19,Sarawak,Telang Usan,1,4,0,9,5,0,0,0,0
2021-08-19,Selangor,Gombak,307,1365,0,682,6445,0,128,127,0
2021-08-19,Selangor,Hulu Langat,531,4368,0,1742,13534,0,8,107,0
2021-08-19,Selangor,Hulu Selangor,15,308,0,911,2962,0,1,4,0
2021-08-19,Selangor,Klang,386,3314,0,3088,13161,0,27,151,0
2021-08-19,Selangor,Kuala Langat,200,1073,0,594,2839,0,41,17,0
2021-08-19,Selangor,Kuala Selangor,71,1124,0,681,2156,0,0,4,0
2021-08-19,Selangor,Petaling,722,11075,0,2327,28447,0,285,1070,0
2021-08-19,Selangor,Sabak Bernam,14,352,0,224,979,0,0,2,0
2021-08-19,Selangor,Sepang,290,565,0,776,3996,0,8,2,0
2021-08-19,Terengganu,Besut,8,5,0,814,1102,0,0,1,0
2021-08-19,Terengganu,Dungun,11,5,0,1643,515,0,1,0,0
2021-08-19,Terengganu,Hulu Terengganu,3,2,0,1028,565,0,0,0,0
2021-08-19,Terengganu,Kemaman,722,86,0,3395,2413,0,8,1,0
2021-08-19,Terengganu,Kuala Nerus,382,23,0,3534,1701,0,8,0,0
2021-08-19,Terengganu,Kuala Terengganu,41,20,0,3607,1715,0,2,0,0
2021-08-19,Terengganu,Marang,1,2,0,1525,780,0,0,0,0
2021-08-19,Terengganu,Setiu,8,3,0,586,336,0,0,0,0
2021-08-19,W.P. Kuala Lumpur,Kuala Lumpur,10394,19294,0,4404,38453,0,169,216,0
2021-08-19,W.P. Labuan,Labuan,22,139,0,50,172,0,0,1,0
2021-08-19,W.P. Putrajaya,Putrajaya,43,1160,0,373,980,0,6,21,0
2021-08-20,Johor,Batu Pahat,2281,52,0,3095,5037,0,122,2,0
2021-08-20,Johor,Johor Bahru,3556,1120,0,14296,16521,0,308,9,0
2021-08-20,Johor,Kluang,133,37,0,579,3488,0,17,0,0
2021-08-20,Johor,Kota Tinggi,79,5,0,1827,1523,0,6,0,0
2021-08-20,Johor,Kulai,1535,0,0,1398,70,0,61,0,0
2021-08-20,Johor,Mersing,12,3,0,954,299,0,0,0,0
2021-08-20,Johor,Muar,836,247,0,214,4815,0,22,2,0
2021-08-20,Johor,Pontian,53,8,0,1802,250,0,6,0,0
2021-08-20,Johor,Segamat,101,25,0,710,2917,0,9,0,0
2021-08-20,Johor,Tangkak,789,42,0,430,2312,0,9,0,0
2021-08-20,Kedah,Baling,113,1,0,1906,217,0,10,0,0
2021-08-20,Kedah,Bandar Baharu,0,2,0,29,775,0,0,0,0
2021-08-20,Kedah,Kota Setar,384,5,0,846,504,0,82,0,0
2021-08-20,Kedah,Kuala Muda,69,680,0,7183,1462,0,5,1,0
2021-08-20,Kedah,Kubang Pasu,6,0,0,2433,147,0,0,0,0
2021-08-20,Kedah,Kulim,209,8,0,2763,1624,0,16,1,0
2021-08-20,Kedah,Langkawi,0,367,0,0,558,0,0,13,0
2021-08-20,Kedah,Padang Terap,1,2,0,263,431,0,0,0,0
2021-08-20,Kedah,Pendang,0,0,0,0,0,0,0,0,0
2021-08-20,Kedah,Pokok Sena,0,0,0,0,361,0,0,1,0
2021-08-20,Kedah,Sik,0,0,0,12,634,0,0,0,0
2021-08-20,Kedah,Yan,0,4,0,8,1345,0,0,0,0
2021-08-20,Kelantan,Bachok,0,0,0,1,0,0,0,0,0
2021-08-20,Kelantan,Gua Musang,0,0,0,0,0,0,0,1,0
2021-08-20,Kelantan,Jeli,0,0,0,0,0,0,0,0,0
2021-08-20,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0
2021-08-20,Kelantan,Kota Bharu,11,24,0,699,1567,0,2,0,0
2021-08-20,Kelantan,Kuala Krai,0,0,0,21,0,0,0,0,0
2021-08-20,Kelantan,Machang,0,0,0,0,0,0,0,0,0
2021-08-20,Kelantan,Pasir Mas,0,0,0,72,1,0,0,0,0
2021-08-20,Kelantan,Pasir Puteh,1,1,0,115,646,0,0,0,0
2021-08-20,Kelantan,Tanah Merah,0,0,0,3,1,0,0,0,0
2021-08-20,Kelantan,Tumpat,0,0,0,0,0,0,0,0,0
2021-08-20,Melaka,Alor Gajah,537,36,0,1928,1199,0,10,0,0
2021-08-20,Melaka,Jasin,11,0,0,1708,368,0,1,0,0
2021-08-20,Melaka,Melaka Tengah,1957,472,0,6213,5472,0,237,1,0
2021-08-20,Negeri Sembilan,Jelebu,2,7,0,389,271,0,0,0,0
2021-08-20,Negeri Sembilan,Jempol,33,36,0,1144,924,0,0,0,0
2021-08-20,Negeri Sembilan,Kuala Pilah,10,176,0,207,595,0,2,1,0
2021-08-20,Negeri Sembilan,Port Dickson,18,23,0,230,818,0,0,0,0
2021-08-20,Negeri Sembilan,Rembau,19,42,0,179,1392,0,0,0,0
2021-08-20,Negeri Sembilan,Seremban,704,1564,0,4292,4022,0,218,3,0
2021-08-20,Negeri Sembilan,Tampin,2,25,0,623,512,0,0,0,0
2021-08-20,Pahang,Bentong,201,7,0,738,1750,0,0,0,0
2021-08-20,Pahang,Bera,12,2,0,505,510,0,0,0,0
2021-08-20,Pahang,Cameron Highlands,55,25,0,6,900,0,0,0,0
2021-08-20,Pahang,Jerantut,0,0,0,35,36,0,0,0,0
2021-08-20,Pahang,Kuantan,809,396,0,2156,4606,0,10,3,0
2021-08-20,Pahang,Lipis,4,41,0,26,1596,0,0,1,0
2021-08-20,Pahang,Maran,0,2,0,41,730,0,0,0,0
2021-08-20,Pahang,Pekan,0,3,0,30,599,0,0,0,0
2021-08-20,Pahang,Raub,2,13,0,47,2288,0,1,0,0
2021-08-20,Pahang,Rompin,2,40,0,641,2780,0,0,1,0
2021-08-20,Pahang,Temerloh,19,12,0,566,1966,0,0,0,0
2021-08-20,Perak,Bagan Datuk,3,0,0,351,0,0,0,0,0
2021-08-20,Perak,Batang Padang,85,3,0,642,345,0,6,0,0
2021-08-20,Perak,Hilir Perak,22,2,0,1329,313,0,2,0,0
2021-08-20,Perak,Hulu Perak,9,5,0,480,308,0,0,0,0
2021-08-20,Perak,Kampar,25,20,0,822,1042,0,3,0,0
2021-08-20,Perak,Kerian,22,8,0,443,967,0,1,0,0
2021-08-20,Perak,Kinta,776,302,0,4030,5843,0,172,3,0
2021-08-20,Perak,Kuala Kangsar,25,6,0,423,470,0,0,1,0
2021-08-20,Perak,Larut Dan Matang,101,81,0,2999,2132,0,4,0,0
2021-08-20,Perak,Manjung,637,600,0,1284,2428,0,17,2,0
2021-08-20,Perak,Muallim,19,0,0,493,146,0,0,0,0
2021-08-20,Perak,Perak Tengah,5,2,0,739,18,0,0,0,0
2021-08-20,Perlis,Perlis,20,10,0,1128,1012,0,0,0,0
2021-08-20,Pulau Pinang,Barat Daya,134,210,0,3225,2444,0,4,3,0
2021-08-20,Pulau Pinang,Seberang Perai Selatan,1016,416,0,943,2548,0,21,1,0
2021-08-20,Pulau Pinang,Seberang Perai Tengah,1503,230,0,3595,3304,0,64,6,0
2021-08-20,Pulau Pinang,Seberang Perai Utara,213,358,0,2201,3257,0,42,2,0
2021-08-20,Pulau Pinang,Timur Laut,1037,151,0,3494,5528,0,36,6,0
2021-08-20,Sabah,Beaufort,176,133,0,142,1297,0,8,7,0
2021-08-20,Sabah,Beluran,0,0,0,3,252,0,0,63,0
2021-08-20,Sabah,Keningau,774,94,0,581,1847,0,6,0,0
2021-08-20,Sabah,Kinabatangan,1116,321,0,267,81,0,13,1,0
2021-08-20,Sabah,Kota Belud,14,2,0,741,1324,0,16,0,0
2021-08-20,Sabah,Kota Kinabalu,1376,773,0,1683,11589,0,33,11,0
2021-08-20,Sabah,Kota Marudu,56,8,0,494,752,0,1,0,0
2021-08-20,Sabah,Kuala Penyu,183,0,0,285,9,0,12,0,0
2021-08-20,Sabah,Kudat,211,77,0,334,1353,0,7,2,0
2021-08-20,Sabah,Kunak,447,0,0,135,3,0,6,0,0
2021-08-20,Sabah,Lahad Datu,349,156,0,102,937,0,4,4,0
2021-08-20,Sabah,Nabawan,115,0,0,685,3,0,7,0,0
2021-08-20,Sabah,Papar,119,3,0,928,163,0,11,1,0
2021-08-20,Sabah,Penampang,203,19,0,424,1147,0,3,0,0
2021-08-20,Sabah,Pitas,19,3,0,380,202,0,0,0,0
2021-08-20,Sabah,Putatan,259,39,0,201,1224,0,3,0,0
2021-08-20,Sabah,Ranau,244,5,0,710,972,0,3,2,0
2021-08-20,Sabah,Sandakan,881,168,0,2276,1555,0,18,3,0
2021-08-20,Sabah,Semporna,239,25,0,547,783,0,8,0,0
2021-08-20,Sabah,Sipitang,43,124,0,50,256,0,2,3,0
2021-08-20,Sabah,Tambunan,2,40,0,99,229,0,1,0,0
2021-08-20,Sabah,Tawau,1321,198,0,1338,2387,0,40,8,0
2021-08-20,Sabah,Telupid,210,0,0,56,184,0,10,0,0
2021-08-20,Sabah,Tenom,112,1,0,264,64,0,2,0,0
2021-08-20,Sabah,Tongod,30,0,0,233,155,0,0,1,0
2021-08-20,Sabah,Tuaran,222,18,0,954,1166,0,5,0,0
2021-08-20,Sarawak,Asajaya,1,0,0,27,0,0,0,0,0
2021-08-20,Sarawak,Bau,3,31,0,61,52,0,1,1,0
2021-08-20,Sarawak,Belaga,6,2,0,4,10,0,0,0,0
2021-08-20,Sarawak,Beluru,0,0,0,2,0,0,0,0,0
2021-08-20,Sarawak,Betong,0,0,0,0,0,0,0,0,0
2021-08-20,Sarawak,Bintulu,56,95,0,124,299,0,0,0,0
2021-08-20,Sarawak,Bukit Mabong,0,2,0,1,94,0,0,0,0
2021-08-20,Sarawak,Dalat,5,258,0,2,14,0,0,1,0
2021-08-20,Sarawak,Daro,0,7,0,3,166,0,0,0,0
2021-08-20,Sarawak,Julau,0,2,0,2,9,0,0,1,0
2021-08-20,Sarawak,Kabong,0,0,0,0,0,0,0,0,0
2021-08-20,Sarawak,Kanowit,0,0,0,0,0,0,0,0,0
2021-08-20,Sarawak,Kapit,1,1,0,26,53,0,0,0,0
2021-08-20,Sarawak,Kuching,575,577,0,713,4790,0,0,11,0
2021-08-20,Sarawak,Lawas,0,0,0,3,0,0,0,0,0
2021-08-20,Sarawak,Limbang,0,8,0,0,3,0,0,0,0
2021-08-20,Sarawak,Lubok Antu,0,11,0,0,20,0,0,0,0
2021-08-20,Sarawak,Lundu,57,129,0,101,93,0,0,0,0
2021-08-20,Sarawak,Maradong,0,0,0,0,2,0,0,0,0
2021-08-20,Sarawak,Marudi,0,0,0,1,4,0,0,0,0
2021-08-20,Sarawak,Matu,0,1,0,2,22,0,0,0,0
2021-08-20,Sarawak,Miri,11,135,0,242,908,0,2,0,0
2021-08-20,Sarawak,Mukah,21,257,0,23,115,0,0,0,0
2021-08-20,Sarawak,Pakan,0,0,0,16,1,0,2,1,0
2021-08-20,Sarawak,Pusa,0,0,0,13,0,0,0,0,0
2021-08-20,Sarawak,Samarahan,11,15,0,81,213,0,0,0,0
2021-08-20,Sarawak,Saratok,0,0,0,33,4,0,0,0,0
2021-08-20,Sarawak,Sarikei,1,47,0,38,64,0,0,0,0
2021-08-20,Sarawak,Sebauh,0,46,0,0,14,0,0,0,0
2021-08-20,Sarawak,Selangau,3,11,0,6,30,0,0,0,0
2021-08-20,Sarawak,Serian,37,98,0,230,514,0,2,2,0
2021-08-20,Sarawak,Sibu,38,328,0,141,947,0,0,1,0
2021-08-20,Sarawak,Simunjan,2,83,0,46,237,0,0,0,0
2021-08-20,Sarawak,Song,0,0,0,1,1,0,0,0,0
2021-08-20,Sarawak,Sri Aman,13,18,0,113,199,0,0,0,0
2021-08-20,Sarawak,Subis,0,2,0,10,4,0,0,0,0
2021-08-20,Sarawak,Tanjung Manis,1,10,0,7,32,0,0,0,0
2021-08-20,Sarawak,Tatau,0,0,0,0,5,0,0,0,0
