state,age_group,dose,metric,value
W.P. Kuala Lumpur,12_17,dose2,daily,0.0
W.P. Kuala Lumpur,18_29,booster1,daily,8.0
W.P. Kuala Lumpur,18_29,booster2,daily,5.0
W.P. Kuala Lumpur,18_29,dose1,daily,0.0
W.P. Kuala Lumpur,18_29,dose2,daily,0.0
W.P. Kuala Lumpur,30_39,booster1,daily,3.0
W.P. Kuala Lumpur,30_39,booster2,daily,5.0
W.P. Kuala Lumpur,30_39,dose1,daily,0.0
W.P. Kuala Lumpur,30_39,dose2,daily,0.0
W.P. Kuala Lumpur,40_49,booster1,daily,3.0
W.P. Kuala Lumpur,40_49,booster2,daily,6.0
W.P. Kuala Lumpur,40_49,dose1,daily,0.0
W.P. Kuala Lumpur,40_49,dose2,daily,1.0
W.P. Kuala Lumpur,50_59,booster1,daily,1.0
W.P. Kuala Lumpur,50_59,booster2,daily,0.0
W.P. Kuala Lumpur,50_59,dose1,daily,0.0
W.P. Kuala Lumpur,50_59,dose2,daily,0.0
W.P. Kuala Lumpur,5_11,booster1,daily,0.0
W.P. Kuala Lumpur,5_11,booster2,daily,0.0
W.P. Kuala Lumpur,5_11,dose1,daily,0.0
W.P. Kuala Lumpur,5_11,dose2,daily,0.0
W.P. Kuala Lumpur,60_69,booster1,daily,1.0
W.P. Kuala Lumpur,60_69,booster2,daily,1.0
W.P. Kuala Lumpur,60_69,dose1,daily,0.0
W.P. Kuala Lumpur,60_69,dose2,daily,0.0
W.P. Kuala Lumpur,70_79,booster1,daily,0.0
W.P. Kuala Lumpur,70_79,booster2,daily,1.0
W.P. Kuala Lumpur,70_79,dose1,daily,0.0
W.P. Kuala Lumpur,70_79,dose2,daily,0.0
W.P. Kuala Lumpur,80_above,booster1,daily,0.0
W.P. Kuala Lumpur,80_above,booster2,daily,0.0
W.P. Kuala Lumpur,80_above,dose1,daily,0.0
W.P. Kuala Lumpur,80_above,dose2,daily,0.0
W.P. Kuala Lumpur,adolescent,booster1,daily,1.0
W.P. Kuala Lumpur,adolescent,booster2,daily,0.0
W.P. Kuala Lumpur,adolescent,dose1,daily,0.0
W.P. Kuala Lumpur,adolescent,dose2,daily,0.0
W.P. Kuala Lumpur,adult,booster1,daily,16.0
W.P. Kuala Lumpur,adult,booster2,daily,18.0
W.P. Kuala Lumpur,adult,dose1,daily,2.0
W.P. Kuala Lumpur,adult,dose2,daily,1.0
W.P. Kuala Lumpur,child,booster1,daily,0.0
W.P. Kuala Lumpur,child,booster2,daily,0.0
W.P. Kuala Lumpur,child,dose1,daily,0.0
W.P. Kuala Lumpur,child,dose2,daily,0.0
W.P. Kuala Lumpur,elderly,booster1,daily,1.0
W.P. Kuala Lumpur,elderly,booster2,daily,2.0
W.P. Kuala Lumpur,elderly,dose1,daily,0.0
W.P. Kuala Lumpur,elderly,dose2,daily,0.0
W.P. Kuala Lumpur,total,booster1,daily,17.0
W.P. Kuala Lumpur,total,booster2,daily,18.0
W.P. Kuala Lumpur,total,dose1,daily,2.0
W.P. Kuala Lumpur,total,dose2,daily,1.0
W.P. Labuan,0_4,booster1,daily,0.0
W.P. Labuan,0_4,booster2,daily,0.0
W.P. Labuan,0_4,dose1,daily,0.0
W.P. Labuan,0_4,dose2,daily,0.0
W.P. Labuan,12_17,booster1,daily,0.0
W.P. Labuan,12_17,booster2,daily,0.0
W.P. Labuan,12_17,dose1,daily,0.0
W.P. Labuan,12_17,dose2,daily,0.0
W.P. Labuan,18_29,booster1,daily,0.0
W.P. Labuan,18_29,booster2,daily,0.0
W.P. Labuan,18_29,dose1,daily,0.0
W.P. Labuan,18_29,dose2,daily,0.0
W.P. Labuan,30_39,booster1,daily,0.0
W.P. Labuan,30_39,booster2,daily,0.0
W.P. Labuan,30_39,dose1,daily,0.0
W.P. Labuan,30_39,dose2,daily,0.0
W.P. Labuan,40_49,booster1,daily,0.0
W.P. Labuan,40_49,booster2,daily,0.0
W.P. Labuan,40_49,dose1,daily,0.0
W.P. Labuan,40_49,dose2,daily,0.0
W.P. Labuan,50_59,booster1,daily,0.0
W.P. Labuan,50_59,booster2,daily,0.0
W.P. Labuan,50_59,dose1,daily,0.0
W.P. Labuan,50_59,dose2,daily,0.0
W.P. Labuan,5_11,booster1,daily,0.0
W.P. Labuan,5_11,booster2,daily,0.0
W.P. Labuan,5_11,dose1,daily,0.0
W.P. Labuan,5_11,dose2,daily,0.0
W.P. Labuan,60_69,booster1,daily,0.0
W.P. Labuan,60_69,booster2,daily,0.0
W.P. Labuan,60_69,dose1,daily,0.0
W.P. Labuan,60_69,dose2,daily,0.0
W.P. Labuan,70_79,booster1,daily,0.0
W.P. Labuan,70_79,booster2,daily,0.0
W.P. Labuan,70_79,dose1,daily,0.0
W.P. Labuan,70_79,dose2,daily,0.0
W.P. Labuan,80_above,booster1,daily,0.0
W.P. Labuan,80_above,booster2,daily,0.0
W.P. Labuan,80_above,dose1,daily,0.0
W.P. Labuan,80_above,dose2,daily,0.0
W.P. Labuan,adolescent,booster1,daily,0.0
W.P. Labuan,adolescent,booster2,daily,0.0
W.P. Labuan,adolescent,dose1,daily,0.0
W.P. Labuan,adolescent,dose2,daily,0.0
W.P. Labuan,adult,booster1,daily,0.0
W.P. Labuan,adult,booster2,daily,0.0
W.P. Labuan,adult,dose1,daily,0.0
W.P. Labuan,adult,dose2,daily,0.0
W.P. Labuan,child,booster1,daily,0.0
W.P. Labuan,child,booster2,daily,0.0
W.P. Labuan,child,dose1,daily,0.0
W.P. Labuan,child,dose2,daily,0.0
W.P. Labuan,elderly,booster1,daily,0.0
W.P. Labuan,elderly,booster2,daily,0.0
W.P. Labuan,elderly,dose1,daily,0.0
W.P. Labuan,elderly,dose2,daily,0.0
W.P. Labuan,total,booster1,daily,0.0
W.P. Labuan,total,booster2,daily,0.0
W.P. Labuan,total,dose1,daily,0.0
W.P. Labuan,total,dose2,daily,0.0
W.P. Putrajaya,0_4,booster1,daily,0.0
W.P. Putrajaya,0_4,booster2,daily,0.0
W.P. Putrajaya,0_4,dose1,daily,0.0
W.P. Putrajaya,0_4,dose2,daily,0.0
W.P. Putrajaya,12_17,booster1,daily,0.0
W.P. Putrajaya,12_17,booster2,daily,0.0
W.P. Putrajaya,12_17,dose1,daily,0.0
W.P. Putrajaya,12_17,dose2,daily,0.0
W.P. Putrajaya,18_29,booster1,daily,1.0
W.P. Putrajaya,18_29,booster2,daily,0.0
W.P. Putrajaya,18_29,dose1,daily,0.0
W.P. Putrajaya,18_29,dose2,daily,0.0
W.P. Putrajaya,30_39,booster1,daily,0.0
W.P. Putrajaya,30_39,booster2,daily,0.0
W.P. Putrajaya,30_39,dose1,daily,0.0
W.P. Putrajaya,30_39,dose2,daily,0.0
W.P. Putrajaya,40_49,booster1,daily,0.0
W.P. Putrajaya,40_49,booster2,daily,0.0
W.P. Putrajaya,40_49,dose1,daily,0.0
W.P. Putrajaya,40_49,dose2,daily,0.0
W.P. Putrajaya,50_59,booster1,daily,0.0
W.P. Putrajaya,50_59,booster2,daily,0.0
W.P. Putrajaya,50_59,dose1,daily,0.0
W.P. Putrajaya,50_59,dose2,daily,0.0
W.P. Putrajaya,5_11,booster1,daily,0.0
W.P. Putrajaya,5_11,booster2,daily,0.0
W.P. Putrajaya,5_11,dose1,daily,0.0
W.P. Putrajaya,5_11,dose2,daily,0.0
W.P. Putrajaya,60_69,booster1,daily,0.0
W.P. Putrajaya,60_69,booster2,daily,1.0
W.P. Putrajaya,60_69,dose1,daily,0.0
W.P. Putrajaya,60_69,dose2,daily,0.0
W.P. Putrajaya,70_79,booster1,daily,0.0
W.P. Putrajaya,70_79,booster2,daily,0.0
W.P. Putrajaya,70_79,dose1,daily,0.0
W.P. Putrajaya,70_79,dose2,daily,0.0
W.P. Putrajaya,80_above,booster1,daily,0.0
W.P. Putrajaya,80_above,booster2,daily,0.0
W.P. Putrajaya,80_above,dose1,daily,0.0
W.P. Putrajaya,80_above,dose2,daily,0.0
W.P. Putrajaya,adolescent,booster1,daily,0.0
W.P. Putrajaya,adolescent,booster2,daily,0.0
W.P. Putrajaya,adolescent,dose1,daily,0.0
W.P. Putrajaya,adolescent,dose2,daily,0.0
W.P. Putrajaya,adult,booster1,daily,1.0
W.P. Putrajaya,adult,booster2,daily,1.0
W.P. Putrajaya,adult,dose1,daily,0.0
W.P. Putrajaya,adult,dose2,daily,0.0
W.P. Putrajaya,child,booster1,daily,0.0
W.P. Putrajaya,child,booster2,daily,0.0
W.P. Putrajaya,child,dose1,daily,0.0
W.P. Putrajaya,child,dose2,daily,0.0
W.P. Putrajaya,elderly,booster1,daily,0.0
W.P. Putrajaya,elderly,booster2,daily,1.0
W.P. Putrajaya,elderly,dose1,daily,0.0
W.P. Putrajaya,elderly,dose2,daily,0.0
W.P. Putrajaya,total,booster1,daily,1.0
W.P. Putrajaya,total,booster2,daily,1.0
W.P. Putrajaya,total,dose1,daily,0.0
W.P. Putrajaya,total,dose2,daily,0.0
Malaysia,0_4,booster1,perc,0.0
Malaysia,0_4,booster2,perc,0.0
Malaysia,0_4,dose1,perc,0.0
Malaysia,0_4,dose2,perc,0.0
Malaysia,12_17,booster1,perc,1.9439480619656744
Malaysia,12_17,booster2,perc,0.014880761072186156
Malaysia,12_17,dose1,perc,94.25753680015427
Malaysia,12_17,dose2,perc,91.86093077071415
Malaysia,18_29,booster1,perc,59.62793447733716
Malaysia,18_29,booster2,perc,1.8756466936318315
Malaysia,18_29,dose1,perc,92.07681040622438
Malaysia,18_29,dose2,perc,91.2229732453606
Malaysia,30_39,booster1,perc,68.15753900113258
Malaysia,30_39,booster2,perc,3.235632603850791
Malaysia,30_39,dose1,perc,98.56897811552373
Malaysia,30_39,dose2,perc,97.67885718461145
Malaysia,40_49,booster1,perc,76.58863032953303
Malaysia,40_49,booster2,perc,3.5397209641313965
Malaysia,40_49,dose1,perc,104.78543911708054
Malaysia,40_49,dose2,perc,103.94367223697225
Malaysia,50_59,booster1,perc,73.22793528752203
Malaysia,50_59,booster2,perc,3.8549735703988466
Malaysia,50_59,dose1,perc,98.65942655774468
Malaysia,50_59,dose2,perc,97.96405574243153
Malaysia,5_11,booster1,perc,0.1704830305590762
Malaysia,5_11,booster2,perc,0.0005351358963526264
Malaysia,5_11,dose1,perc,50.05218983241797
Malaysia,5_11,dose2,perc,43.52333474158569
Malaysia,60_69,booster1,perc,76.06653521643435
Malaysia,60_69,booster2,perc,5.890086206896552
Malaysia,60_69,dose1,perc,99.26623257520177
Malaysia,60_69,dose2,perc,98.67388114453412
Malaysia,70_79,booster1,perc,69.25548603977963
Malaysia,70_79,booster2,perc,6.679895415071435
Malaysia,70_79,dose1,perc,91.97394714725931
Malaysia,70_79,dose2,perc,91.37314408441497
Malaysia,80_above,booster1,perc,56.009312861817264
Malaysia,80_above,booster2,perc,5.538887490561288
Malaysia,80_above,dose1,perc,81.93405487037502
Malaysia,80_above,dose2,perc,80.92474200855776
Malaysia,adolescent,booster1,perc,1.9439480619656744
Malaysia,adolescent,booster2,perc,0.014880761072186156
Malaysia,adolescent,dose1,perc,94.25753680015427
Malaysia,adolescent,dose2,perc,91.86093077071415
Malaysia,adult,booster1,perc,69.08667046352888
Malaysia,adult,booster2,perc,3.4673668193911986
Malaysia,adult,dose1,perc,99.55200992851132
Malaysia,adult,dose2,perc,98.35818294642175
Malaysia,child,booster1,perc,0.1704830305590762
Malaysia,child,booster2,perc,0.0005351358963526264
Malaysia,child,dose1,perc,50.05218983241797
Malaysia,child,dose2,perc,43.52333474158569
Malaysia,elderly,booster1,perc,71.88383118662647
Malaysia,elderly,booster2,perc,6.083639353247465
Malaysia,elderly,dose1,perc,95.23899698547548
Malaysia,elderly,dose2,perc,94.59876678542066
Malaysia,total,booster1,perc,49.97806602545848
Malaysia,total,booster2,perc,2.4995820204488455
Malaysia,total,dose1,perc,86.14551812622676
Malaysia,total,dose2,perc,84.34725373655347
Klang Valley,0_4,booster1,perc,0.0
Klang Valley,0_4,booster2,perc,0.0
Klang Valley,0_4,dose1,perc,0.0
Klang Valley,0_4,dose2,perc,0.0
Klang Valley,12_17,booster1,perc,3.0776077885952713
Klang Valley,12_17,booster2,perc,0.02767732962447844
Klang Valley,12_17,dose1,perc,99.61891515994436
Klang Valley,12_17,dose2,perc,97.28539638386648
Klang Valley,18_29,booster1,perc,98.81835655934647
Klang Valley,18_29,booster2,perc,4.411340701585776
Klang Valley,18_29,dose1,perc,133.44990389235946
Klang Valley,18_29,dose2,perc,131.97158817876021
Klang Valley,30_39,booster1,perc,90.23652319264521
Klang Valley,30_39,booster2,perc,5.750999940302071
Klang Valley,30_39,dose1,perc,116.01032774162736
Klang Valley,30_39,dose2,perc,115.03325174616441
Klang Valley,40_49,booster1,perc,95.81324077209618
Klang Valley,40_49,booster2,perc,6.3823230612936
Klang Valley,40_49,dose1,perc,116.15348797832712
Klang Valley,40_49,dose2,perc,115.23196749068742
Klang Valley,50_59,booster1,perc,90.40487336454207
Klang Valley,50_59,booster2,perc,7.513503781058696
Klang Valley,50_59,dose1,perc,105.18833273316528
Klang Valley,50_59,dose2,perc,104.39395030608571
Klang Valley,5_11,booster1,perc,0.20746285331247907
Klang Valley,5_11,booster2,perc,0.0011171936096525527
Klang Valley,5_11,dose1,perc,58.041447882918106
Klang Valley,5_11,dose2,perc,50.41626633895654
Klang Valley,60_69,booster1,perc,96.0552977571539
Klang Valley,60_69,booster2,perc,11.868716163959784
Klang Valley,60_69,dose1,perc,109.4437354988399
Klang Valley,60_69,dose2,perc,108.8321732405259
Klang Valley,70_79,booster1,perc,90.81325552313464
Klang Valley,70_79,booster2,perc,14.144643601500626
Klang Valley,70_79,dose1,perc,103.58232596915383
Klang Valley,70_79,dose2,perc,102.93955814922884
Klang Valley,80_above,booster1,perc,96.52340425531915
Klang Valley,80_above,booster2,perc,15.307801418439718
Klang Valley,80_above,dose1,perc,117.67234042553191
Klang Valley,80_above,dose2,perc,116.16312056737587
Klang Valley,adolescent,booster1,perc,3.0776077885952713
Klang Valley,adolescent,booster2,perc,0.02767732962447844
Klang Valley,adolescent,dose1,perc,99.61891515994436
Klang Valley,adolescent,dose2,perc,97.28539638386648
Klang Valley,adult,booster1,perc,95.53524863308421
Klang Valley,adult,booster2,perc,6.873192274094923
Klang Valley,adult,dose1,perc,120.45656604872367
Klang Valley,adult,dose2,perc,119.1862887832023
Klang Valley,child,booster1,perc,0.20746285331247907
Klang Valley,child,booster2,perc,0.0011171936096525527
Klang Valley,child,dose1,perc,58.041447882918106
Klang Valley,child,dose2,perc,50.41626633895654
Klang Valley,elderly,booster1,perc,94.57564040599323
Klang Valley,elderly,booster2,perc,12.821411309811504
Klang Valley,elderly,dose1,perc,108.4456259062349
Klang Valley,elderly,dose2,perc,107.74855002416626
Klang Valley,total,booster1,perc,70.44338188125164
Klang Valley,total,booster2,perc,5.049965549193376
Klang Valley,total,dose1,perc,103.1406424481456
Klang Valley,total,dose2,perc,101.19765259331417
Johor,0_4,booster1,perc,0.0
Johor,0_4,booster2,perc,0.0
Johor,0_4,dose1,perc,0.0
Johor,0_4,dose2,perc,0.0
Johor,12_17,booster1,perc,2.3998304605820855
Johor,12_17,booster2,perc,0.016388810398417632
Johor,12_17,dose1,perc,98.19468776490534
Johor,12_17,dose2,perc,95.98191579542244
Johor,18_29,booster1,perc,73.13855058483057
Johor,18_29,booster2,perc,1.7713734474858314
Johor,18_29,dose1,perc,98.83757385747015
Johor,18_29,dose2,perc,98.25804895695165
Johor,30_39,booster1,perc,78.8895997375328
Johor,30_39,booster2,perc,2.696522309711286
Johor,30_39,dose1,perc,103.30347769028872
Johor,30_39,dose2,perc,102.59120734908136
Johor,40_49,booster1,perc,80.4594767070836
Johor,40_49,booster2,perc,2.8232291001914485
Johor,40_49,dose1,perc,100.07679217187832
Johor,40_49,dose2,perc,99.48521591150819
Johor,50_59,booster1,perc,79.35031678986273
Johor,50_59,booster2,perc,3.544350580781415
Johor,50_59,dose1,perc,97.95406546990496
Johor,50_59,dose2,perc,97.4936642027455
Johor,5_11,booster1,perc,0.13469985358711567
Johor,5_11,booster2,perc,0.0
Johor,5_11,dose1,perc,57.02952659834065
Johor,5_11,dose2,perc,51.127135187896535
Johor,60_69,booster1,perc,83.90144048521607
Johor,60_69,booster2,perc,6.140257771038666
Johor,60_69,dose1,perc,102.2426080363912
Johor,60_69,dose2,perc,101.77482941622442
Johor,70_79,booster1,perc,78.29629629629629
Johor,70_79,booster2,perc,6.917438271604938
Johor,70_79,dose1,perc,96.38348765432099
Johor,70_79,dose2,perc,95.93287037037037
Johor,80_above,booster1,perc,60.496168582375475
Johor,80_above,booster2,perc,4.994252873563219
Johor,80_above,dose1,perc,82.84674329501915
Johor,80_above,dose2,perc,82.1015325670498
Johor,adolescent,booster1,perc,2.3998304605820855
Johor,adolescent,booster2,perc,0.016388810398417632
Johor,adolescent,dose1,perc,98.19468776490534
Johor,adolescent,dose2,perc,95.98191579542244
Johor,adult,booster1,perc,78.59197336650325
Johor,adult,booster2,perc,3.2110558279066366
Johor,adult,dose1,perc,101.51971903124316
Johor,adult,dose2,perc,100.7195434257701
Johor,child,booster1,perc,0.13469985358711567
Johor,child,booster2,perc,0.0
Johor,child,dose1,perc,57.02952659834065
Johor,child,dose2,perc,51.127135187896535
Johor,elderly,booster1,perc,79.52939856373429
Johor,elderly,booster2,perc,6.232046678635548
Johor,elderly,dose1,perc,98.26638240574506
Johor,elderly,dose2,perc,97.77109515260322
Johor,total,booster1,perc,56.85725581150176
Johor,total,booster2,perc,2.31482262400506
Johor,total,dose1,perc,88.45495756681251
Johor,total,dose2,perc,87.03460545042432
Kedah,0_4,booster1,perc,0.0
Kedah,0_4,booster2,perc,0.0
Kedah,0_4,dose1,perc,0.0
Kedah,0_4,dose2,perc,0.0
Kedah,12_17,booster1,perc,0.9194086790653314
Kedah,12_17,booster2,perc,0.0071530758226037204
Kedah,12_17,dose1,perc,100.54220314735336
Kedah,12_17,dose2,perc,97.80209823557463
Kedah,18_29,booster1,perc,38.026413617687346
Kedah,18_29,booster2,perc,0.7628644100958717
Kedah,18_29,dose1,perc,79.2066131872432
Kedah,18_29,dose2,perc,78.73625513598121
Kedah,30_39,booster1,perc,49.77090909090909
Kedah,30_39,booster2,perc,1.8522314049586777
Kedah,30_39,dose1,perc,94.47471074380165
Kedah,30_39,dose2,perc,93.64595041322315
Kedah,40_49,booster1,perc,55.49686847599165
Kedah,40_49,booster2,perc,1.4179540709812108
Kedah,40_49,dose1,perc,98.14363256784969
Kedah,40_49,dose2,perc,97.3553235908142
Kedah,50_59,booster1,perc,55.84685505925251
Kedah,50_59,booster2,perc,1.0524156791248862
Kedah,50_59,dose1,perc,95.62032816773018
Kedah,50_59,dose2,perc,94.99498632634457
Kedah,5_11,booster1,perc,0.03541912632821724
Kedah,5_11,booster2,perc,0.0
Kedah,5_11,dose1,perc,34.23337268791814
Kedah,5_11,dose2,perc,29.19323101141283
Kedah,60_69,booster1,perc,58.67624177139438
Kedah,60_69,booster2,perc,1.5200478755236386
Kedah,60_69,dose1,perc,93.78276481149013
Kedah,60_69,dose2,perc,93.08438061041294
Kedah,70_79,booster1,perc,48.33131067961165
Kedah,70_79,booster2,perc,1.7184466019417477
Kedah,70_79,dose1,perc,85.36043689320388
Kedah,70_79,dose2,perc,84.75970873786409
Kedah,80_above,booster1,perc,32.859756097560975
Kedah,80_above,booster2,perc,1.2804878048780488
Kedah,80_above,dose1,perc,70.59756097560975
Kedah,80_above,dose2,perc,69.54573170731707
Kedah,adolescent,booster1,perc,0.9194086790653314
Kedah,adolescent,booster2,perc,0.0071530758226037204
Kedah,adolescent,dose1,perc,100.54220314735336
Kedah,adolescent,dose2,perc,97.80209823557463
Kedah,adult,booster1,perc,48.479933110367895
Kedah,adult,booster2,perc,1.4096989966555185
Kedah,adult,dose1,perc,90.09274504759455
Kedah,adult,dose2,perc,89.20047594545922
Kedah,child,booster1,perc,0.03541912632821724
Kedah,child,booster2,perc,0.0
Kedah,child,dose1,perc,34.23337268791814
Kedah,child,dose2,perc,29.19323101141283
Kedah,elderly,booster1,perc,52.657102373361674
Kedah,elderly,booster2,perc,1.5501239815798795
Kedah,elderly,dose1,perc,88.63053489195892
Kedah,elderly,dose2,perc,87.91958908962097
Kedah,total,booster1,perc,34.45404814004377
Kedah,total,booster2,perc,0.9998632385120351
Kedah,total,dose1,perc,77.43371626549963
Kedah,total,dose2,perc,75.95550692924873
Kelantan,0_4,booster1,perc,0.0
Kelantan,0_4,booster2,perc,0.0
Kelantan,0_4,dose1,perc,0.0
Kelantan,0_4,dose2,perc,0.0
Kelantan,12_17,booster1,perc,0.42471590909090906
Kelantan,12_17,booster2,perc,0.004261363636363637
Kelantan,12_17,dose1,perc,86.43323863636364
Kelantan,12_17,dose2,perc,83.95075757575758
Kelantan,18_29,booster1,perc,18.132752761257436
Kelantan,18_29,booster2,perc,0.26890399320305863
Kelantan,18_29,dose1,perc,69.23364485981308
Kelantan,18_29,dose2,perc,68.61554800339847
Kelantan,30_39,booster1,perc,26.40725806451613
Kelantan,30_39,booster2,perc,0.6366935483870967
Kelantan,30_39,dose1,perc,82.48104838709678
Kelantan,30_39,dose2,perc,81.43709677419355
Kelantan,40_49,booster1,perc,33.86586067933218
Kelantan,40_49,booster2,perc,0.595279217040875
Kelantan,40_49,dose1,perc,92.70811744386874
Kelantan,40_49,dose2,perc,91.68451352907312
Kelantan,50_59,booster1,perc,35.2297379646557
Kelantan,50_59,booster2,perc,0.4716636197440585
Kelantan,50_59,dose1,perc,90.22486288848263
Kelantan,50_59,dose2,perc,89.44911639244363
Kelantan,5_11,booster1,perc,0.016194331983805668
Kelantan,5_11,booster2,perc,0.0
Kelantan,5_11,dose1,perc,16.087964666912036
Kelantan,5_11,dose2,perc,13.88663967611336
Kelantan,60_69,booster1,perc,39.665012406947895
Kelantan,60_69,booster2,perc,0.76095947063689
Kelantan,60_69,dose1,perc,88.37386269644334
Kelantan,60_69,dose2,perc,87.82630272952854
Kelantan,70_79,booster1,perc,34.197301854974704
Kelantan,70_79,booster2,perc,0.6947723440134908
Kelantan,70_79,dose1,perc,83.893760539629
Kelantan,70_79,dose2,perc,83.16863406408095
Kelantan,80_above,booster1,perc,19.43835616438356
Kelantan,80_above,booster2,perc,0.3926940639269407
Kelantan,80_above,dose1,perc,59.57534246575342
Kelantan,80_above,dose2,perc,58.98173515981735
Kelantan,adolescent,booster1,perc,0.42471590909090906
Kelantan,adolescent,booster2,perc,0.004261363636363637
Kelantan,adolescent,dose1,perc,86.43323863636364
Kelantan,adolescent,dose2,perc,83.95075757575758
Kelantan,adult,booster1,perc,27.171287836656866
Kelantan,adult,booster2,perc,0.48661317232064827
Kelantan,adult,dose1,perc,81.60181139270676
Kelantan,adult,dose2,perc,80.40502105346786
Kelantan,child,booster1,perc,0.016194331983805668
Kelantan,child,booster2,perc,0.0
Kelantan,child,dose1,perc,16.087964666912036
Kelantan,child,dose2,perc,13.88663967611336
Kelantan,elderly,booster1,perc,35.8688767936665
Kelantan,elderly,booster2,perc,0.7016328550222662
Kelantan,elderly,dose1,perc,83.93864423552697
Kelantan,elderly,dose2,perc,83.33399307273626
Kelantan,total,booster1,perc,17.77935610969983
Kelantan,total,booster2,perc,0.31800508061589505
Kelantan,total,dose1,perc,64.97900357716834
Kelantan,total,dose2,perc,63.61615428482554
Melaka,0_4,booster1,perc,0.0
Melaka,0_4,booster2,perc,0.0
Melaka,0_4,dose1,perc,0.0
Melaka,0_4,dose2,perc,0.0
Melaka,12_17,booster1,perc,2.0619158878504673
Melaka,12_17,booster2,perc,0.01635514018691589
Melaka,12_17,dose1,perc,101.96028037383178
Melaka,12_17,dose2,perc,99.41238317757009
Melaka,18_29,booster1,perc,70.50689972401103
Melaka,18_29,booster2,perc,1.7810487580496779
Melaka,18_29,dose1,perc,85.72493100275989
Melaka,18_29,dose2,perc,85.46182152713891
Melaka,30_39,booster1,perc,80.246
Melaka,30_39,booster2,perc,3.1399999999999997
Melaka,30_39,dose1,perc,94.07733333333333
Melaka,30_39,dose2,perc,93.61333333333334
Melaka,40_49,booster1,perc,93.5783009211873
Melaka,40_49,booster2,perc,3.5936540429887414
Melaka,40_49,dose1,perc,106.2978505629478
Melaka,40_49,dose2,perc,105.66018423746162
Melaka,50_59,booster1,perc,81.76415094339623
Melaka,50_59,booster2,perc,3.6394129979035643
Melaka,50_59,dose1,perc,94.31970649895179
Melaka,50_59,dose2,perc,93.96540880503144
Melaka,5_11,booster1,perc,0.09674134419551934
Melaka,5_11,booster2,perc,0.002036659877800407
Melaka,5_11,dose1,perc,65.27087576374745
Melaka,5_11,dose2,perc,57.9887983706721
Melaka,60_69,booster1,perc,88.94978479196557
Melaka,60_69,booster2,perc,6.199426111908178
Melaka,60_69,dose1,perc,100.41032998565281
Melaka,60_69,dose2,perc,100.05451936872309
Melaka,70_79,booster1,perc,74.95833333333334
Melaka,70_79,booster2,perc,6.122395833333334
Melaka,70_79,dose1,perc,86.99739583333333
Melaka,70_79,dose2,perc,86.8203125
Melaka,80_above,booster1,perc,59.41721854304636
Melaka,80_above,booster2,perc,4.788079470198676
Melaka,80_above,dose1,perc,75.3046357615894
Melaka,80_above,dose2,perc,74.56291390728477
Melaka,adolescent,booster1,perc,2.0619158878504673
Melaka,adolescent,booster2,perc,0.01635514018691589
Melaka,adolescent,dose1,perc,101.96028037383178
Melaka,adolescent,dose2,perc,99.41238317757009
Melaka,adult,booster1,perc,80.07327775340062
Melaka,adult,booster2,perc,3.4494661401199354
Melaka,adult,dose1,perc,94.24835454146555
Melaka,adult,dose2,perc,93.61532836039198
Melaka,child,booster1,perc,0.09674134419551934
Melaka,child,booster2,perc,0.002036659877800407
Melaka,child,dose1,perc,65.27087576374745
Melaka,child,dose2,perc,57.9887983706721
Melaka,elderly,booster1,perc,80.96915584415585
Melaka,elderly,booster2,perc,6.002435064935065
Melaka,elderly,dose1,perc,93.15259740259741
Melaka,elderly,dose2,perc,92.8051948051948
Melaka,total,booster1,perc,58.57549584133077
Melaka,total,booster2,perc,2.5165280443591382
Melaka,total,dose1,perc,84.85284708893154
Melaka,total,dose2,perc,83.39624653444231
Negeri Sembilan,0_4,booster1,perc,0.0
Negeri Sembilan,0_4,booster2,perc,0.0
Negeri Sembilan,0_4,dose1,perc,0.0
Negeri Sembilan,0_4,dose2,perc,0.0
Negeri Sembilan,12_17,booster1,perc,1.4589235127478755
Negeri Sembilan,12_17,booster2,perc,0.016052880075542966
Negeri Sembilan,12_17,dose1,perc,105.61000944287062
Negeri Sembilan,12_17,dose2,perc,104.45136921624174
Negeri Sembilan,18_29,booster1,perc,69.2699692780338
Negeri Sembilan,18_29,booster2,perc,1.924731182795699
Negeri Sembilan,18_29,dose1,perc,93.51612903225806
Negeri Sembilan,18_29,dose2,perc,93.01651305683563
Negeri Sembilan,30_39,booster1,perc,84.11544991511035
Negeri Sembilan,30_39,booster2,perc,3.399547255234861
Negeri Sembilan,30_39,dose1,perc,110.3978494623656
Negeri Sembilan,30_39,dose2,perc,109.60724391624221
Negeri Sembilan,40_49,booster1,perc,93.8477366255144
Negeri Sembilan,40_49,booster2,perc,3.225514403292181
Negeri Sembilan,40_49,dose1,perc,115.97613168724278
Negeri Sembilan,40_49,dose2,perc,115.39588477366256
Negeri Sembilan,50_59,booster1,perc,84.22121486854034
Negeri Sembilan,50_59,booster2,perc,3.582048957388939
Negeri Sembilan,50_59,dose1,perc,104.0725294650952
Negeri Sembilan,50_59,dose2,perc,103.56663644605621
Negeri Sembilan,5_11,booster1,perc,0.08617747440273038
Negeri Sembilan,5_11,booster2,perc,0.0008532423208191126
Negeri Sembilan,5_11,dose1,perc,56.06825938566553
Negeri Sembilan,5_11,dose2,perc,49.31228668941979
