date,daily_partial,daily_full,daily_booster,daily_booster2,daily,daily_partial_adol,daily_full_adol,daily_booster_adol,daily_booster2_adol,daily_partial_child,daily_full_child,daily_booster_child,daily_booster2_child,cumul_partial,cumul_full,cumul_booster,cumul_booster2,cumul,cumul_partial_adol,cumul_full_adol,cumul_booster_adol,cumul_booster2_adol,cumul_partial_child,cumul_full_child,cumul_booster_child,cumul_booster2_child,pfizer1,pfizer2,pfizer3,pfizer4,sinovac1,sinovac2,sinovac3,sinovac4,astra1,astra2,astra3,astra4,sinopharm1,sinopharm2,sinopharm3,sinopharm4,cansino,cansino3,cansino4,pending1,pending2,pending3,pending4
2022-06-13,443,5569,1276,944,8232,33,364,41,0,262,5000,4,0,28046660,27172672,16133777,104125,71241973,2945825,2857434,41321,155,1744758,1247641,781,0,405,5406,1145,912,36,158,112,27,0,0,14,5,2,0,2,0,5,3,0,0,0,0,0
2022-06-14,768,4781,1671,1182,8402,35,348,52,2,378,4184,0,0,28047462,27177453,16135448,105307,71250375,2945861,2857782,41373,157,1745136,1251825,781,0,746,4608,1521,1130,22,134,119,38,0,4,25,14,0,1,0,0,34,6,0,0,0,0,0
2022-06-15,1330,6298,1282,1105,10015,36,378,33,1,340,5733,2,0,28048798,27183751,16136730,106412,71260390,2945898,2858160,41406,158,1745476,1257558,783,0,1286,6182,1171,1055,34,109,89,33,10,1,19,16,0,0,3,0,6,0,1,0,0,0,0
2022-06-16,614,9681,1586,1130,13011,39,565,51,0,421,8847,7,0,28049481,27193432,16138316,107542,71273401,2945937,2858725,41457,158,1745897,1266405,790,0,572,9464,1477,1092,42,143,83,28,0,5,24,10,0,0,1,0,69,0,0,0,0,1,0
2022-06-17,937,14840,1275,1167,18219,30,672,44,0,782,13323,0,0,28050435,27208272,16139591,108709,71291620,2945967,2859397,41501,158,1746679,1279728,790,0,882,14602,1183,1146,55,220,76,17,0,0,14,4,0,1,2,0,17,0,0,0,0,0,0
2022-06-18,1230,13980,854,886,16950,22,543,29,1,708,13007,7,0,28051670,27222252,16140445,109595,71308570,2945989,2859940,41530,159,1747387,1292735,797,0,1186,13744,758,848,44,229,62,21,0,1,33,17,0,1,0,0,5,1,0,0,0,0,0
2022-06-19,931,9118,545,448,11042,25,371,28,0,472,7305,3,0,28052602,27231370,16140990,110043,71319612,2946014,2860311,41558,159,1747859,1300040,800,0,899,8976,496,432,32,140,31,6,0,1,18,10,0,0,0,0,1,0,0,0,0,0,0
2022-06-20,603,5289,1291,866,8049,43,379,38,1,449,4696,3,0,28053208,27236659,16142281,110909,71327661,2946057,2860690,41596,160,1748308,1304736,803,0,556,5193,1189,829,45,93,75,28,1,0,14,8,1,0,3,0,3,10,0,0,0,0,1
2022-06-21,733,5003,1358,1133,8227,53,368,36,1,558,4316,4,0,28053962,27241662,16143639,112042,71335888,2946110,2861058,41632,161,1748866,1309052,807,0,701,4863,1242,1097,31,119,77,30,0,0,32,4,1,0,1,1,21,0,1,0,0,6,0
2022-06-22,1166,6668,1363,1534,10731,56,381,42,0,965,5972,5,0,28055230,27248330,16145002,113576,71346619,2946166,2861439,41674,161,1749831,1315024,812,0,1096,6453,1228,1479,66,112,77,42,2,1,20,13,0,0,6,0,102,32,0,2,0,0,0
2022-06-23,2430,8142,1439,2062,14073,93,482,39,0,1908,7473,9,0,28057662,27256472,16146441,115638,71360692,2946259,2861921,41713,161,1751739,1322497,821,0,2390,8036,1319,1962,40,103,79,79,0,1,40,21,0,0,0,0,2,1,0,0,0,0,0
2022-06-24,2951,13547,1392,2403,20293,99,572,75,5,2338,12448,9,0,28060641,27270019,16147833,118041,71380985,2946359,2862493,41788,166,1754077,1334945,830,0,2866,13268,1240,2293,83,249,117,65,0,2,32,45,1,0,1,0,28,2,0,1,0,0,0
2022-06-25,1283,9740,790,1827,13640,31,340,54,1,811,8128,5,0,28061925,27279759,16148623,119868,71394625,2946390,2862833,41842,167,1754888,1343073,835,0,1235,9569,689,1711,45,170,74,89,0,0,25,27,1,0,1,0,1,1,0,2,0,0,0
2022-06-26,875,5194,545,1391,8005,39,216,52,0,534,3850,1,0,28062801,27284953,16149168,121259,71402630,2946429,2863049,41894,167,1755422,1346923,836,0,834,5063,486,1364,40,128,35,27,1,2,23,0,0,0,1,0,1,0,0,0,0,0,0
2022-06-27,326,2259,1023,2489,6097,37,234,36,1,213,1854,0,0,28063127,27287212,16150191,123748,71408727,2946466,2863283,41930,168,1755635,1348777,836,0,280,2133,908,2361,46,122,79,84,0,1,36,39,0,3,0,2,0,0,1,0,0,0,2
2022-06-28,257,1753,1210,2760,5980,25,115,32,0,156,1505,0,0,28063386,27288965,16151401,126508,71414707,2946491,2863398,41962,168,1755791,1350282,836,0,236,1657,1046,2601,21,90,126,83,0,3,34,76,0,1,1,0,2,3,0,0,0,0,0
2022-06-29,340,1843,1124,2498,5805,26,140,35,2,159,1574,2,0,28063733,27290808,16152525,129006,71420512,2946517,2863538,41997,170,1755950,1351856,838,0,318,1783,1007,2373,21,53,82,86,1,0,33,39,0,0,0,0,7,2,0,0,0,0,0
2022-06-30,573,3448,1605,2922,8548,49,202,49,0,380,2847,2,0,28064481,27294256,16154130,131928,71429060,2946566,2863740,42046,170,1756330,1354703,840,0,524,3174,1489,2785,45,90,74,93,3,3,38,44,0,1,3,0,175,1,0,1,5,0,0
2022-07-01,1072,5270,1047,2633,10022,38,245,50,0,631,4793,1,0,28065554,27299526,16155177,134561,71439082,2946604,2863985,42096,170,1756961,1359496,841,0,1025,5171,960,2498,47,97,69,80,0,0,16,53,0,0,1,0,1,1,0,0,1,0,2
2022-07-02,1041,4976,621,2417,9055,30,202,55,1,533,4525,1,0,28066595,27304502,16155798,136978,71448137,2946634,2864187,42151,171,1757494,1364021,842,0,996,4886,537,2286,43,90,65,85,0,0,15,45,2,0,3,1,0,0,0,0,0,1,0
2022-07-03,432,5257,688,1643,8020,14,161,75,0,344,3874,5,0,28067075,27309759,16156486,138621,71456157,2946650,2864348,42226,171,1757838,1367895,847,0,404,5149,572,1556,28,54,59,22,0,5,33,65,0,0,0,0,48,24,0,0,1,0,0
2022-07-04,272,3522,1073,2466,7333,13,152,52,0,156,3064,5,0,28067480,27313281,16157559,141087,71463490,2946663,2864500,42278,171,1757994,1370959,852,0,251,3325,964,2327,20,63,70,80,0,1,37,59,1,0,1,0,133,1,0,0,0,0,0
2022-07-05,560,4574,1062,2842,9038,21,204,40,0,147,4127,3,0,28068133,27317855,16158621,143929,71472528,2946685,2864704,42318,171,1758141,1375086,855,0,534,4406,964,2699,26,66,50,80,0,0,25,63,0,2,3,0,93,20,0,0,7,0,0
2022-07-06,249,6720,1033,2815,10817,28,191,38,0,149,5414,1,0,28068472,27324575,16159654,146744,71483345,2946713,2864895,42356,171,1758290,1380500,856,0,225,6570,931,2660,24,60,61,71,0,0,15,81,0,0,0,0,90,26,0,0,0,0,3
2022-07-07,632,10619,1304,3880,16435,38,467,64,1,239,9965,4,0,28069107,27335194,16160958,150624,71499780,2946751,2865362,42420,172,1758529,1390465,860,0,603,10559,1166,3678,28,56,49,122,1,1,72,79,0,0,1,1,3,16,0,0,0,0,0
2022-07-08,667,13345,1155,4589,19756,40,465,105,3,496,12482,13,0,28069775,27348539,16162113,155213,71519536,2946791,2865827,42525,175,1759025,1402947,873,0,643,13250,1075,4364,24,93,63,126,0,0,14,96,0,0,0,0,1,3,2,0,1,0,1
2022-07-09,415,6531,761,5110,12817,10,224,146,1,310,5724,6,0,28070190,27355070,16162874,160323,71532353,2946801,2866051,42671,176,1759335,1408671,879,0,380,6472,680,4762,35,58,66,236,0,0,12,112,0,1,3,0,0,0,0,0,0,0,0
2022-07-10,482,1690,302,3179,5653,3,32,118,1,108,1172,3,0,28070672,27356760,16163176,163502,71538006,2946804,2866083,42789,177,1759443,1409843,882,0,465,1676,283,3021,17,14,16,84,0,0,2,74,0,0,0,0,0,1,0,0,0,0,0
2022-07-11,97,1096,391,3689,5273,8,60,103,0,66,805,4,0,28070769,27357856,16163567,167191,71543279,2946812,2866143,42892,177,1759509,1410648,886,0,81,1055,351,3502,16,40,26,95,0,1,14,92,0,0,0,0,0,0,0,0,0,0,0
2022-07-12,214,2457,994,7222,10887,20,109,120,3,123,2161,3,0,28070986,27360313,16164561,174413,71554166,2946832,2866252,43012,180,1759632,1412809,889,0,183,2400,895,6759,30,46,61,290,0,0,38,173,1,1,0,0,3,0,0,0,7,0,0
2022-07-13,289,3510,1109,8414,13322,8,145,71,1,142,2898,3,0,28071286,27363823,16165670,182827,71567488,2946840,2866397,43083,181,1759774,1415707,892,0,214,3454,997,7783,74,44,79,420,0,1,31,205,1,0,2,6,11,0,0,0,0,0,0
2022-07-14,685,4605,1577,10087,16954,33,209,97,1,177,4097,8,0,28072072,27368428,16167247,192914,71584442,2946873,2866606,43180,182,1759951,1419804,900,0,662,4448,1462,9419,22,56,68,403,1,0,43,264,0,0,1,0,101,3,0,0,0,0,1
2022-07-15,651,9697,1449,10909,22706,40,352,148,1,512,8652,8,0,28072728,27378125,16168696,203823,71607148,2946913,2866958,43328,183,1760463,1428456,908,0,615,9613,1340,10079,36,78,82,566,0,0,19,262,0,1,1,0,5,6,0,0,0,1,2
2022-07-16,587,9809,998,8324,19718,23,304,182,6,487,8803,16,0,28073342,27387934,16169694,212147,71626866,2946936,2867262,43510,189,1760950,1437259,924,0,542,9715,892,7475,45,64,67,409,0,1,28,435,0,1,0,0,27,11,2,0,1,0,3
2022-07-17,459,6158,836,5703,13156,17,191,141,1,336,5295,2,0,28073801,27394092,16170530,217850,71640022,2946953,2867453,43651,190,1761286,1442554,926,0,438,6104,777,5208,21,52,32,179,0,2,26,311,0,0,0,0,0,1,5,0,0,0,0
2022-07-18,323,3086,1418,8118,12945,13,120,99,2,232,2665,5,0,28074143,27397178,16171948,225968,71652967,2946966,2867573,43750,192,1761518,1445219,931,0,294,3021,1194,7508,28,44,57,380,1,2,58,227,0,0,1,1,19,108,2,0,0,0,0
2022-07-19,354,3370,1467,8778,13969,30,158,104,6,222,2924,4,0,28074500,27400548,16173415,234746,71666936,2946996,2867731,43854,198,1761740,1448143,935,0,334,3334,1322,8230,20,32,92,346,0,1,53,194,0,0,0,0,3,0,8,0,0,0,0
2022-07-20,274,3212,1450,10881,15817,16,130,81,3,151,2749,2,0,28074998,27403760,16174865,245627,71682753,2947012,2867861,43935,201,1761891,1450892,937,0,249,2954,1310,10147,25,33,85,452,0,1,36,274,0,0,0,0,224,19,6,0,0,0,2
2022-07-21,442,5613,1969,12141,20165,35,285,110,4,268,5133,4,0,28075444,27409373,16176834,257768,71702918,2947047,2868146,44045,205,1762159,1456025,941,0,400,5558,1822,11447,42,50,82,409,0,1,38,282,0,0,0,1,4,21,1,0,0,6,1
2022-07-22,658,9132,1505,11470,22765,36,313,157,4,487,8040,6,0,28076102,27418505,16178339,269238,71725683,2947083,2868459,44202,209,1762646,1464065,947,0,630,9060,1349,10854,28,72,69,314,0,0,78,278,0,0,0,1,0,6,19,0,0,3,4
2022-07-23,1030,8068,1050,8462,18610,26,261,156,3,453,6949,8,0,28077144,27426573,16179389,277700,71744293,2947109,2868720,44358,212,1763099,1471014,955,0,1006,7993,944,7840,24,63,51,295,0,0,35,324,0,0,3,0,12,17,3,0,0,0,0
2022-07-24,706,4582,785,6985,13058,12,177,129,3,309,4224,5,0,28077882,27431155,16180174,284685,71757351,2947121,2868897,44487,215,1763408,1475238,960,0,685,4502,747,6583,19,47,21,152,1,0,11,229,1,0,2,0,32,4,20,0,1,0,1
2022-07-25,264,3309,1333,10208,15114,12,138,103,1,148,3004,8,0,28078168,27434464,16181507,294893,71772465,2947133,2869035,44590,216,1763556,1478242,968,0,232,3245,1161,9633,32,41,78,344,0,0,87,223,0,1,7,0,22,0,5,0,0,0,3
2022-07-26,337,4599,1417,10526,16879,11,178,76,5,221,3888,2,0,28078547,27439063,16182924,305419,71789344,2947144,2869213,44666,221,1763777,1482130,970,0,310,4513,1259,10044,24,35,77,278,0,0,47,202,1,2,4,1,42,30,0,2,7,0,1
2022-07-27,240,2517,1445,10060,14262,18,110,91,5,116,2039,11,0,28079005,27441580,16184369,315479,71803606,2947162,2869323,44757,226,1763893,1484169,981,0,219,2270,1337,9529,20,28,50,269,0,1,19,261,1,0,1,0,218,32,1,0,0,6,0
2022-07-28,408,4044,1936,10663,17051,32,233,88,3,252,3349,5,0,28079417,27445624,16186305,326142,71820657,2947195,2869556,44845,229,1764145,1487518,986,0,379,3999,1807,10096,27,37,66,282,1,1,54,282,1,3,2,0,4,4,2,0,0,3,1
2022-07-29,716,6523,1561,11110,19910,31,241,124,3,578,6030,6,0,28080139,27452147,16187866,337252,71840567,2947226,2869797,44969,232,1764723,1493548,992,0,687,6467,1449,10602,27,45,48,275,0,4,20,228,2,0,3,0,6,40,3,0,1,1,2
2022-07-30,413,3458,986,6206,11063,19,135,121,3,342,3188,25,0,28080552,27455605,16188852,343458,71851630,2947245,2869932,45090,235,1765065,1496736,1017,0,398,3400,950,5786,15,55,30,217,0,2,6,197,0,1,0,1,0,0,5,0,0,0,0
2022-07-31,843,2884,680,4669,9076,26,118,79,0,227,2278,4,0,28081430,27458489,16189532,348127,71860706,2947271,2870050,45169,235,1765292,1499014,1021,0,810,2813,641,4324,33,36,32,115,0,0,5,226,0,0,0,0,35,2,4,0,0,0,0
2022-08-01,206,1245,1049,6002,8502,18,70,29,0,115,808,2,0,28081637,27459734,16190581,354129,71869208,2947289,2870120,45198,235,1765407,1499822,1023,0,179,1219,978,5809,23,25,70,151,0,0,0,0,4,0,1,1,1,0,39,0,0,0,2
2022-08-02,280,997,1185,6638,9100,18,43,48,2,96,758,0,0,28081998,27460731,16191766,360767,71878308,2947307,2870163,45246,237,1765503,1500580,1023,0,260,870,1146,6462,18,42,33,172,0,0,1,1,1,1,2,1,81,3,0,1,3,0,2
2022-08-03,493,1183,1121,6448,9245,24,68,42,1,229,975,1,0,28082540,27461914,16192887,367215,71887553,2947331,2870231,45288,238,1765732,1501555,1024,0,462,1108,1072,6277,31,25,40,159,0,0,0,10,0,1,2,0,49,7,2,0,0,0,0
2022-08-04,419,2201,1386,6983,10989,20,112,55,2,280,1646,5,0,28082977,27464115,16194273,374198,71898542,2947351,2870343,45343,240,1766012,1503201,1029,0,386,2136,1313,6590,33,47,64,363,0,0,3,16,0,0,2,2,18,1,1,0,0,3,11
2022-08-05,509,2983,1307,7170,11969,31,139,72,3,376,2663,9,0,28083509,27467098,16195580,381368,71910511,2947382,2870482,45415,243,1766388,1505864,1038,0,474,2914,1210,7016,33,45,47,132,0,0,0,0,2,0,2,0,23,45,3,0,1,3,19
2022-08-06,976,2377,812,4319,8484,22,93,74,6,382,2161,11,0,28084485,27469475,16196392,385687,71918995,2947404,2870575,45489,249,1766770,1508025,1049,0,944,2343,758,4140,32,34,51,177,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2
2022-08-07,259,1212,640,2582,4693,8,45,62,1,167,1090,2,0,28084744,27470687,16197032,388269,71923688,2947412,2870620,45551,250,1766937,1509115,1051,0,232,1169,616,2506,24,33,20,52,0,0,0,9,3,0,1,0,0,2,15,0,10,1,0
2022-08-08,248,712,962,4445,6367,29,59,34,1,125,551,2,0,28084993,27471399,16197994,392714,71930055,2947441,2870679,45585,251,1767062,1509666,1053,0,213,689,910,4329,35,22,44,106,0,0,1,1,0,0,2,3,1,3,0,0,0,2,6
2022-08-09,286,714,1199,4853,7052,28,60,26,1,137,522,0,0,28085326,27472113,16199193,397567,71937107,2947469,2870739,45611,252,1767199,1510188,1053,0,259,638,1140,4741,24,28,51,106,0,0,0,1,2,0,1,0,47,7,5,1,1,0,0
2022-08-10,190,1086,981,4922,7179,18,43,24,1,72,611,5,0,28085857,27473199,16200174,402489,71944286,2947489,2870782,45635,253,1767271,1510799,1058,0,167,721,933,4831,23,24,43,90,0,0,0,0,0,0,4,0,341,1,1,0,0,0,0
2022-08-11,333,1387,1345,5174,8239,19,92,35,6,189,972,2,0,28086377,27474586,16201519,407663,71952525,2947508,2870874,45670,259,1767460,1511771,1060,0,309,1163,1304,5063,23,36,35,106,0,0,0,0,1,1,5,0,187,0,0,0,0,1,5
2022-08-12,609,1972,1172,5930,9683,23,82,57,2,435,1736,4,0,28086990,27476558,16202691,413593,71962208,2947531,2870956,45727,261,1767895,1513507,1064,0,568,1932,1134,5852,36,36,38,78,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0
2022-08-13,626,2379,797,3367,7169,17,69,71,1,302,1424,2,0,28087765,27478937,16203488,416960,71969377,2947548,2871025,45798,262,1768197,1514931,1066,0,603,2195,713,3278,23,35,30,87,0,0,1,0,0,0,2,0,149,50,2,0,0,1,0
2022-08-14,245,1406,630,2022,4303,16,73,43,2,191,992,30,0,28088010,27480343,16204118,418982,71973680,2947564,2871098,45841,264,1768388,1515923,1096,0,235,1382,613,1969,10,22,17,51,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
2022-08-15,219,440,804,3083,4546,21,27,26,1,132,339,0,0,28088229,27480783,16204922,422065,71978226,2947585,2871125,45867,265,1768520,1516262,1096,0,210,414,763,3006,9,26,38,77,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2022-08-16,199,611,984,3300,5094,13,49,34,2,51,461,0,0,28088428,27481394,16205906,425365,71983320,2947598,2871174,45901,267,1768571,1516723,1096,0,177,585,948,3232,21,25,34,65,0,0,1,0,0,1,1,0,0,0,0,1,0,0,3
2022-08-17,315,727,1093,3829,5964,17,39,24,2,119,551,1,0,28088743,27482121,16206999,429194,71989284,2947615,2871213,45925,269,1768690,1517274,1097,0,262,696,1052,3756,49,29,41,69,0,0,0,0,2,2,0,0,0,0,0,2,0,0,4
2022-08-18,397,1793,1232,4177,7599,27,91,30,1,293,1598,4,0,28089140,27483914,16208231,433371,71996883,2947642,2871304,45955,270,1768983,1518872,1101,0,381,1762,1175,4096,13,30,47,73,0,0,0,0,1,0,2,0,0,0,0,2,1,8,8
2022-08-19,592,2633,1166,4787,9178,22,107,39,3,480,2389,3,0,28089732,27486547,16209397,438158,72006061,2947664,2871411,45994,273,1769463,1521261,1104,0,555,2596,1110,4715,37,34,43,32,0,0,1,0,0,2,1,2,0,0,0,0,1,11,38
2022-08-20,387,1408,731,2932,5458,8,61,64,5,319,1257,32,0,28090119,27487955,16210128,441090,72011519,2947672,2871472,46058,278,1769782,1522518,1136,0,350,1368,678,2757,37,40,38,64,0,0,0,0,0,0,0,3,0,0,0,0,0,15,108
2022-08-21,243,1338,477,1334,3392,12,36,23,0,158,729,9,0,28090362,27489293,16210605,442424,72014911,2947684,2871508,46081,278,1769940,1523247,1145,0,225,1311,458,1317,18,27,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-22,283,460,975,2291,4009,15,32,29,1,80,340,0,0,28090646,27489753,16211580,444715,72018920,2947699,2871540,46110,279,1770020,1523587,1145,0,270,424,940,2234,13,31,35,57,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0
2022-08-23,246,370,796,2811,4223,16,29,19,1,43,275,2,0,28090892,27490123,16212376,447526,72023143,2947715,2871569,46129,280,1770063,1523862,1147,0,224,349,749,2759,17,19,45,45,0,0,0,0,5,2,2,0,0,0,0,0,0,0,7
2022-08-24,254,408,939,3789,5390,12,34,31,0,81,269,0,0,28091146,27490531,16213315,451315,72028533,2947727,2871603,46160,280,1770144,1524131,1147,0,240,389,903,2997,14,19,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,7,768
2022-08-25,469,791,1061,2971,5292,19,36,34,1,213,647,1,0,28091615,27491322,16214376,454286,72033825,2947746,2871639,46194,281,1770357,1524778,1148,0,454,772,1020,2909,15,19,38,41,0,0,0,0,0,0,2,0,0,0,0,0,0,1,21
2022-08-26,518,1289,921,3545,6273,25,61,28,4,243,1118,4,0,28092133,27492611,16215297,457831,72040098,2947771,2871700,46222,285,1770600,1525896,1152,0,492,1252,892,3490,25,36,22,53,0,0,0,0,0,1,1,0,0,0,0,1,0,6,2
2022-08-27,333,1508,683,1920,4444,10,36,62,3,274,873,37,0,28092466,27494119,16215980,459751,72044542,2947781,2871736,46284,288,1770874,1526769,1189,0,304,1471,655,1858,29,36,28,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-08-28,205,660,533,971,2369,13,27,36,2,140,549,3,0,28092671,27494779,16216513,460722,72046911,2947794,2871763,46320,290,1771014,1527318,1192,0,189,626,491,951,16,33,42,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-08-29,222,292,865,1938,3317,8,27,10,0,93,187,0,0,28092893,27495071,16217378,462660,72050228,2947802,2871790,46330,290,1771107,1527505,1192,0,208,267,835,1903,13,23,27,34,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0
2022-08-30,149,255,743,2756,3903,12,29,17,1,23,142,0,0,28093042,27495326,16218121,465416,72054131,2947814,2871819,46347,291,1771130,1527647,1192,0,134,232,712,2726,15,22,31,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-08-31,72,245,236,879,1432,7,12,21,2,39,192,0,0,28093115,27495571,16218357,466295,72055563,2947821,2871831,46368,293,1771169,1527839,1192,0,58,235,225,859,12,9,9,18,0,0,0,0,0,0,0,0,1,0,0,2,0,2,2
2022-09-01,283,416,893,2216,3808,19,26,19,0,118,273,2,0,28093399,27495987,16219250,468511,72059371,2947840,2871857,46387,293,1771287,1528112,1194,0,255,392,846,2179,28,23,43,36,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1
2022-09-02,501,761,900,2842,5004,12,36,31,0,174,614,1,0,28093900,27496748,16220150,471353,72064375,2947852,2871893,46418,293,1771461,1528726,1195,0,464,731,872,2810,37,30,28,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2022-09-03,275,621,489,1334,2719,10,49,52,0,204,479,41,0,28094175,27497369,16220639,472687,72067094,2947862,2871942,46470,293,1771665,1529205,1236,0,251,592,469,1254,24,28,20,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-09-04,184,328,359,620,1491,6,28,43,0,114,278,0,0,28094359,27497697,16220998,473307,72068585,2947868,2871970,46513,293,1771779,1529483,1236,0,171,306,346,601,13,22,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-05,320,210,542,1238,2310,18,34,40,1,61,135,0,0,28094679,27497907,16221540,474545,72070895,2947886,2872004,46553,294,1771840,1529618,1236,0,303,187,504,1201,14,22,38,37,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
2022-09-06,539,245,636,1306,2726,18,27,44,3,48,152,0,0,28095218,27498152,16222176,475851,72073621,2947904,2872031,46597,297,1771888,1529770,1236,0,510,215,601,1267,26,28,29,21,0,0,0,0,1,0,1,0,0,0,0,2,2,5,18
2022-09-07,617,290,717,1519,3143,16,34,39,1,98,147,1,0,28095835,27498442,16222893,477370,72076764,2947920,2872065,46636,298,1771986,1529917,1237,0,600,252,692,1486,17,36,24,33,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2022-09-08,406,441,934,2767,4548,33,40,60,8,190,326,6,0,28096241,27498883,16223827,480137,72081312,2947953,2872105,46696,306,1772176,1530243,1243,0,387,415,900,2716,17,25,28,28,0,0,0,0,2,0,0,0,0,0,0,0,1,6,23
2022-09-09,458,808,664,2124,4054,23,42,38,0,228,641,2,0,28096699,27499691,16224491,482261,72085366,2947976,2872147,46734,306,1772404,1530884,1245,0,429,779,624,2096,29,29,32,28,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
2022-09-10,311,637,336,1102,2386,14,26,23,0,238,547,10,0,28097010,27500328,16224827,483363,72087752,2947990,2872173,46757,306,1772642,1531431,1255,0,298,614,306,1075,13,23,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-11,127,341,257,598,1323,5,13,12,1,102,289,2,0,28097137,27500669,16225084,483961,72089075,2947995,2872186,46769,307,1772744,1531720,1257,0,111,325,233,590,16,16,22,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
