date,state,district,partial_malay,full_malay,booster_malay,partial_chinese,full_chinese,booster_chinese,partial_indian,full_indian,booster_indian,partial_bumi,full_bumi,booster_bumi,partial_other,full_other,booster_other,partial_missing,full_missing,booster_missing
2021-03-18,Sabah,Ranau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sabah,Sandakan,19,0,0,14,0,0,7,0,0,136,0,0,13,0,0,0,0,0
2021-03-18,Sabah,Semporna,53,0,0,6,0,0,0,0,0,184,0,0,2,0,0,0,0,0
2021-03-18,Sabah,Sipitang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sabah,Tambunan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sabah,Tawau,117,0,0,32,0,0,9,0,0,508,0,0,101,0,0,3,0,0
2021-03-18,Sabah,Telupid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sabah,Tenom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sabah,Tongod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sabah,Tuaran,19,0,0,1,0,0,0,0,0,178,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Asajaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Bau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Belaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Beluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Betong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Bintulu,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2021-03-18,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Dalat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Daro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Julau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Kabong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Kanowit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Kapit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Kuching,49,0,0,2,0,0,0,0,0,17,0,0,11,0,0,0,0,0
2021-03-18,Sarawak,Lawas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Limbang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Lundu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Maradong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Marudi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Matu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Miri,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Mukah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Pakan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Pusa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Samarahan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Saratok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Sarikei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Selangau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Serian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Sibu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Simunjan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Song,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Sri Aman,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Subis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Tatau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Sarawak,Telang Usan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Selangor,Gombak,214,0,0,9,0,0,17,0,0,6,0,0,0,0,0,0,0,0
2021-03-18,Selangor,Hulu Langat,688,0,0,43,0,0,52,0,0,29,0,0,5,0,0,0,0,0
2021-03-18,Selangor,Hulu Selangor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Selangor,Klang,639,0,0,76,0,0,204,0,0,42,0,0,7,0,0,0,0,0
2021-03-18,Selangor,Kuala Langat,159,0,0,6,0,0,21,0,0,12,0,0,0,0,0,0,0,0
2021-03-18,Selangor,Kuala Selangor,132,0,0,0,0,0,9,0,0,6,0,0,0,0,0,1,0,0
2021-03-18,Selangor,Petaling,601,0,0,118,5,0,127,4,0,23,32,0,12,0,0,2,0,0
2021-03-18,Selangor,Sabak Bernam,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Selangor,Sepang,290,0,0,12,0,0,29,0,0,18,0,0,1,0,0,0,0,0
2021-03-18,Terengganu,Besut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Terengganu,Dungun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Terengganu,Hulu Terengganu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Terengganu,Kemaman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Terengganu,Kuala Nerus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Terengganu,Kuala Terengganu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Terengganu,Marang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,Terengganu,Setiu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,W.P. Kuala Lumpur,Kuala Lumpur,1182,70,0,34,13,0,53,12,0,85,198,0,4,4,0,1,34,0
2021-03-18,W.P. Labuan,Labuan,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2021-03-18,W.P. Putrajaya,Putrajaya,5,9,0,2,2,0,0,5,0,1,31,0,0,0,0,0,8,0
2021-03-19,Johor,Batu Pahat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Johor,Johor Bahru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Johor,Kluang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Johor,Kota Tinggi,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2021-03-19,Johor,Kulai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Johor,Mersing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Johor,Muar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Johor,Pontian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Johor,Segamat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Johor,Tangkak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kedah,Baling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kedah,Bandar Baharu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kedah,Kota Setar,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2021-03-19,Kedah,Kuala Muda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kedah,Kubang Pasu,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kedah,Kulim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kedah,Langkawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kedah,Padang Terap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kedah,Pendang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kedah,Pokok Sena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kedah,Sik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kedah,Yan,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kelantan,Bachok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kelantan,Gua Musang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kelantan,Jeli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kelantan,Kota Bharu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kelantan,Kuala Krai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kelantan,Machang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kelantan,Pasir Mas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kelantan,Pasir Puteh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kelantan,Tanah Merah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Kelantan,Tumpat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Melaka,Alor Gajah,135,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Melaka,Jasin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Melaka,Melaka Tengah,29,0,0,1,10,0,0,2,0,1,142,0,0,3,0,0,1,0
2021-03-19,Negeri Sembilan,Jelebu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Negeri Sembilan,Jempol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Negeri Sembilan,Kuala Pilah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Negeri Sembilan,Port Dickson,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
2021-03-19,Negeri Sembilan,Rembau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Negeri Sembilan,Seremban,206,0,0,8,0,0,42,0,0,1,0,0,0,0,0,1,0,0
2021-03-19,Negeri Sembilan,Tampin,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Pahang,Bentong,192,2,0,10,1,0,9,2,0,5,63,0,2,0,0,0,0,0
2021-03-19,Pahang,Bera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Pahang,Cameron Highlands,6,0,0,0,1,0,3,4,0,2,83,0,0,1,0,1,1,0
2021-03-19,Pahang,Jerantut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Pahang,Kuantan,240,2,0,12,3,0,10,1,0,0,108,0,1,0,0,1,0,0
2021-03-19,Pahang,Lipis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Pahang,Maran,302,0,0,1,2,0,0,3,0,3,108,0,0,0,0,0,0,0
2021-03-19,Pahang,Pekan,135,0,0,1,0,0,2,0,0,2,12,0,0,0,0,0,0,0
2021-03-19,Pahang,Raub,110,1,0,21,5,0,7,6,0,0,113,0,0,0,0,0,1,0
2021-03-19,Pahang,Rompin,259,1,0,5,1,0,2,2,0,16,56,0,0,0,0,0,1,0
2021-03-19,Pahang,Temerloh,137,4,0,1,6,0,5,1,0,0,71,0,0,0,0,0,2,0
2021-03-19,Perak,Bagan Datuk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Perak,Batang Padang,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0
2021-03-19,Perak,Hilir Perak,52,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Perak,Hulu Perak,304,0,0,10,0,0,3,0,0,48,0,0,9,0,0,1,0,0
2021-03-19,Perak,Kampar,102,0,0,41,0,0,20,0,0,2,0,0,1,0,0,1,0,0
2021-03-19,Perak,Kerian,80,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Perak,Kinta,447,3,0,17,8,0,30,16,0,19,207,0,3,2,0,3,11,0
2021-03-19,Perak,Kuala Kangsar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Perak,Larut Dan Matang,279,0,0,27,0,0,26,0,0,4,0,0,1,0,0,0,0,0
2021-03-19,Perak,Manjung,334,0,0,37,1,0,18,1,0,6,64,0,0,0,0,1,0,0
2021-03-19,Perak,Muallim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Perak,Perak Tengah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Perlis,Perlis,5,2,0,0,4,0,0,4,0,0,143,0,2,0,0,0,0,0
2021-03-19,Pulau Pinang,Barat Daya,153,0,0,22,0,0,9,0,0,12,0,0,2,0,0,1,0,0
2021-03-19,Pulau Pinang,Seberang Perai Selatan,92,0,0,16,0,0,22,0,0,3,0,0,0,0,0,0,0,0
2021-03-19,Pulau Pinang,Seberang Perai Tengah,113,7,0,41,6,0,37,3,0,1,32,0,0,0,0,0,0,0
2021-03-19,Pulau Pinang,Seberang Perai Utara,219,0,0,2,0,0,4,0,0,2,0,0,0,0,0,1,0,0
2021-03-19,Pulau Pinang,Timur Laut,299,2,0,230,41,0,147,28,0,43,204,0,46,9,0,1,0,0
2021-03-19,Sabah,Beaufort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Beluran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Keningau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Kinabatangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Kota Belud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Kota Kinabalu,9,0,0,3,0,0,0,0,0,95,0,0,1,0,0,0,0,0
2021-03-19,Sabah,Kota Marudu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Kuala Penyu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Kudat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Kunak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Lahad Datu,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2021-03-19,Sabah,Nabawan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Papar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Penampang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Pitas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Putatan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Ranau,3,0,0,3,0,0,0,0,0,78,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Sandakan,23,0,0,11,0,0,8,0,0,136,0,0,13,0,0,0,0,0
2021-03-19,Sabah,Semporna,93,0,0,3,0,0,3,0,0,146,0,0,1,0,0,0,0,0
2021-03-19,Sabah,Sipitang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Tambunan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Tawau,130,0,0,4,0,0,7,0,0,173,0,0,46,0,0,4,0,0
2021-03-19,Sabah,Telupid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Tenom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Tongod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sabah,Tuaran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Asajaya,0,0,0,1,8,0,0,1,0,1,50,0,0,1,0,0,0,0
2021-03-19,Sarawak,Bau,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Belaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Beluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Betong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Bintulu,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2021-03-19,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Dalat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Daro,0,1,0,0,6,0,0,0,0,0,61,0,0,0,0,0,0,0
2021-03-19,Sarawak,Julau,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0
2021-03-19,Sarawak,Kabong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Kanowit,1,0,0,0,9,0,0,0,0,0,30,0,0,1,0,0,0,0
2021-03-19,Sarawak,Kapit,0,0,0,0,14,0,0,0,0,2,78,0,0,1,0,0,0,0
2021-03-19,Sarawak,Kuching,79,15,0,2,65,0,1,8,0,25,191,0,10,0,0,0,11,0
2021-03-19,Sarawak,Lawas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Limbang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Lundu,0,1,0,0,13,0,0,1,0,0,64,0,0,1,0,0,0,0
2021-03-19,Sarawak,Maradong,0,0,0,0,4,0,0,0,0,0,5,0,0,3,0,0,0,0
2021-03-19,Sarawak,Marudi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Matu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Miri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Mukah,0,3,0,0,12,0,0,0,0,0,98,0,0,1,0,0,0,0
2021-03-19,Sarawak,Pakan,0,0,0,0,4,0,0,0,0,0,34,0,0,0,0,0,0,0
2021-03-19,Sarawak,Pusa,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0
2021-03-19,Sarawak,Samarahan,2,12,0,2,36,0,0,1,0,0,148,0,0,2,0,0,4,0
2021-03-19,Sarawak,Saratok,0,0,0,0,2,0,0,0,0,0,17,0,0,0,0,0,0,0
2021-03-19,Sarawak,Sarikei,0,0,0,0,22,0,0,0,0,0,39,0,0,0,0,0,0,0
2021-03-19,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Selangau,0,0,0,0,5,0,0,1,0,0,48,0,0,0,0,0,0,0
2021-03-19,Sarawak,Serian,0,0,0,0,0,0,0,2,0,0,101,0,0,0,0,0,0,0
2021-03-19,Sarawak,Sibu,0,0,0,0,58,0,0,3,0,0,132,0,0,4,0,0,0,0
2021-03-19,Sarawak,Simunjan,0,1,0,0,3,0,0,0,0,0,80,0,0,0,0,0,1,0
2021-03-19,Sarawak,Song,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Sri Aman,12,0,0,1,12,0,0,2,0,1,14,0,0,0,0,0,0,0
2021-03-19,Sarawak,Subis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Tatau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Sarawak,Telang Usan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Selangor,Gombak,26,0,0,1,8,0,1,10,0,1,96,0,0,0,0,0,0,0
2021-03-19,Selangor,Hulu Langat,511,0,0,12,0,0,28,0,0,35,0,0,2,0,0,0,0,0
2021-03-19,Selangor,Hulu Selangor,0,2,0,0,4,0,0,3,0,0,62,0,0,1,0,0,0,0
2021-03-19,Selangor,Klang,642,0,0,17,4,0,68,3,0,96,10,0,2,0,0,4,0,0
2021-03-19,Selangor,Kuala Langat,302,0,0,3,0,0,17,0,0,25,12,0,1,0,0,0,0,0
2021-03-19,Selangor,Kuala Selangor,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2021-03-19,Selangor,Petaling,520,1,0,112,1,0,87,0,0,24,40,0,7,0,0,0,0,0
2021-03-19,Selangor,Sabak Bernam,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
2021-03-19,Selangor,Sepang,232,1,0,15,2,0,21,5,0,8,45,0,0,0,0,0,1,0
2021-03-19,Terengganu,Besut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Terengganu,Dungun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Terengganu,Hulu Terengganu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Terengganu,Kemaman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Terengganu,Kuala Nerus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Terengganu,Kuala Terengganu,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2021-03-19,Terengganu,Marang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Terengganu,Setiu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,W.P. Kuala Lumpur,Kuala Lumpur,910,139,0,23,2,0,44,12,0,63,7,0,1,0,0,7,132,0
2021-03-19,W.P. Labuan,Labuan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,W.P. Putrajaya,Putrajaya,0,2,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0
2021-03-20,Johor,Batu Pahat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Johor,Johor Bahru,245,0,0,80,0,0,54,0,0,10,0,0,0,0,0,1,0,0
2021-03-20,Johor,Kluang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Johor,Kota Tinggi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Johor,Kulai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Johor,Mersing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Johor,Muar,302,0,0,16,0,0,12,0,0,8,0,0,0,0,0,3,0,0
2021-03-20,Johor,Pontian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Johor,Segamat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Johor,Tangkak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Kedah,Baling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Kedah,Bandar Baharu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Kedah,Kota Setar,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Kedah,Kuala Muda,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Kedah,Kubang Pasu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Kedah,Kulim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Kedah,Langkawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Kedah,Padang Terap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Kedah,Pendang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Kedah,Pokok Sena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Kedah,Sik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Kedah,Yan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Kelantan,Bachok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Kelantan,Gua Musang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Kelantan,Jeli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
