date,state,beds,admitted_pui,admitted_covid,admitted_total,discharged_pui,discharged_covid,discharged_total,pkrc_covid,pkrc_pui,pkrc_noncovid
2021-07-06,Sarawak,8361,0,8,8,9,72,81,2649,448,0
2021-07-06,Selangor,5668,1,687,688,0,965,965,4524,3,40
2021-07-06,Terengganu,1604,4,15,19,5,21,26,71,10,0
2021-07-06,W.P. Labuan,441,3,25,28,3,34,37,193,55,0
2021-07-07,Johor,2397,0,147,147,0,92,92,1056,0,0
2021-07-07,Kedah,540,0,96,96,0,58,58,423,0,0
2021-07-07,Kelantan,2299,17,79,96,16,93,109,678,68,0
2021-07-07,Melaka,1749,0,152,152,0,66,66,1033,0,0
2021-07-07,Negeri Sembilan,2104,0,160,160,0,134,134,999,0,0
2021-07-07,Pahang,2908,4,132,136,8,147,155,1574,36,0
2021-07-07,Perak,1157,0,23,23,0,52,52,406,0,161
2021-07-07,Perlis,214,0,0,0,0,0,0,0,0,0
2021-07-07,Pulau Pinang,1877,0,66,66,0,47,47,765,0,0
2021-07-07,Sabah,2715,5,190,195,3,181,184,1219,46,0
2021-07-07,Sarawak,8361,11,28,39,2,47,49,2561,470,0
2021-07-07,Selangor,5668,3,955,958,1,720,721,4760,4,40
2021-07-07,Terengganu,1604,0,43,43,3,18,21,96,7,0
2021-07-07,W.P. Labuan,441,11,33,44,6,44,50,182,58,0
2021-07-08,Johor,2502,0,142,142,0,112,112,1080,0,0
2021-07-08,Kedah,540,0,32,32,0,67,67,413,0,0
2021-07-08,Kelantan,2299,12,106,118,9,110,119,674,71,0
2021-07-08,Melaka,1749,0,151,151,0,225,225,960,0,0
2021-07-08,Negeri Sembilan,2104,0,215,215,0,202,202,993,0,0
2021-07-08,Pahang,2908,9,171,180,3,165,168,1580,42,0
2021-07-08,Perak,1157,0,80,80,0,63,63,420,0,166
2021-07-08,Perlis,214,0,0,0,0,0,0,0,0,0
2021-07-08,Pulau Pinang,1877,0,90,90,0,122,122,762,0,0
2021-07-08,Sabah,2685,19,253,272,4,172,176,1319,64,0
2021-07-08,Sarawak,8361,5,25,30,0,32,32,2425,414,0
2021-07-08,Selangor,5668,0,663,663,0,952,952,4473,2,40
2021-07-08,Terengganu,1604,6,28,34,1,0,1,124,12,0
2021-07-08,W.P. Labuan,441,18,33,51,8,26,34,189,56,0
2021-07-09,Johor,2502,0,206,206,0,126,126,1154,0,0
2021-07-09,Kedah,540,1,91,92,0,54,54,427,1,0
2021-07-09,Kelantan,2299,9,62,71,10,86,96,650,70,0
2021-07-09,Melaka,1749,0,137,137,0,124,124,973,0,0
2021-07-09,Negeri Sembilan,2104,0,173,173,0,175,175,983,0,0
2021-07-09,Pahang,2908,2,189,191,0,136,136,1634,41,0
2021-07-09,Perak,1157,0,88,88,0,85,85,421,2,170
2021-07-09,Perlis,214,0,0,0,0,0,0,0,0,0
2021-07-09,Pulau Pinang,1877,0,154,154,0,153,153,777,0,0
2021-07-09,Sabah,2695,11,258,269,5,119,124,1429,60,0
2021-07-09,Sarawak,8361,6,68,74,1,57,58,2342,414,0
2021-07-09,Selangor,5668,1,209,210,0,1077,1077,3606,2,40
2021-07-09,Terengganu,1604,5,41,46,2,2,4,162,16,0
2021-07-09,W.P. Labuan,441,22,23,45,2,16,18,169,66,0
2021-07-10,Johor,2502,0,183,183,0,94,94,1230,0,0
2021-07-10,Kedah,540,1,62,63,0,70,70,408,1,0
2021-07-10,Kelantan,2299,15,109,124,9,101,110,658,76,0
2021-07-10,Melaka,1749,0,92,92,0,166,166,877,0,0
2021-07-10,Negeri Sembilan,2104,0,173,173,0,181,181,963,0,0
2021-07-10,Pahang,2908,3,114,117,0,129,129,1619,41,0
2021-07-10,Perak,1133,0,51,51,0,67,67,378,0,117
2021-07-10,Perlis,214,0,0,0,0,0,0,0,0,0
2021-07-10,Pulau Pinang,1877,0,70,70,0,246,246,610,0,0
2021-07-10,Sabah,2780,11,251,262,4,126,130,1514,71,0
2021-07-10,Sarawak,8204,1,61,62,0,83,83,2213,410,0
2021-07-10,Selangor,5668,4,269,273,0,829,829,3047,5,40
2021-07-10,Terengganu,1604,8,67,75,1,5,6,224,23,0
2021-07-10,W.P. Labuan,441,0,55,55,6,29,35,195,36,0
2021-07-11,Johor,2502,0,209,209,0,171,171,1260,0,0
2021-07-11,Kedah,540,0,93,93,0,70,70,407,0,0
2021-07-11,Kelantan,2299,10,66,76,9,69,78,655,77,0
2021-07-11,Melaka,1749,0,219,219,0,221,221,879,0,0
2021-07-11,Negeri Sembilan,2104,0,146,146,0,166,166,937,0,0
2021-07-11,Pahang,2908,4,165,169,0,120,120,1663,44,0
2021-07-11,Perak,1157,0,44,44,0,19,19,415,1,181
2021-07-11,Perlis,214,0,0,0,0,0,0,0,0,0
2021-07-11,Pulau Pinang,1877,0,105,105,0,126,126,612,0,0
2021-07-11,Sabah,2922,21,245,266,8,276,284,1467,79,0
2021-07-11,Sarawak,8676,1,36,37,2,29,31,2302,393,0
2021-07-11,Selangor,5668,4,394,398,0,654,654,2791,5,40
2021-07-11,Terengganu,1604,2,47,49,3,3,6,268,22,0
2021-07-11,W.P. Labuan,441,11,10,21,1,22,23,155,42,0
2021-07-12,Johor,2502,0,245,245,0,119,119,1368,0,0
2021-07-12,Kedah,540,0,69,69,0,44,44,430,0,0
2021-07-12,Kelantan,2299,14,103,117,8,78,86,680,83,0
2021-07-12,Melaka,1749,0,187,187,0,180,180,886,0,0
2021-07-12,Negeri Sembilan,2104,0,119,119,0,210,210,834,0,0
2021-07-12,Pahang,2908,6,198,204,11,152,163,1704,36,0
2021-07-12,Perak,1157,0,73,73,0,89,89,396,0,161
2021-07-12,Perlis,214,0,0,0,0,0,0,0,0,0
2021-07-12,Pulau Pinang,1877,0,96,96,0,132,132,590,0,0
2021-07-12,Sabah,2858,13,327,340,10,164,174,1561,77,0
2021-07-12,Sarawak,8676,3,19,22,3,49,52,2223,367,0
2021-07-12,Selangor,5668,3,346,349,0,690,690,2447,8,40
2021-07-12,Terengganu,1604,4,44,48,1,13,14,299,25,0
2021-07-12,W.P. Labuan,441,0,33,33,2,34,36,154,32,0
2021-07-13,Johor,2562,0,202,202,0,100,100,1467,0,0
2021-07-13,Kedah,540,0,48,48,0,98,98,394,0,0
2021-07-13,Kelantan,2299,12,99,111,19,78,97,701,76,0
2021-07-13,Melaka,1749,0,152,152,0,156,156,886,0,0
2021-07-13,Negeri Sembilan,2104,0,397,397,0,290,290,926,0,0
2021-07-13,Pahang,2908,9,242,251,1,174,175,1772,47,0
2021-07-13,Perak,1157,0,70,70,0,37,37,418,0,180
2021-07-13,Perlis,214,0,0,0,0,0,0,0,0,0
2021-07-13,Pulau Pinang,1877,0,76,76,0,125,125,572,0,0
2021-07-13,Sabah,2891,9,237,246,8,153,161,1653,78,0
2021-07-13,Sarawak,8696,0,14,14,0,27,27,2288,258,0
2021-07-13,Selangor,5668,1,358,359,1,534,535,2274,5,40
2021-07-13,Terengganu,1604,13,105,118,1,25,26,379,37,0
2021-07-13,W.P. Labuan,441,20,56,76,8,41,49,169,44,0
2021-07-14,Johor,2562,0,259,259,0,128,128,1590,0,0
2021-07-14,Kedah,540,0,95,95,0,59,59,417,0,0
2021-07-14,Kelantan,2299,17,162,179,16,108,124,755,77,0
2021-07-14,Melaka,1749,0,307,307,0,125,125,1068,0,0
2021-07-14,Negeri Sembilan,2104,0,225,225,0,139,139,997,0,0
2021-07-14,Pahang,2908,7,142,149,0,269,269,1652,51,0
2021-07-14,Perak,1157,0,70,70,0,27,27,464,0,170
2021-07-14,Perlis,214,0,0,0,0,0,0,0,0,0
2021-07-14,Pulau Pinang,1877,0,177,177,0,75,75,697,0,0
2021-07-14,Sabah,2741,6,206,212,5,229,234,1593,71,0
2021-07-14,Sarawak,8310,3,77,80,1,24,25,2395,354,0
2021-07-14,Selangor,5146,2,467,469,1,473,474,2270,3,40
2021-07-14,Terengganu,1604,4,43,47,6,48,54,374,35,0
2021-07-14,W.P. Labuan,441,17,20,37,5,31,36,158,56,0
2021-07-15,Johor,2562,0,324,324,0,170,170,1274,0,0
2021-07-15,Kedah,540,0,75,75,0,82,82,396,0,0
2021-07-15,Kelantan,2299,12,164,176,11,80,91,839,78,0
2021-07-15,Melaka,1749,0,218,218,0,147,147,1139,0,0
2021-07-15,Negeri Sembilan,2104,0,235,235,0,117,117,1108,0,0
2021-07-15,Pahang,2908,2,175,177,7,256,263,1553,46,0
2021-07-15,Perak,1157,0,90,90,0,19,19,518,1,181
2021-07-15,Perlis,214,0,0,0,0,0,0,0,0,0
2021-07-15,Pulau Pinang,1877,0,84,84,0,125,125,688,0,0
2021-07-15,Sabah,2701,10,278,288,14,163,177,1741,60,0
2021-07-15,Sarawak,7959,1,32,33,1,105,106,2230,378,0
2021-07-15,Selangor,5146,3,343,346,0,495,495,2119,5,40
2021-07-15,Terengganu,1604,5,192,197,8,26,34,540,32,0
2021-07-15,W.P. Labuan,441,0,29,29,4,20,24,167,49,0
2021-07-16,Johor,2562,0,347,347,0,156,156,1417,0,0
2021-07-16,Kedah,540,0,77,77,0,76,76,384,0,0
2021-07-16,Kelantan,2299,7,151,158,5,81,86,909,80,0
2021-07-16,Melaka,1749,0,274,274,0,235,235,1178,0,0
2021-07-16,Negeri Sembilan,2104,0,219,219,0,171,171,1144,0,0
2021-07-16,Pahang,2908,14,240,254,5,178,183,1609,55,0
2021-07-16,Perak,1197,0,92,92,0,54,54,545,1,176
2021-07-16,Perlis,214,0,0,0,0,0,0,0,0,0
2021-07-16,Pulau Pinang,1877,0,245,245,0,92,92,841,0,0
2021-07-16,Sabah,3069,4,315,319,7,198,205,1737,56,0
2021-07-16,Sarawak,7959,7,58,65,3,40,43,2289,366,0
2021-07-16,Selangor,5146,0,267,267,0,255,255,2140,5,0
2021-07-16,Terengganu,1604,8,67,75,8,38,46,569,32,0
2021-07-16,W.P. Labuan,441,4,26,30,4,12,16,184,41,0
2021-07-17,Johor,2562,0,267,267,0,171,171,1979,0,0
2021-07-17,Kedah,540,0,70,70,0,56,56,385,0,0
2021-07-17,Kelantan,1653,4,166,170,12,97,109,978,72,0
2021-07-17,Melaka,1749,0,204,204,0,230,230,1152,0,0
2021-07-17,Negeri Sembilan,2104,0,231,231,0,269,269,1097,0,0
2021-07-17,Pahang,2908,78,200,278,3,209,212,1629,59,0
2021-07-17,Perak,1200,0,198,198,0,71,71,660,0,184
2021-07-17,Perlis,214,0,0,0,0,0,0,0,0,0
2021-07-17,Pulau Pinang,1864,0,182,182,0,143,143,874,0,0
2021-07-17,Sabah,3069,12,806,818,9,240,249,2266,44,0
2021-07-17,Sarawak,7959,1,38,39,1,23,24,2324,365,0
2021-07-17,Selangor,5146,0,327,327,3,353,356,2178,6,0
2021-07-17,Terengganu,1604,4,92,96,4,90,94,571,44,0
2021-07-17,W.P. Labuan,441,13,10,23,2,33,35,158,52,0
2021-07-18,Johor,2562,0,216,216,0,206,206,1970,0,0
2021-07-18,Kedah,540,1,70,71,0,70,70,370,1,0
2021-07-18,Kelantan,2299,7,169,176,9,96,105,1051,70,0
2021-07-18,Melaka,1749,0,194,194,0,198,198,1148,0,0
2021-07-18,Negeri Sembilan,2104,0,230,230,0,217,217,975,0,0
2021-07-18,Pahang,2908,2,269,271,4,140,144,1758,56,0
2021-07-18,Perak,1200,0,68,68,0,70,70,652,0,201
2021-07-18,Perlis,214,0,1,1,0,0,0,1,0,0
2021-07-18,Pulau Pinang,1871,0,217,217,0,128,128,960,0,0
2021-07-18,Sabah,3219,45,416,461,5,224,229,2488,93,0
2021-07-18,Sarawak,7959,2,30,32,137,43,180,2174,220,0
2021-07-18,Selangor,5146,2,382,384,1,377,378,2178,7,0
2021-07-18,Terengganu,1604,19,131,150,3,7,10,186,10,0
2021-07-18,W.P. Labuan,441,28,30,58,9,11,20,156,71,0
2021-07-19,Johor,2562,0,351,351,0,198,198,2117,0,0
2021-07-19,Kedah,540,0,81,81,0,55,55,372,1,0
2021-07-19,Kelantan,2299,4,118,122,8,102,110,1067,66,0
2021-07-19,Melaka,1749,0,174,174,0,145,145,1164,0,0
2021-07-19,Negeri Sembilan,2104,0,202,202,0,190,190,1092,0,0
2021-07-19,Pahang,2908,7,215,222,10,149,159,1822,47,0
2021-07-19,Perak,1200,0,86,86,0,42,42,687,0,207
2021-07-19,Perlis,214,0,0,0,0,0,0,1,0,0
2021-07-19,Pulau Pinang,1871,0,118,118,0,140,140,937,0,0
2021-07-19,Sabah,4009,17,399,416,3,211,214,2676,98,0
2021-07-19,Sarawak,7959,4,26,30,3,19,22,2181,216,32
2021-07-19,Selangor,5146,1,249,250,6,320,326,2123,8,0
2021-07-19,Terengganu,1604,4,122,126,6,43,49,697,55,0
2021-07-19,W.P. Labuan,441,14,15,29,5,8,13,136,77,0
2021-07-20,Johor,2562,0,381,381,0,177,177,2308,0,0
2021-07-20,Kedah,540,0,77,77,0,50,50,387,1,0
2021-07-20,Kelantan,2411,17,156,173,8,91,99,1130,75,0
2021-07-20,Melaka,1642,0,236,236,0,225,225,1175,0,0
2021-07-20,Negeri Sembilan,2104,0,392,392,0,275,275,1190,0,0
2021-07-20,Pahang,2908,13,295,308,0,193,193,1923,66,0
2021-07-20,Perak,1200,0,189,189,0,38,38,820,0,161
2021-07-20,Perlis,214,0,0,0,0,0,0,1,0,0
2021-07-20,Pulau Pinang,1871,0,161,161,0,183,183,914,0,0
2021-07-20,Sabah,4559,11,350,361,4,222,226,2767,101,0
2021-07-20,Sarawak,7959,2,28,30,0,64,64,2250,219,0
2021-07-20,Selangor,5146,0,213,213,0,260,260,2153,6,0
2021-07-20,Terengganu,1604,19,121,140,6,60,66,757,68,0
2021-07-20,W.P. Labuan,441,0,47,47,5,37,42,112,58,0
2021-07-21,Johor,2608,0,158,158,0,164,164,2343,0,0
2021-07-21,Kedah,540,0,95,95,0,56,56,415,0,0
2021-07-21,Kelantan,2411,9,116,125,14,129,143,1117,70,0
2021-07-21,Melaka,1642,0,200,200,0,119,119,1242,0,0
2021-07-21,Negeri Sembilan,2104,0,169,169,0,97,97,1245,0,0
2021-07-21,Pahang,2908,4,307,311,10,200,210,2032,60,0
2021-07-21,Perak,1200,0,77,77,0,81,81,798,0,179
2021-07-21,Perlis,214,0,0,0,0,0,0,1,0,0
2021-07-21,Pulau Pinang,1871,0,177,177,0,148,148,942,0,0
2021-07-21,Sabah,4623,12,333,345,5,275,280,2845,98,0
2021-07-21,Sarawak,2425,3,123,126,0,9,9,2345,212,0
2021-07-21,Selangor,5146,2,403,405,0,341,341,2203,5,0
2021-07-21,Terengganu,1604,18,147,165,10,94,104,810,76,0
2021-07-21,W.P. Labuan,441,8,16,24,5,6,11,139,61,0
2021-07-22,Johor,2807,0,279,279,0,270,270,2343,0,0
2021-07-22,Kedah,540,0,88,88,0,72,72,419,0,0
2021-07-22,Kelantan,2411,9,261,270,11,173,184,1205,68,0
2021-07-22,Melaka,1642,0,186,186,0,196,196,1232,0,0
2021-07-22,Negeri Sembilan,2104,0,199,199,0,135,135,1294,0,0
2021-07-22,Pahang,2908,6,365,371,19,216,235,2192,47,0
2021-07-22,Perak,1234,0,94,94,0,73,73,793,2,186
2021-07-22,Perlis,214,11,0,11,0,0,0,4,11,0
2021-07-22,Pulau Pinang,1871,0,186,186,0,191,191,938,0,0
2021-07-22,Sabah,4643,15,362,377,33,282,315,2891,66,0
2021-07-22,Sarawak,7525,13,89,102,2,92,94,2352,194,0
2021-07-22,Selangor,5188,1,259,260,0,323,323,2212,5,1
2021-07-22,Terengganu,1508,23,135,158,8,82,90,863,88,0
2021-07-22,W.P. Labuan,441,3,35,38,3,4,7,152,43,0
2021-07-23,Johor,2807,0,474,474,0,389,389,2422,0,0
2021-07-23,Kedah,540,0,56,56,0,69,69,401,0,0
2021-07-23,Kelantan,2411,10,175,185,17,127,144,1253,61,0
2021-07-23,Melaka,1642,0,138,138,0,223,223,1147,0,0
2021-07-23,Negeri Sembilan,2104,0,186,186,0,263,263,1201,0,0
2021-07-23,Pahang,3106,7,210,217,4,149,153,2255,50,0
2021-07-23,Perak,1271,0,121,121,0,71,71,826,2,191
2021-07-23,Perlis,214,0,1,1,0,0,0,10,11,0
2021-07-23,Pulau Pinang,1871,0,152,152,0,161,161,929,0,0
2021-07-23,Sabah,4737,18,362,380,4,305,309,2939,83,0
2021-07-23,Sarawak,7375,2,103,105,0,34,34,2565,200,0
2021-07-23,Selangor,5188,0,316,316,0,385,385,2212,4,0
2021-07-23,Terengganu,1604,30,174,204,11,81,92,956,105,0
2021-07-23,W.P. Labuan,441,18,4,22,7,2,9,137,53,0
2021-07-24,Johor,2816,0,266,266,0,258,258,2419,0,0
2021-07-24,Kedah,540,0,62,62,0,37,37,388,0,0
2021-07-24,Kelantan,2351,9,252,261,11,166,177,1339,59,0
2021-07-24,Melaka,1642,0,2,2,0,3,3,1146,0,0
2021-07-24,Negeri Sembilan,2104,0,240,240,0,223,223,1210,0,0
2021-07-24,Pahang,3106,3,269,272,1,133,134,2385,54,0
2021-07-24,Perak,1289,0,139,139,0,93,93,841,0,157
2021-07-24,Perlis,214,0,0,0,11,0,11,9,0,0
2021-07-24,Pulau Pinang,1871,0,175,175,0,235,235,885,0,0
2021-07-24,Sabah,4741,10,298,308,9,510,519,2734,74,0
2021-07-24,Sarawak,7105,0,48,48,0,20,20,2604,181,0
2021-07-24,Selangor,5188,1,333,334,0,325,325,2226,8,81
2021-07-24,Terengganu,1604,51,269,320,11,153,164,1072,145,0
2021-07-24,W.P. Labuan,441,14,7,21,1,13,14,118,59,0
2021-07-25,Johor,2816,0,267,267,0,327,327,2350,0,0
2021-07-25,Kedah,540,0,33,33,0,59,59,352,0,0
2021-07-25,Kelantan,2351,13,345,358,15,190,205,1494,57,0
2021-07-25,Melaka,1642,0,77,77,0,211,211,985,0,0
2021-07-25,Negeri Sembilan,2104,0,161,161,0,171,171,1193,0,0
2021-07-25,Pahang,3106,0,282,282,13,134,147,2528,39,0
2021-07-25,Perak,1289,0,142,142,0,98,98,866,1,200
2021-07-25,Perlis,214,0,0,0,0,0,0,9,1,0
2021-07-25,Pulau Pinang,1871,0,187,187,0,196,196,903,0,0
2021-07-25,Sabah,4773,18,612,630,3,396,399,2627,92,0
2021-07-25,Sarawak,7205,1,50,51,1,36,37,2796,168,0
2021-07-25,Selangor,5188,14,453,467,0,419,419,2285,10,0
2021-07-25,Terengganu,2354,38,140,178,23,120,143,1091,160,0
2021-07-25,W.P. Labuan,345,15,29,44,0,0,0,124,49,0
2021-07-26,Johor,2816,0,388,388,0,310,310,2422,0,0
2021-07-26,Kedah,540,0,58,58,0,78,78,315,0,0
2021-07-26,Kelantan,2665,11,191,202,16,181,197,1494,52,0
2021-07-26,Melaka,1642,0,5,5,0,0,0,990,0,0
2021-07-26,Negeri Sembilan,2104,0,153,153,0,278,278,1052,0,0
2021-07-26,Pahang,3106,16,229,245,5,202,207,2558,50,0
2021-07-26,Perak,1291,0,212,212,0,74,74,979,6,195
2021-07-26,Perlis,214,0,4,4,0,0,0,11,1,0
2021-07-26,Pulau Pinang,1871,0,190,190,0,218,218,881,0,0
2021-07-26,Sabah,4846,13,558,571,13,432,445,2593,83,0
2021-07-26,Sarawak,7155,2,50,52,4,45,49,2796,166,0
2021-07-26,Selangor,4556,1,404,405,1,372,373,2372,12,0
2021-07-26,Terengganu,2354,44,329,373,34,118,152,1302,170,0
2021-07-26,W.P. Labuan,345,0,16,16,3,3,6,98,40,0
2021-07-27,Johor,2819,0,403,403,0,465,465,2387,0,0
2021-07-27,Kedah,540,0,53,53,0,75,75,285,0,0
2021-07-27,Kelantan,2665,8,245,253,13,125,138,1614,47,0
2021-07-27,Melaka,1642,0,151,151,0,160,160,843,0,0
2021-07-27,Negeri Sembilan,2104,0,264,264,0,333,333,970,0,0
2021-07-27,Pahang,3106,3,296,299,3,233,236,2572,44,0
2021-07-27,Perak,1291,0,143,143,0,168,168,942,0,184
2021-07-27,Perlis,214,0,0,0,1,0,1,19,0,0
2021-07-27,Pulau Pinang,1871,0,203,203,0,154,154,931,0,0
2021-07-27,Sabah,4846,16,448,464,1,386,387,2590,93,0
2021-07-27,Sarawak,7155,3,49,52,0,37,37,2620,157,0
2021-07-27,Selangor,4556,1,342,343,3,382,385,2415,9,0
2021-07-27,Terengganu,2354,22,179,201,26,142,168,1338,166,0
2021-07-27,W.P. Labuan,345,12,8,20,9,2,11,84,31,0
2021-07-28,Johor,2819,0,265,265,0,283,283,2367,0,0
2021-07-28,Kedah,540,1,77,78,0,61,61,286,1,0
2021-07-28,Kelantan,2725,14,309,323,13,203,216,1720,48,0
2021-07-28,Melaka,1642,0,5,5,0,0,0,848,0,0
2021-07-28,Negeri Sembilan,2104,0,190,190,0,121,121,1029,0,0
2021-07-28,Pahang,3106,7,215,222,5,211,216,2571,49,0
2021-07-28,Perak,1341,0,234,234,0,67,67,1089,0,191
2021-07-28,Perlis,214,3,1,4,0,0,0,15,3,0
2021-07-28,Pulau Pinang,1871,0,227,227,0,173,173,980,0,0
2021-07-28,Sabah,4940,16,485,501,10,418,428,2578,87,0
2021-07-28,Sarawak,7155,2,101,103,2,98,100,2571,160,0
2021-07-28,Selangor,4536,0,516,516,0,335,335,2602,11,0
2021-07-28,Terengganu,2354,39,270,309,80,200,280,1400,139,0
2021-07-28,W.P. Labuan,345,6,17,23,4,6,10,79,29,0
2021-07-29,Johor,2830,0,382,382,0,373,373,2366,0,0
2021-07-29,Kedah,540,1,85,86,0,59,59,304,1,0
2021-07-29,Kelantan,2725,18,285,303,9,227,236,1778,57,0
2021-07-29,Melaka,1642,0,138,138,0,190,190,774,0,0
2021-07-29,Negeri Sembilan,2104,0,261,261,0,153,153,1130,0,0
2021-07-29,Pahang,3106,4,369,373,2,263,265,2666,51,0
2021-07-29,Perak,1341,1,99,100,0,140,140,1033,0,210
2021-07-29,Perlis,214,3,3,6,0,0,0,18,3,0
2021-07-29,Pulau Pinang,1871,0,235,235,0,175,175,988,0,0
2021-07-29,Sabah,5444,33,538,571,7,371,378,2977,120,0
2021-07-29,Sarawak,7253,9,117,126,0,53,53,2642,175,0
2021-07-29,Selangor,4536,0,424,424,0,331,331,2601,7,0
2021-07-29,Terengganu,2354,29,165,194,30,253,283,1312,138,0
2021-07-29,W.P. Labuan,345,1,15,16,4,3,7,75,19,0
2021-07-30,Johor,2833,0,268,268,0,319,319,2306,0,0
2021-07-30,Kedah,540,0,75,75,0,47,47,324,0,0
2021-07-30,Kelantan,2725,7,218,225,8,283,291,1713,56,0
2021-07-30,Melaka,1642,0,135,135,0,78,78,839,0,0
2021-07-30,Negeri Sembilan,2104,0,140,140,0,180,180,1086,0,0
2021-07-30,Pahang,3106,4,424,428,10,221,231,2564,44,0
2021-07-30,Perak,1341,0,102,102,0,112,112,1002,1,187
2021-07-30,Perlis,214,6,3,9,0,1,1,23,6,0
2021-07-30,Pulau Pinang,1871,0,163,163,0,162,162,901,0,0
2021-07-30,Sabah,5479,15,555,570,4,335,339,3131,127,0
2021-07-30,Sarawak,7253,4,132,136,1,68,69,2707,185,0
2021-07-30,Selangor,4536,0,350,350,0,241,241,2772,7,0
2021-07-30,Terengganu,2838,27,236,263,28,181,209,1367,144,0
2021-07-30,W.P. Labuan,345,5,7,12,3,0,3,67,19,0
2021-07-31,Johor,2833,0,297,297,0,285,285,2302,0,0
2021-07-31,Kedah,540,0,72,72,0,37,37,342,0,0
2021-07-31,Kelantan,2785,4,245,249,20,94,114,1864,40,0
2021-07-31,Melaka,1642,0,228,228,0,120,120,939,0,0
2021-07-31,Negeri Sembilan,2104,0,167,167,0,167,167,1074,0,0
2021-07-31,Pahang,3106,7,274,281,3,329,332,2465,49,0
2021-07-31,Perak,1302,0,117,117,0,81,81,986,4,176
2021-07-31,Perlis,214,9,18,27,0,1,1,40,14,0
2021-07-31,Pulau Pinang,1871,0,208,208,0,239,239,883,0,0
2021-07-31,Sabah,4764,27,590,617,15,471,486,3112,118,0
2021-07-31,Sarawak,7253,3,143,146,0,74,74,2780,174,0
2021-07-31,Selangor,4536,2,380,382,0,401,401,2778,5,0
2021-07-31,Terengganu,2838,83,586,669,38,262,300,1690,188,0
2021-07-31,W.P. Labuan,345,3,6,9,3,0,3,60,13,0
2021-08-01,Johor,2863,0,450,450,0,505,505,2271,0,0
2021-08-01,Kedah,540,0,81,81,0,46,46,360,0,0
2021-08-01,Kelantan,2615,7,237,244,2,230,232,1868,45,0
2021-08-01,Melaka,1642,0,193,193,0,132,132,1000,0,0
2021-08-01,Negeri Sembilan,2104,0,220,220,0,182,182,1097,0,0
2021-08-01,Pahang,3106,9,325,334,4,279,283,2801,54,0
2021-08-01,Perak,1302,0,91,91,0,100,100,958,3,182
2021-08-01,Perlis,214,2,11,13,0,0,0,48,12,0
2021-08-01,Pulau Pinang,1871,0,107,107,0,240,240,740,0,0
2021-08-01,Sabah,5068,16,643,659,17,548,565,3336,117,0
2021-08-01,Sarawak,7482,1,76,77,1,35,36,2835,175,0
2021-08-01,Selangor,4536,0,401,401,0,453,453,2749,9,0
2021-08-01,Terengganu,2838,35,206,241,71,304,375,1592,152,0
2021-08-01,W.P. Labuan,345,4,0,4,1,0,1,44,16,0
2021-08-02,Johor,2948,0,386,386,0,339,339,2306,0,0
2021-08-02,Kedah,540,0,53,53,0,44,44,354,0,0
2021-08-02,Kelantan,2757,12,222,234,11,344,355,1742,46,0
2021-08-02,Melaka,1642,0,245,245,0,156,156,1087,0,0
2021-08-02,Negeri Sembilan,2104,0,233,233,0,223,223,1098,0,0
2021-08-02,Pahang,3106,5,283,288,9,244,253,2825,50,0
2021-08-02,Perak,1411,0,87,87,0,184,184,851,4,177
2021-08-02,Perlis,214,1,2,3,0,7,7,43,12,0
2021-08-02,Pulau Pinang,1871,0,86,86,0,287,287,558,0,0
2021-08-02,Sabah,5222,20,622,642,6,541,547,3501,142,0
2021-08-02,Sarawak,7482,0,62,62,1,31,32,2741,188,0
2021-08-02,Selangor,4536,0,366,366,0,443,443,2735,7,0
2021-08-02,Terengganu,3230,26,329,355,28,284,312,1632,170,0
2021-08-02,W.P. Labuan,251,0,3,3,0,0,0,37,14,0
2021-08-03,Johor,2942,0,324,324,0,317,317,2313,0,0
2021-08-03,Kedah,540,0,52,52,0,65,65,342,0,0
2021-08-03,Kelantan,2757,11,222,233,9,209,218,1755,48,0
2021-08-03,Melaka,1642,0,262,262,0,110,110,1239,0,0
2021-08-03,Negeri Sembilan,2104,0,209,209,0,244,244,1024,0,0
2021-08-03,Pahang,3106,4,223,227,3,194,197,2822,50,0
2021-08-03,Perak,1372,0,188,188,0,110,110,909,4,181
2021-08-03,Perlis,214,2,4,6,11,5,16,42,2,0
2021-08-03,Sabah,4427,16,609,625,9,587,596,3519,141,0
2021-08-03,Sarawak,7652,2,95,97,0,73,73,2828,198,0
2021-08-03,Selangor,4536,0,275,275,0,319,319,2675,10,0
2021-08-03,Terengganu,3230,63,318,381,22,307,329,1805,219,0
2021-08-03,W.P. Labuan,230,0,1,1,2,0,2,34,10,0
2021-08-04,Johor,2942,0,350,350,0,555,555,2098,0,0
2021-08-04,Kedah,540,0,65,65,0,64,64,335,0,0
2021-08-04,Kelantan,2807,8,335,343,9,304,313,1786,47,0
2021-08-04,Melaka,1642,0,148,148,0,130,130,1257,0,0
2021-08-04,Negeri Sembilan,2104,0,179,179,0,110,110,1084,0,0
2021-08-04,Pahang,3106,7,267,274,14,395,409,2603,44,0
2021-08-04,Perak,1372,0,128,128,0,59,59,956,0,189
2021-08-04,Perlis,214,0,1,1,0,2,2,44,1,0
2021-08-04,Pulau Pinang,1871,0,86,86,0,294,294,504,0,0
2021-08-04,Sabah,4764,15,573,588,16,552,568,3507,140,0
