date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80
2021-03-31,Kedah,37,0,27,343,21,36,1,0,0,4,3,29,1,1,3,3,16,5,4,4,0,1,0
2021-03-31,Kelantan,57,0,41,589,23,56,1,0,0,13,5,32,7,5,8,5,11,9,7,5,5,1,1
2021-03-31,Melaka,41,0,8,320,36,41,0,0,0,0,1,40,0,0,0,1,30,7,3,0,0,0,0
2021-03-31,Negeri Sembilan,32,0,41,370,16,32,0,0,0,2,0,28,2,2,0,0,13,9,4,2,2,0,0
2021-03-31,Pahang,36,0,10,291,25,36,0,0,0,8,16,11,1,1,7,16,6,1,3,1,1,0,0
2021-03-31,Perak,31,0,28,356,15,31,0,0,0,0,0,27,4,0,0,0,12,5,1,9,4,0,0
2021-03-31,Perlis,1,0,1,8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2021-03-31,Pulau Pinang,200,0,106,1316,117,200,0,0,0,12,0,187,1,3,9,0,101,62,19,5,0,1,0
2021-03-31,Sabah,69,0,39,507,38,68,1,0,0,8,4,49,8,3,5,4,12,8,16,13,4,3,1
2021-03-31,Sarawak,176,0,141,2542,77,171,5,0,0,27,13,117,18,14,13,13,39,37,19,22,10,6,2
2021-03-31,Selangor,661,0,397,5235,434,653,8,0,0,50,36,539,29,7,43,36,210,191,88,50,23,6,0
2021-03-31,Terengganu,2,0,3,35,1,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0
2021-03-31,W.P. Kuala Lumpur,42,2,67,1070,7,41,1,0,0,7,0,28,7,4,3,0,11,11,5,1,2,4,1
2021-03-31,W.P. Labuan,8,0,2,32,8,8,0,0,0,0,0,8,0,0,0,0,2,3,2,1,0,0,0
2021-03-31,W.P. Putrajaya,3,0,0,32,0,3,0,0,0,0,1,2,0,0,0,1,1,0,0,1,0,0,0
2021-04-01,Johor,165,0,145,1578,90,163,2,0,0,9,4,144,8,5,4,4,59,55,19,11,8,0,0
2021-04-01,Kedah,32,0,61,314,21,30,2,0,0,1,2,29,0,1,0,2,10,10,5,4,0,0,0
2021-04-01,Kelantan,27,0,55,560,14,27,0,0,0,6,4,16,1,4,2,4,5,3,4,4,1,0,0
2021-04-01,Melaka,9,0,8,321,3,9,0,0,0,0,2,6,1,0,0,2,3,2,1,0,0,1,0
2021-04-01,Negeri Sembilan,34,0,11,393,21,34,0,0,0,0,1,26,2,0,0,1,12,8,2,4,1,1,0
2021-04-01,Pahang,14,0,5,300,12,14,0,0,0,4,0,9,1,3,1,0,7,1,1,0,0,1,0
2021-04-01,Perak,31,0,76,311,9,31,0,0,0,3,3,21,3,1,2,3,6,3,8,4,1,1,1
2021-04-01,Perlis,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-01,Pulau Pinang,190,0,166,1340,117,190,0,0,0,9,3,172,6,3,6,3,93,58,12,9,4,1,1
2021-04-01,Sabah,86,0,61,531,57,86,0,0,0,12,12,50,12,2,10,12,15,11,14,10,9,2,1
2021-04-01,Sarawak,238,1,411,2367,61,235,3,0,0,45,25,128,35,15,30,25,42,34,31,21,22,12,1
2021-04-01,Selangor,237,10,231,5241,37,237,0,0,0,14,11,187,20,3,11,11,60,62,41,24,14,6,0
2021-04-01,Terengganu,6,0,3,38,0,6,0,0,0,0,0,5,1,0,0,0,1,2,0,2,1,0,0
2021-04-01,W.P. Kuala Lumpur,101,9,134,1036,13,100,1,0,0,5,7,71,10,0,5,7,28,20,19,4,5,5,0
2021-04-01,W.P. Labuan,7,0,8,31,7,7,0,0,0,1,0,6,0,0,1,0,1,5,0,0,0,0,0
2021-04-01,W.P. Putrajaya,1,0,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2021-04-02,Johor,103,1,123,1557,35,102,1,0,0,15,1,78,9,8,7,1,31,31,10,6,7,2,0
2021-04-02,Kedah,21,0,49,286,11,21,0,0,0,4,0,12,5,1,3,0,3,4,2,3,5,0,0
2021-04-02,Kelantan,66,0,54,572,32,65,1,0,0,8,0,52,6,2,6,0,17,14,11,10,5,1,0
2021-04-02,Melaka,22,0,66,277,15,22,0,0,0,3,2,13,4,1,2,2,5,4,3,1,3,1,0
2021-04-02,Negeri Sembilan,31,0,20,404,17,31,0,0,0,3,0,24,4,2,1,0,9,10,4,1,3,0,1
2021-04-02,Pahang,57,0,22,335,53,57,0,0,0,3,0,51,3,2,1,0,27,18,1,5,2,1,0
2021-04-02,Perak,14,0,84,241,1,14,0,0,0,0,1,11,2,0,0,1,8,0,1,2,1,1,0
2021-04-02,Perlis,1,0,0,8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2021-04-02,Pulau Pinang,139,0,181,1297,77,139,0,0,0,13,5,115,6,3,10,5,58,43,9,5,5,0,1
2021-04-02,Sabah,63,0,44,549,34,62,1,0,0,5,3,51,4,0,5,3,30,9,7,5,2,2,0
2021-04-02,Sarawak,217,3,232,2350,53,215,2,0,0,36,22,131,23,15,21,22,46,31,24,30,16,4,3
2021-04-02,Selangor,455,1,466,5230,205,453,2,0,0,23,21,303,30,6,17,21,92,98,73,40,16,5,9
2021-04-02,Terengganu,8,0,14,32,4,8,0,0,0,6,0,2,0,3,3,0,0,2,0,0,0,0,0
2021-04-02,W.P. Kuala Lumpur,88,20,82,1042,8,87,1,0,0,6,4,67,11,1,5,4,26,23,7,11,9,2,0
2021-04-02,W.P. Labuan,4,0,4,31,3,4,0,0,0,0,0,4,0,0,0,0,2,1,0,1,0,0,0
2021-04-02,W.P. Putrajaya,5,1,1,36,3,5,0,0,0,0,1,4,0,0,0,1,3,1,0,0,0,0,0
2021-04-03,Johor,83,0,142,1498,18,83,0,0,0,14,4,56,9,8,6,4,18,20,14,4,7,0,2
2021-04-03,Kedah,20,0,37,269,10,18,2,0,0,1,1,16,2,0,1,1,4,3,5,4,2,0,0
2021-04-03,Kelantan,64,0,62,573,23,64,0,0,0,16,6,32,10,3,13,6,9,12,5,6,6,4,0
2021-04-03,Melaka,20,0,12,285,15,20,0,0,0,0,6,14,0,0,0,6,5,3,4,2,0,0,0
2021-04-03,Negeri Sembilan,25,0,28,401,11,25,0,0,0,4,0,18,3,2,2,0,6,5,4,3,1,2,0
2021-04-03,Pahang,35,0,2,368,33,35,0,0,0,8,5,21,1,4,4,5,10,9,1,1,1,0,0
2021-04-03,Perak,494,0,73,662,487,494,0,0,0,0,0,494,0,0,0,0,182,305,6,1,0,0,0
2021-04-03,Perlis,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-03,Pulau Pinang,92,0,207,1182,34,89,3,0,0,7,2,76,7,2,5,2,35,23,14,4,4,3,0
2021-04-03,Sabah,73,1,36,586,35,72,1,0,0,9,6,52,6,2,7,6,27,13,5,7,3,3,0
2021-04-03,Sarawak,290,1,230,2409,120,289,1,0,0,42,40,173,28,15,27,40,48,50,41,34,20,6,2
2021-04-03,Selangor,352,2,517,5065,97,350,2,0,0,29,19,248,27,11,18,19,85,82,55,26,17,8,2
2021-04-03,Terengganu,4,0,1,35,0,4,0,0,0,0,1,3,0,0,0,1,0,0,2,1,0,0,0
2021-04-03,W.P. Kuala Lumpur,67,2,95,1013,4,67,0,0,0,6,1,54,6,2,4,1,13,22,13,6,3,3,0
2021-04-03,W.P. Labuan,12,1,0,43,8,12,0,0,0,0,0,11,1,0,0,0,3,4,3,1,1,0,0
2021-04-03,W.P. Putrajaya,7,0,3,40,3,7,0,0,0,0,0,7,0,0,0,0,3,3,0,1,0,0,0
2021-04-04,Johor,95,0,152,1441,60,94,1,0,0,10,6,76,2,3,7,6,26,32,12,6,2,0,0
2021-04-04,Kedah,32,0,33,268,23,32,0,0,0,2,1,29,0,1,1,1,12,11,1,5,0,0,0
2021-04-04,Kelantan,18,0,72,519,5,18,0,0,0,5,1,11,1,3,2,1,6,3,0,2,1,0,0
2021-04-04,Melaka,15,0,18,282,12,15,0,0,0,0,3,12,0,0,0,3,10,1,1,0,0,0,0
2021-04-04,Negeri Sembilan,20,0,42,379,15,20,0,0,0,0,3,14,3,0,0,3,7,1,3,3,3,0,0
2021-04-04,Pahang,11,0,27,352,9,11,0,0,0,2,1,6,2,2,0,1,1,2,2,1,2,0,0
2021-04-04,Perak,24,0,3,683,4,23,1,0,0,1,2,19,2,0,1,2,5,3,4,7,2,0,0
2021-04-04,Perlis,1,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2021-04-04,Pulau Pinang,185,0,154,1213,98,182,3,0,0,9,4,165,7,3,6,4,81,58,17,9,6,1,0
2021-04-04,Sabah,68,0,70,583,36,68,0,0,0,6,6,46,10,1,5,6,19,8,6,13,5,3,2
2021-04-04,Sarawak,419,0,253,2574,255,416,3,0,0,47,24,148,41,22,25,24,42,44,28,34,28,9,4
2021-04-04,Selangor,343,1,259,5149,94,343,0,0,0,37,15,262,27,19,18,15,92,83,53,34,19,7,1
2021-04-04,Terengganu,6,0,2,39,3,6,0,0,0,3,1,0,2,0,3,1,0,0,0,0,2,0,0
2021-04-04,W.P. Kuala Lumpur,73,5,176,910,6,73,0,0,0,6,3,61,3,2,4,3,20,19,14,8,3,0,0
2021-04-04,W.P. Labuan,22,1,5,60,20,22,0,0,0,3,0,19,0,2,1,0,5,9,4,1,0,0,0
2021-04-04,W.P. Putrajaya,17,0,4,53,14,17,0,0,0,0,1,16,0,0,0,1,5,5,4,2,0,0,0
2021-04-05,Johor,55,1,82,1413,16,55,0,0,0,4,6,43,2,1,3,6,18,9,9,7,1,0,1
2021-04-05,Kedah,34,0,30,272,27,34,0,0,0,8,4,20,2,3,5,4,6,6,4,4,1,1,0
2021-04-05,Kelantan,31,0,83,467,4,31,0,0,0,9,2,19,1,1,8,2,9,4,4,2,0,1,0
2021-04-05,Melaka,25,0,3,304,25,25,0,0,0,4,7,14,0,0,4,7,5,4,5,0,0,0,0
2021-04-05,Negeri Sembilan,12,0,17,374,6,12,0,0,0,0,0,11,1,0,0,0,5,3,1,2,1,0,0
2021-04-05,Pahang,37,1,65,324,17,35,2,0,0,3,5,28,0,1,2,5,12,7,4,5,0,0,0
2021-04-05,Perak,8,0,19,672,0,8,0,0,0,0,0,8,0,0,0,0,1,5,1,1,0,0,0
2021-04-05,Perlis,2,0,0,7,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
2021-04-05,Pulau Pinang,133,0,206,1140,76,133,0,0,0,6,4,114,9,5,1,4,63,30,16,5,6,1,2
2021-04-05,Sabah,65,0,43,603,26,63,2,0,0,5,5,50,5,3,2,5,13,18,11,8,5,0,0
2021-04-05,Sarawak,225,0,226,2573,90,223,2,0,0,30,15,147,33,7,23,15,49,42,32,24,23,7,3
2021-04-05,Selangor,327,2,433,5039,51,325,2,0,0,40,12,234,31,18,22,12,83,76,50,25,25,5,1
2021-04-05,Terengganu,3,0,5,37,2,3,0,0,0,1,0,0,2,0,1,0,0,0,0,0,2,0,0
2021-04-05,W.P. Kuala Lumpur,88,5,77,921,6,86,2,0,0,4,1,77,6,2,2,1,36,25,8,8,4,0,2
2021-04-05,W.P. Labuan,17,0,5,72,15,17,0,0,0,4,0,13,0,2,2,0,3,7,1,2,0,0,0
2021-04-05,W.P. Putrajaya,8,0,0,61,6,8,0,0,0,4,0,3,1,1,3,0,1,1,0,1,1,0,0
2021-04-06,Johor,98,1,223,1288,52,98,0,0,0,6,7,80,5,4,2,7,32,21,12,15,3,1,1
2021-04-06,Kedah,27,0,32,267,13,27,0,0,0,2,2,20,3,0,2,2,8,4,3,5,2,1,0
2021-04-06,Kelantan,126,0,34,558,38,124,1,1,0,16,17,82,11,5,11,17,29,27,10,16,5,4,2
2021-04-06,Melaka,7,1,47,264,4,7,0,0,0,1,1,5,0,0,1,1,2,1,2,0,0,0,0
2021-04-06,Negeri Sembilan,14,0,22,366,8,14,0,0,0,1,0,12,1,0,1,0,2,4,3,3,1,0,0
2021-04-06,Pahang,11,0,3,332,8,11,0,0,0,1,1,8,1,1,0,1,2,1,4,1,1,0,0
2021-04-06,Perak,61,0,12,721,50,60,1,0,0,2,0,58,1,0,2,0,23,30,3,2,1,0,0
2021-04-06,Perlis,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-06,Pulau Pinang,110,0,149,1101,29,109,1,0,0,6,4,96,4,1,5,4,44,32,9,11,3,1,0
2021-04-06,Sabah,112,0,60,652,52,112,0,0,0,13,13,73,13,4,9,13,11,33,15,14,12,1,0
2021-04-06,Sarawak,385,4,225,2733,194,379,6,0,0,48,26,170,20,15,33,26,59,41,37,33,15,4,1
2021-04-06,Selangor,242,5,553,4727,103,241,1,0,0,20,17,192,11,4,16,17,53,71,49,19,9,1,1
2021-04-06,Terengganu,9,0,1,45,6,9,0,0,0,0,1,6,2,0,0,1,1,3,1,1,2,0,0
2021-04-06,W.P. Kuala Lumpur,87,10,49,959,3,87,0,0,0,4,1,77,5,3,1,1,33,21,16,7,4,1,0
2021-04-06,W.P. Labuan,8,3,1,79,1,8,0,0,0,0,3,5,0,0,0,3,0,0,4,1,0,0,0
2021-04-06,W.P. Putrajaya,3,0,1,63,2,3,0,0,0,0,1,2,0,0,0,1,1,0,1,0,0,0,0
2021-04-07,Johor,102,4,145,1244,59,102,0,0,0,10,6,75,11,7,3,6,34,19,10,12,5,5,1
2021-04-07,Kedah,35,0,22,280,13,35,0,0,0,1,2,26,6,1,0,2,11,6,6,3,6,0,0
2021-04-07,Kelantan,38,0,53,543,19,36,2,0,0,5,3,28,2,2,3,3,8,11,7,2,1,1,0
2021-04-07,Melaka,13,0,51,226,9,13,0,0,0,2,3,8,0,2,0,3,3,1,2,2,0,0,0
2021-04-07,Negeri Sembilan,30,0,69,327,7,29,1,0,0,13,2,14,1,3,10,2,3,10,1,0,0,1,0
2021-04-07,Pahang,23,0,43,312,11,21,2,0,0,4,1,14,4,4,0,1,4,6,1,3,1,3,0
2021-04-07,Perak,24,0,9,736,6,24,0,0,0,1,1,20,2,0,1,1,4,12,2,2,1,1,0
2021-04-07,Perlis,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-07,Pulau Pinang,93,0,93,1101,49,93,0,0,0,4,6,78,5,0,4,6,28,25,15,10,4,0,1
2021-04-07,Sabah,60,1,64,648,18,60,0,0,0,6,2,46,6,2,4,2,13,11,8,14,4,1,1
2021-04-07,Sarawak,332,1,151,2912,168,325,7,0,0,43,29,193,63,15,28,29,61,55,34,43,39,22,2
2021-04-07,Selangor,294,0,411,4610,78,291,3,0,0,33,9,226,25,9,24,9,61,100,39,26,15,7,3
2021-04-07,Terengganu,10,0,3,52,8,10,0,0,0,0,1,8,1,0,0,1,3,1,1,3,0,1,0
2021-04-07,W.P. Kuala Lumpur,84,7,77,965,5,82,2,0,0,5,3,75,1,3,2,3,27,27,11,10,1,0,0
2021-04-07,W.P. Labuan,1,0,2,78,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2021-04-07,W.P. Putrajaya,0,0,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-08,Johor,101,0,61,1284,52,101,0,0,0,7,4,87,3,3,4,4,31,34,14,8,1,2,0
2021-04-08,Kedah,31,0,27,284,13,31,0,0,0,1,1,25,4,1,0,1,14,3,5,3,3,1,0
2021-04-08,Kelantan,87,0,60,570,29,87,0,0,0,11,11,56,8,10,1,11,25,16,8,7,5,3,0
2021-04-08,Melaka,11,0,38,199,6,11,0,0,0,1,3,6,1,0,1,3,3,1,1,1,0,0,1
2021-04-08,Negeri Sembilan,12,0,30,309,3,12,0,0,0,0,1,9,2,0,0,1,4,0,4,1,1,1,0
2021-04-08,Pahang,12,0,14,310,6,12,0,0,0,1,1,10,0,1,0,1,1,4,1,4,0,0,0
2021-04-08,Perak,24,0,54,706,4,24,0,0,0,0,0,21,3,0,0,0,4,7,7,3,3,0,0
2021-04-08,Perlis,1,0,1,7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2021-04-08,Pulau Pinang,162,0,134,1129,98,161,1,0,0,1,4,148,9,0,1,4,77,49,16,6,7,2,0
2021-04-08,Sabah,106,0,59,694,39,104,2,0,0,7,8,75,16,0,7,8,24,15,21,15,12,2,2
2021-04-08,Sarawak,211,1,215,2907,54,208,3,0,0,30,19,137,24,13,17,19,40,41,30,26,15,6,3
2021-04-08,Selangor,374,3,431,4551,109,370,4,0,0,21,17,311,21,7,14,17,90,159,43,19,14,5,2
2021-04-08,Terengganu,11,0,1,62,11,11,0,0,0,2,0,8,1,1,1,0,2,2,0,4,1,0,0
2021-04-08,W.P. Kuala Lumpur,120,13,40,1045,0,117,1,2,0,7,8,99,6,3,4,8,32,36,18,13,4,1,1
2021-04-08,W.P. Labuan,3,0,2,79,3,3,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0
2021-04-08,W.P. Putrajaya,19,0,8,68,11,19,0,0,0,1,0,18,0,1,0,0,8,4,5,1,0,0,0
2021-04-09,Johor,103,1,102,1285,46,103,0,0,0,16,7,71,9,9,7,7,28,25,11,7,7,2,0
2021-04-09,Kedah,40,0,30,294,6,39,1,0,0,3,3,30,4,1,2,3,8,10,6,6,1,3,0
2021-04-09,Kelantan,143,0,63,650,68,141,1,1,0,25,15,83,20,12,13,15,29,28,12,14,13,7,0
2021-04-09,Melaka,34,1,12,221,17,34,0,0,0,2,6,23,3,2,0,6,13,6,2,2,1,0,2
2021-04-09,Negeri Sembilan,40,0,37,312,21,40,0,0,0,5,1,34,0,1,4,1,10,12,9,3,0,0,0
2021-04-09,Pahang,19,0,22,307,13,19,0,0,0,0,0,14,5,0,0,0,2,3,3,6,5,0,0
2021-04-09,Perak,29,0,19,716,8,29,0,0,0,2,1,24,2,0,2,1,9,12,3,0,2,0,0
2021-04-09,Perlis,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-09,Pulau Pinang,176,0,111,1194,54,175,1,0,0,5,4,155,12,2,3,4,56,50,31,18,8,3,1
2021-04-09,Sabah,139,0,53,779,94,136,3,0,0,23,17,78,20,6,17,17,27,24,15,12,14,6,0
2021-04-09,Sarawak,555,1,261,3198,184,532,23,0,0,83,47,353,61,25,58,47,123,90,65,75,44,13,4
2021-04-09,Selangor,403,2,440,4514,131,401,1,1,0,22,15,342,24,6,16,15,99,128,79,36,19,2,3
2021-04-09,Terengganu,29,0,4,87,17,28,1,0,0,5,0,20,4,2,3,0,6,2,5,7,4,0,0
2021-04-09,W.P. Kuala Lumpur,135,15,79,1100,20,135,0,0,0,9,1,115,9,3,6,1,66,29,9,11,6,2,1
2021-04-09,W.P. Labuan,3,0,11,71,2,3,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0
2021-04-09,W.P. Putrajaya,6,0,2,72,0,6,0,0,0,1,0,4,1,0,1,0,2,0,0,2,0,0,1
2021-04-10,Johor,80,0,74,1291,36,80,0,0,0,4,5,64,7,2,2,5,28,17,13,6,4,2,1
2021-04-10,Kedah,59,0,23,330,30,58,1,0,0,6,0,49,4,3,3,0,12,12,16,9,4,0,0
2021-04-10,Kelantan,171,0,70,751,73,169,0,2,0,11,14,129,17,7,4,14,56,42,21,10,11,5,1
2021-04-10,Melaka,6,0,39,188,3,5,1,0,0,0,0,6,0,0,0,0,2,3,1,0,0,0,0
2021-04-10,Negeri Sembilan,28,0,18,322,16,28,0,0,0,2,0,23,3,2,0,0,6,8,7,2,3,0,0
2021-04-10,Pahang,13,0,34,285,12,13,0,0,0,0,0,13,0,0,0,0,1,6,3,3,0,0,0
2021-04-10,Perak,46,0,34,728,23,46,0,0,0,3,3,32,4,1,2,3,7,15,5,5,4,0,0
2021-04-10,Perlis,2,0,0,8,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
2021-04-10,Pulau Pinang,101,0,126,1169,39,100,1,0,0,6,3,85,7,5,1,3,37,21,17,10,3,3,1
2021-04-10,Sabah,131,0,61,849,61,130,1,0,0,15,22,75,19,3,12,22,21,17,22,15,12,5,2
2021-04-10,Sarawak,296,0,384,3106,66,291,5,0,0,41,28,186,38,14,27,28,65,52,31,38,22,12,4
2021-04-10,Selangor,415,3,257,4669,58,413,2,0,0,52,28,301,31,16,36,28,96,120,50,35,26,2,3
2021-04-10,Terengganu,44,0,5,126,38,42,2,0,0,12,5,22,5,3,9,5,7,7,6,2,3,2,0
2021-04-10,W.P. Kuala Lumpur,106,2,97,1109,9,106,0,0,0,7,4,81,14,1,6,4,34,25,15,7,9,4,1
2021-04-10,W.P. Labuan,2,0,23,50,1,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0
2021-04-10,W.P. Putrajaya,10,0,3,79,1,10,0,0,0,0,3,7,0,0,0,3,2,2,3,0,0,0,0
2021-04-11,Johor,67,0,182,1175,19,64,3,0,0,8,2,50,7,2,6,2,23,17,6,4,5,2,0
2021-04-11,Kedah,40,0,28,342,14,40,0,0,0,3,3,30,4,1,2,3,9,11,6,4,3,1,0
2021-04-11,Kelantan,98,0,36,813,20,95,1,2,0,15,9,64,10,9,6,9,25,16,10,13,5,4,1
2021-04-11,Melaka,59,0,16,231,51,59,0,0,0,2,8,49,0,0,2,8,44,3,0,2,0,0,0
2021-04-11,Negeri Sembilan,40,0,21,341,22,40,0,0,0,0,1,34,5,0,0,1,20,7,2,5,2,1,2
2021-04-11,Pahang,22,0,9,298,16,22,0,0,0,4,3,11,4,3,1,3,5,1,1,4,2,2,0
2021-04-11,Perak,50,0,26,752,27,50,0,0,0,5,1,33,6,1,4,1,11,10,6,6,5,1,0
2021-04-11,Perlis,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-11,Pulau Pinang,113,0,147,1135,49,112,1,0,0,5,1,98,9,1,4,1,40,27,17,14,6,3,0
2021-04-11,Sabah,127,0,88,887,58,127,0,0,0,16,11,80,20,9,7,11,22,20,20,18,12,8,0
2021-04-11,Sarawak,443,1,323,3226,117,436,6,1,0,68,45,279,50,20,48,45,97,73,62,47,29,16,5
2021-04-11,Selangor,535,1,254,4946,296,531,4,0,0,17,13,458,21,5,12,13,151,182,93,32,16,5,0
2021-04-11,Terengganu,34,0,7,153,34,34,0,0,0,9,3,20,1,2,7,3,8,4,5,3,1,0,0
2021-04-11,W.P. Kuala Lumpur,96,6,62,1141,11,96,0,0,0,6,1,83,6,0,6,1,35,26,13,9,5,1,0
2021-04-11,W.P. Labuan,4,0,14,40,4,4,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0
2021-04-11,W.P. Putrajaya,11,0,1,89,4,11,0,0,0,1,3,7,0,0,1,3,0,2,4,1,0,0,0
2021-04-12,Johor,61,1,187,1049,34,61,0,0,0,4,4,46,7,1,3,4,16,12,14,4,5,1,1
2021-04-12,Kedah,47,0,27,362,22,46,1,0,0,2,6,30,9,2,0,6,13,8,6,3,8,1,0
2021-04-12,Kelantan,58,0,51,820,25,58,0,0,0,5,15,30,8,2,3,15,14,6,4,6,4,4,0
2021-04-12,Melaka,11,0,4,238,5,11,0,0,0,1,1,9,0,0,1,1,5,3,0,1,0,0,0
2021-04-12,Negeri Sembilan,63,0,42,362,46,62,1,0,0,1,0,15,3,1,0,0,5,3,3,4,2,1,0
2021-04-12,Pahang,32,0,7,323,31,32,0,0,0,0,2,28,2,0,0,2,9,6,9,4,1,1,0
2021-04-12,Perak,21,0,17,756,11,21,0,0,0,4,1,14,2,2,2,1,6,6,1,1,1,1,0
2021-04-12,Perlis,2,0,0,8,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0
2021-04-12,Pulau Pinang,112,0,120,1127,64,112,0,0,0,10,4,94,4,3,7,4,43,34,11,6,3,1,0
2021-04-12,Sabah,109,0,61,934,44,108,1,0,0,19,7,62,20,8,11,7,24,10,15,13,12,5,3
2021-04-12,Sarawak,351,0,198,3379,56,346,5,0,0,46,33,214,54,16,30,33,67,61,43,43,36,14,4
2021-04-12,Selangor,303,0,296,4952,85,302,1,0,0,22,7,245,24,6,16,7,89,82,40,34,18,5,1
2021-04-12,Terengganu,22,0,3,172,16,22,0,0,0,3,0,18,1,2,1,0,5,6,5,2,0,0,1
2021-04-12,W.P. Kuala Lumpur,116,11,32,1223,10,116,0,0,0,6,0,102,8,1,5,0,33,40,19,10,8,0,0
2021-04-12,W.P. Labuan,0,0,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-12,W.P. Putrajaya,9,0,0,98,7,9,0,0,0,0,0,9,0,0,0,0,2,4,3,0,0,0,0
2021-04-13,Johor,74,0,56,1067,32,74,0,0,0,6,1,64,3,2,4,1,31,21,5,7,3,0,0
2021-04-13,Kedah,39,0,30,371,18,38,1,0,0,5,4,25,4,1,4,4,5,9,5,6,3,0,1
2021-04-13,Kelantan,103,0,38,885,42,102,0,1,0,11,17,63,12,4,7,17,25,12,10,16,8,4,0
2021-04-13,Melaka,17,0,9,246,17,17,0,0,0,1,0,15,1,1,0,0,8,5,2,0,1,0,0
2021-04-13,Negeri Sembilan,29,0,9,382,10,29,0,0,0,1,2,21,5,1,0,2,10,6,4,1,4,1,0
2021-04-13,Pahang,14,0,16,321,12,14,0,0,0,0,1,12,1,0,0,1,6,3,0,3,1,0,0
2021-04-13,Perak,36,0,14,778,24,36,0,0,0,0,1,34,1,0,0,1,17,8,4,5,1,0,0
2021-04-13,Perlis,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-13,Pulau Pinang,92,0,163,1056,18,90,2,0,0,6,5,77,4,3,3,5,36,23,12,6,1,2,1
2021-04-13,Sabah,117,0,86,961,44,116,1,0,0,17,9,72,19,5,12,9,20,13,13,26,15,3,1
2021-04-13,Sarawak,607,0,316,3666,224,604,3,0,0,85,32,425,61,35,50,32,229,74,54,68,42,13,6
2021-04-13,Selangor,483,3,491,4941,190,482,0,1,0,26,12,400,32,10,16,12,151,138,73,38,19,10,3
2021-04-13,Terengganu,13,0,7,177,13,13,0,0,0,3,2,7,1,1,2,2,2,0,1,4,0,1,0
2021-04-13,W.P. Kuala Lumpur,133,6,47,1309,20,133,0,0,0,7,1,115,10,2,5,1,43,43,14,15,6,3,1
2021-04-13,W.P. Labuan,3,0,0,36,2,3,0,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0
2021-04-13,W.P. Putrajaya,7,0,8,97,2,7,0,0,0,3,0,4,0,1,2,0,2,1,1,0,0,0,0
2021-04-14,Johor,84,0,109,1042,24,84,0,0,0,7,6,66,5,3,4,6,21,27,5,13,3,1,1
2021-04-14,Kedah,53,0,35,389,34,53,0,0,0,3,23,23,4,2,1,23,12,5,5,1,3,1,0
2021-04-14,Kelantan,226,0,72,1039,133,220,4,2,0,28,80,99,19,14,14,80,35,28,20,16,12,6,1
2021-04-14,Melaka,6,0,26,226,4,6,0,0,0,0,0,5,1,0,0,0,4,0,0,1,0,1,0
2021-04-14,Negeri Sembilan,51,0,33,400,31,51,0,0,0,5,2,34,9,1,4,2,8,9,8,9,7,2,0
2021-04-14,Pahang,13,0,35,299,10,12,1,0,0,4,1,8,0,1,3,1,2,3,1,2,0,0,0
2021-04-14,Perak,56,0,58,776,25,56,0,0,0,6,3,39,8,2,4,3,20,10,7,2,6,2,0
