date,state,bed_icu,bed_icu_rep,bed_icu_total,bed_icu_covid,vent,vent_port,icu_covid,icu_pui,icu_noncovid,vent_covid,vent_pui,vent_noncovid
2020-11-02,Selangor,42,62,104,104,92,48,15,0,11,2,0,0
2020-11-02,Terengganu,23,0,23,12,41,16,0,0,18,0,0,0
2020-11-02,W.P. Kuala Lumpur,64,73,137,38,169,25,1,0,49,1,0,0
2020-11-02,W.P. Labuan,5,5,10,5,6,5,3,0,4,3,0,0
2020-11-03,Johor,37,30,67,30,78,55,1,0,25,0,0,0
2020-11-03,Kedah,33,0,33,21,63,31,5,0,13,1,0,0
2020-11-03,Kelantan,47,26,73,27,62,32,1,0,41,0,0,0
2020-11-03,Melaka,52,0,52,12,54,7,0,1,46,0,1,0
2020-11-03,Negeri Sembilan,22,0,22,11,62,22,2,0,5,1,0,0
2020-11-03,Pahang,47,6,53,39,62,21,0,0,28,0,0,0
2020-11-03,Penang,30,11,41,12,35,22,3,0,14,3,0,0
2020-11-03,Perak,70,0,70,46,106,34,4,0,45,3,0,0
2020-11-03,Perlis,13,0,13,4,20,12,0,0,8,0,0,0
2020-11-03,Sabah,75,74,149,130,111,82,79,3,9,21,3,0
2020-11-03,Sarawak,49,22,71,26,78,91,1,0,53,0,0,0
2020-11-03,Selangor,42,62,104,104,92,48,16,0,10,3,0,0
2020-11-03,Terengganu,23,0,23,12,41,16,0,0,15,0,0,0
2020-11-03,W.P. Kuala Lumpur,64,73,137,38,169,25,1,0,48,1,0,0
2020-11-03,W.P. Labuan,5,5,10,5,6,5,3,0,5,2,0,0
2020-11-04,Johor,37,30,67,30,78,55,1,0,25,0,0,0
2020-11-04,Kedah,33,0,33,21,63,31,5,1,14,1,0,0
2020-11-04,Kelantan,47,26,73,27,62,32,0,0,38,0,0,0
2020-11-04,Melaka,52,0,52,12,54,7,0,1,45,0,1,0
2020-11-04,Negeri Sembilan,22,0,22,11,62,22,2,0,6,1,0,0
2020-11-04,Pahang,47,6,53,39,62,21,0,0,31,0,0,0
2020-11-04,Penang,30,11,41,13,35,22,2,0,16,2,0,0
2020-11-04,Perak,70,0,70,46,106,34,4,0,43,3,0,0
2020-11-04,Perlis,13,0,13,4,20,12,0,0,8,0,0,0
2020-11-04,Sabah,75,74,149,130,111,82,73,3,14,15,3,0
2020-11-04,Sarawak,49,22,71,26,78,91,1,0,54,0,0,0
2020-11-04,Selangor,42,62,104,104,92,48,16,0,10,3,0,0
2020-11-04,Terengganu,23,0,23,12,41,16,0,0,15,0,0,0
2020-11-04,W.P. Kuala Lumpur,64,73,137,38,169,25,1,0,48,1,0,0
2020-11-04,W.P. Labuan,5,5,10,5,6,5,2,0,5,2,0,0
2020-11-05,Johor,37,30,67,30,78,55,1,0,25,0,0,0
2020-11-05,Kedah,33,0,33,21,63,31,5,0,14,1,0,0
2020-11-05,Kelantan,47,26,73,27,62,32,0,0,40,0,0,0
2020-11-05,Melaka,52,0,52,12,54,7,0,1,39,0,1,0
2020-11-05,Negeri Sembilan,22,0,22,11,62,22,3,0,5,2,0,0
2020-11-05,Pahang,47,6,53,39,62,21,0,0,31,0,0,0
2020-11-05,Penang,30,11,41,13,35,22,1,0,17,1,0,0
2020-11-05,Perak,70,0,70,46,106,34,3,0,46,3,0,0
2020-11-05,Perlis,13,0,13,4,20,12,0,0,8,0,0,0
2020-11-05,Sabah,73,60,133,114,111,82,69,3,16,17,3,0
2020-11-05,Sarawak,49,22,71,26,78,91,0,0,55,0,0,0
2020-11-05,Selangor,42,62,104,104,92,48,14,0,12,4,0,0
2020-11-05,Terengganu,23,0,23,12,41,16,0,0,20,0,0,0
2020-11-05,W.P. Kuala Lumpur,64,73,137,38,169,25,1,0,52,1,0,0
2020-11-05,W.P. Labuan,5,5,10,5,6,5,2,0,5,2,0,0
2020-11-06,Johor,37,30,67,30,78,55,2,0,25,1,0,0
2020-11-06,Kedah,33,0,33,21,63,31,5,1,11,1,1,0
2020-11-06,Kelantan,47,26,73,27,62,32,0,0,37,0,0,0
2020-11-06,Melaka,52,0,52,12,54,7,0,0,41,0,0,0
2020-11-06,Negeri Sembilan,22,0,22,10,62,22,3,0,6,2,0,0
2020-11-06,Pahang,47,6,53,39,62,21,0,0,32,0,0,0
2020-11-06,Penang,30,11,41,12,35,22,4,0,12,4,0,0
2020-11-06,Perak,70,0,70,46,106,34,3,0,47,3,0,0
2020-11-06,Perlis,13,0,13,4,20,12,0,0,9,0,0,0
2020-11-06,Sabah,73,60,133,114,111,82,70,3,16,17,3,0
2020-11-06,Sarawak,49,22,71,26,78,91,0,0,54,0,0,0
2020-11-06,Selangor,42,62,104,104,92,48,13,0,15,5,0,0
2020-11-06,Terengganu,23,0,23,12,41,16,0,0,20,0,0,0
2020-11-06,W.P. Kuala Lumpur,64,73,137,38,169,25,2,0,49,1,0,0
2020-11-06,W.P. Labuan,5,5,10,5,6,5,2,0,3,2,0,0
2020-11-07,Johor,37,30,67,30,78,55,4,0,21,2,0,0
2020-11-07,Kedah,33,0,33,21,63,31,6,2,11,1,1,0
2020-11-07,Kelantan,47,26,73,27,62,32,0,0,40,0,0,0
2020-11-07,Melaka,52,0,52,12,54,7,0,0,40,0,0,0
2020-11-07,Negeri Sembilan,22,0,22,11,62,22,3,0,5,2,0,0
2020-11-07,Pahang,47,6,53,39,62,21,0,0,34,0,0,0
2020-11-07,Penang,30,11,41,13,35,22,4,0,13,4,0,0
2020-11-07,Perak,70,0,70,46,106,34,3,0,49,3,0,0
2020-11-07,Perlis,13,0,13,4,20,12,0,0,8,0,0,0
2020-11-07,Sabah,73,60,133,114,111,82,67,3,15,19,3,0
2020-11-07,Sarawak,49,22,71,26,78,91,0,0,51,0,0,0
2020-11-07,Selangor,42,62,104,104,92,48,15,0,11,5,0,0
2020-11-07,Terengganu,23,0,23,12,41,16,0,0,20,0,0,0
2020-11-07,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,51,0,0,0
2020-11-07,W.P. Labuan,5,5,10,5,6,5,2,0,3,2,0,0
2020-11-08,Johor,37,30,67,30,78,55,4,0,22,2,0,0
2020-11-08,Kedah,33,0,33,21,63,31,7,2,11,1,1,0
2020-11-08,Kelantan,47,26,73,27,62,32,0,0,40,0,0,0
2020-11-08,Melaka,52,0,52,12,54,7,0,0,42,0,0,0
2020-11-08,Negeri Sembilan,22,0,22,10,62,22,3,0,6,2,0,0
2020-11-08,Pahang,47,6,53,39,62,21,0,0,35,0,0,0
2020-11-08,Penang,30,11,41,12,35,22,3,0,14,3,0,0
2020-11-08,Perak,70,0,70,46,106,34,3,0,43,3,0,0
2020-11-08,Perlis,13,0,13,4,20,12,0,0,9,0,0,0
2020-11-08,Sabah,73,60,133,114,111,82,74,4,15,19,3,0
2020-11-08,Sarawak,49,22,71,26,78,91,0,0,52,0,0,0
2020-11-08,Selangor,42,62,104,104,92,48,16,0,12,6,0,0
2020-11-08,Terengganu,23,0,23,12,41,16,0,0,19,0,0,0
2020-11-08,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,49,0,0,0
2020-11-08,W.P. Labuan,5,5,10,5,6,5,2,0,4,2,0,0
2020-11-09,Johor,37,30,67,30,78,55,3,1,21,3,1,0
2020-11-09,Kedah,33,0,33,21,63,31,6,1,12,1,1,0
2020-11-09,Kelantan,47,26,73,27,62,32,0,0,40,0,0,0
2020-11-09,Melaka,52,0,52,12,54,7,1,0,46,0,0,0
2020-11-09,Negeri Sembilan,22,0,22,10,62,22,4,0,4,2,0,0
2020-11-09,Pahang,47,6,53,39,62,21,0,0,31,0,0,0
2020-11-09,Penang,30,11,41,12,35,22,3,0,14,3,0,0
2020-11-09,Perak,70,0,70,46,106,34,2,0,45,2,0,0
2020-11-09,Perlis,13,0,13,4,20,12,0,0,8,0,0,0
2020-11-09,Sabah,73,60,133,114,111,82,68,5,11,20,4,0
2020-11-09,Sarawak,49,22,71,26,78,91,1,0,50,0,0,0
2020-11-09,Selangor,42,62,104,104,92,48,17,0,8,8,0,0
2020-11-09,Terengganu,23,0,23,12,41,16,0,0,19,0,0,0
2020-11-09,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,50,0,0,0
2020-11-09,W.P. Labuan,5,5,10,5,6,5,1,0,4,1,0,0
2020-11-10,Johor,37,30,67,30,78,55,3,1,22,2,0,0
2020-11-10,Kedah,33,0,33,21,63,31,5,0,12,1,0,0
2020-11-10,Kelantan,47,26,73,27,62,32,0,0,43,0,0,0
2020-11-10,Melaka,52,0,52,12,54,7,1,0,39,0,0,0
2020-11-10,Negeri Sembilan,22,0,22,10,62,22,3,0,5,2,0,0
2020-11-10,Pahang,47,6,53,39,62,21,0,0,31,0,0,0
2020-11-10,Penang,30,11,41,12,35,22,4,0,14,3,0,0
2020-11-10,Perak,70,0,70,46,106,34,2,0,50,2,0,0
2020-11-10,Perlis,13,0,13,4,20,12,0,0,8,0,0,0
2020-11-10,Sabah,73,60,133,114,111,82,67,5,12,20,5,0
2020-11-10,Sarawak,49,22,71,26,78,91,1,0,55,0,0,0
2020-11-10,Selangor,42,62,104,104,92,48,15,0,8,4,0,0
2020-11-10,Terengganu,23,0,23,12,41,16,0,0,17,0,0,0
2020-11-10,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,46,0,0,0
2020-11-10,W.P. Labuan,5,5,10,5,6,5,1,0,4,1,0,0
2020-11-11,Johor,37,30,67,30,78,55,6,0,24,5,0,0
2020-11-11,Kedah,33,0,33,21,63,31,6,0,12,1,0,0
2020-11-11,Kelantan,47,26,73,27,62,32,0,0,42,0,0,0
2020-11-11,Melaka,52,0,52,12,54,7,2,0,44,1,0,0
2020-11-11,Negeri Sembilan,22,0,22,10,62,22,3,0,5,2,0,0
2020-11-11,Pahang,47,6,53,39,62,21,0,0,33,0,0,0
2020-11-11,Penang,30,11,41,12,35,22,8,0,12,5,0,0
2020-11-11,Perak,70,0,70,46,106,34,3,0,49,2,0,0
2020-11-11,Perlis,13,0,13,4,20,12,0,0,8,0,0,0
2020-11-11,Sabah,73,60,133,114,111,82,69,3,11,19,3,0
2020-11-11,Sarawak,49,22,71,26,78,91,1,1,49,0,1,0
2020-11-11,Selangor,42,62,104,104,92,48,13,1,9,4,1,0
2020-11-11,Terengganu,23,0,23,12,41,16,0,0,18,0,0,0
2020-11-11,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,45,0,0,0
2020-11-11,W.P. Labuan,5,5,10,5,6,5,1,0,5,1,0,0
2020-11-12,Johor,37,30,67,30,78,55,5,0,22,5,0,0
2020-11-12,Kedah,33,0,33,21,63,31,7,0,16,1,0,0
2020-11-12,Kelantan,47,26,73,27,62,32,0,0,43,0,0,0
2020-11-12,Melaka,52,0,52,12,54,7,1,0,35,0,0,0
2020-11-12,Negeri Sembilan,22,0,22,11,62,22,2,0,6,1,0,0
2020-11-12,Pahang,47,6,53,39,62,21,0,0,31,0,0,0
2020-11-12,Penang,30,11,41,13,35,22,8,0,11,6,0,0
2020-11-12,Perak,70,0,70,46,106,34,3,1,47,2,1,0
2020-11-12,Perlis,13,0,13,4,20,12,0,0,8,0,0,0
2020-11-12,Sabah,73,60,133,114,111,82,69,3,9,20,3,0
2020-11-12,Sarawak,49,22,71,26,78,91,1,1,50,0,1,0
2020-11-12,Selangor,42,62,104,104,92,48,15,0,8,5,0,0
2020-11-12,Terengganu,23,0,23,12,41,16,0,0,15,0,0,0
2020-11-12,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,45,0,0,0
2020-11-12,W.P. Labuan,5,5,10,5,6,5,1,0,5,1,0,0
2020-11-13,Johor,37,30,67,30,78,55,7,0,19,6,0,0
2020-11-13,Kedah,33,0,33,21,63,31,6,0,15,1,0,0
2020-11-13,Kelantan,47,26,73,27,62,32,1,0,35,0,0,0
2020-11-13,Melaka,52,0,52,12,54,7,1,0,33,0,0,0
2020-11-13,Negeri Sembilan,22,0,22,11,62,22,2,0,5,1,0,0
2020-11-13,Pahang,47,6,53,39,62,21,0,0,32,0,0,0
2020-11-13,Penang,30,11,41,13,35,22,8,0,12,6,0,0
2020-11-13,Perak,70,0,70,46,117,34,7,0,49,5,0,0
2020-11-13,Perlis,13,0,13,4,20,12,0,0,9,0,0,0
2020-11-13,Sabah,73,60,133,114,111,82,66,2,11,24,2,0
2020-11-13,Sarawak,49,22,71,26,78,91,1,1,48,0,1,0
2020-11-13,Selangor,42,62,104,104,92,48,15,1,10,5,1,0
2020-11-13,Terengganu,23,0,23,12,41,16,0,0,18,0,0,0
2020-11-13,W.P. Kuala Lumpur,64,73,137,38,169,25,0,1,49,0,1,0
2020-11-13,W.P. Labuan,5,5,10,5,6,5,1,0,4,1,0,0
2020-11-14,Johor,37,30,67,30,78,55,7,0,25,5,0,0
2020-11-14,Kedah,33,0,33,21,63,31,6,0,19,1,0,0
2020-11-14,Kelantan,47,26,73,27,62,32,1,0,43,0,0,0
2020-11-14,Melaka,52,0,52,12,54,7,2,0,41,0,0,0
2020-11-14,Negeri Sembilan,22,0,22,11,62,22,3,0,9,2,0,1
2020-11-14,Pahang,47,6,53,39,62,21,0,0,32,0,0,0
2020-11-14,Penang,30,11,41,13,35,22,8,0,18,5,0,0
2020-11-14,Perak,70,0,70,46,117,34,6,0,53,5,0,0
2020-11-14,Perlis,13,0,13,4,20,12,0,0,8,0,0,0
2020-11-14,Sabah,73,60,133,114,111,82,65,2,11,23,2,0
2020-11-14,Sarawak,49,22,71,26,78,91,1,1,54,0,1,0
2020-11-14,Selangor,42,62,104,104,92,48,15,0,27,7,0,0
2020-11-14,Terengganu,23,0,23,12,41,16,0,0,19,0,0,0
2020-11-14,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,53,0,0,0
2020-11-14,W.P. Labuan,5,5,10,5,6,5,1,0,4,1,0,0
2020-11-15,Johor,37,30,67,30,78,55,8,0,16,6,0,0
2020-11-15,Kedah,33,0,33,21,63,31,5,0,17,1,0,0
2020-11-15,Kelantan,47,26,73,27,62,32,1,0,42,0,0,0
2020-11-15,Melaka,52,0,52,12,54,7,2,0,36,0,0,0
2020-11-15,Negeri Sembilan,22,0,22,10,62,22,3,0,6,1,0,0
2020-11-15,Pahang,47,6,53,39,62,21,0,0,32,0,0,0
2020-11-15,Penang,30,11,41,12,35,22,9,0,11,5,0,0
2020-11-15,Perak,70,0,70,46,117,34,7,0,47,4,0,0
2020-11-15,Perlis,13,0,13,4,20,12,0,0,9,0,0,0
2020-11-15,Sabah,73,60,133,114,111,82,64,3,15,20,3,0
2020-11-15,Sarawak,49,22,71,26,78,91,1,0,50,1,0,0
2020-11-15,Selangor,42,62,104,104,92,48,16,0,10,6,0,0
2020-11-15,Terengganu,23,0,23,12,41,16,0,0,20,0,0,0
2020-11-15,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,52,0,0,0
2020-11-15,W.P. Labuan,5,5,10,5,6,5,1,0,4,1,0,0
2020-11-16,Johor,37,30,67,30,78,55,9,1,24,7,1,0
2020-11-16,Kedah,33,0,33,21,63,31,5,0,22,2,0,0
2020-11-16,Kelantan,47,26,73,27,62,32,2,0,43,0,0,0
2020-11-16,Melaka,52,0,52,12,54,7,2,0,35,0,0,0
2020-11-16,Negeri Sembilan,22,0,22,10,62,22,3,0,9,1,0,0
2020-11-16,Pahang,47,6,53,39,62,21,0,0,35,0,0,0
2020-11-16,Penang,30,11,41,12,35,22,11,0,19,7,0,0
2020-11-16,Perak,70,0,70,46,117,34,8,0,46,5,0,0
2020-11-16,Perlis,13,0,13,4,20,12,0,0,8,0,0,0
2020-11-16,Sabah,73,60,133,114,111,82,62,2,11,18,2,0
2020-11-16,Sarawak,49,22,71,26,78,91,1,0,51,1,0,0
2020-11-16,Selangor,42,62,104,104,92,48,17,0,26,7,0,0
2020-11-16,Terengganu,23,0,23,12,41,16,0,0,20,0,0,0
2020-11-16,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,49,0,0,0
2020-11-16,W.P. Labuan,5,5,10,5,6,5,1,0,4,1,0,0
2020-11-17,Johor,37,30,67,30,78,55,8,0,20,6,0,0
2020-11-17,Kedah,33,0,33,21,63,31,3,1,18,2,1,0
2020-11-17,Kelantan,47,26,73,27,62,32,2,0,39,0,0,0
2020-11-17,Melaka,52,0,52,12,54,7,2,0,42,0,0,0
2020-11-17,Negeri Sembilan,22,0,22,11,62,22,3,0,6,1,0,0
2020-11-17,Pahang,47,6,53,39,62,21,0,0,32,0,0,0
2020-11-17,Penang,30,11,41,13,35,22,9,0,11,6,0,0
2020-11-17,Perak,70,0,70,46,117,34,9,0,50,7,0,0
2020-11-17,Perlis,13,0,13,4,20,12,0,0,9,0,0,0
2020-11-17,Sabah,73,60,133,114,111,82,69,5,9,17,5,0
2020-11-17,Sarawak,49,22,71,26,78,91,1,0,52,1,0,0
2020-11-17,Selangor,42,62,104,104,92,48,16,0,10,6,0,0
2020-11-17,Terengganu,23,0,23,12,41,16,0,0,19,0,0,0
2020-11-17,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,47,0,0,0
2020-11-17,W.P. Labuan,5,5,10,5,6,5,1,0,4,1,0,0
2020-11-18,Johor,37,30,67,30,78,55,7,0,20,4,0,0
2020-11-18,Kedah,33,0,33,21,63,31,2,1,17,2,1,0
2020-11-18,Kelantan,47,26,73,27,62,32,1,0,41,0,0,0
2020-11-18,Melaka,52,0,52,12,54,7,2,0,37,0,0,0
2020-11-18,Negeri Sembilan,22,0,22,10,62,22,3,0,6,1,0,0
2020-11-18,Pahang,47,6,53,39,62,21,0,0,29,0,0,0
2020-11-18,Penang,30,11,41,12,35,22,9,0,12,6,0,0
2020-11-18,Perak,70,0,70,46,117,34,10,0,49,7,0,0
2020-11-18,Perlis,13,0,13,4,20,12,0,0,10,0,0,0
2020-11-18,Sabah,73,60,133,114,111,82,66,4,11,17,4,0
2020-11-18,Sarawak,49,22,71,26,78,91,1,1,52,1,1,0
2020-11-18,Selangor,42,62,104,104,92,48,16,0,14,6,0,0
2020-11-18,Terengganu,23,0,23,12,41,16,0,0,19,0,0,0
2020-11-18,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,44,0,0,0
2020-11-18,W.P. Labuan,5,5,10,5,6,5,1,0,4,1,0,0
2020-11-19,Johor,37,30,67,30,78,55,7,0,20,4,0,0
2020-11-19,Kedah,33,0,33,21,63,31,3,1,16,2,1,0
2020-11-19,Kelantan,47,26,73,27,62,32,0,0,42,0,0,0
2020-11-19,Melaka,52,0,52,12,54,7,2,0,33,0,0,0
2020-11-19,Negeri Sembilan,22,0,22,11,62,22,3,0,6,1,0,0
2020-11-19,Pahang,47,6,53,39,62,21,0,0,30,0,0,0
2020-11-19,Penang,30,11,41,13,35,22,11,0,11,6,0,0
2020-11-19,Perak,70,0,70,46,117,34,8,0,45,7,0,0
2020-11-19,Perlis,13,0,13,4,20,12,0,0,11,0,0,0
2020-11-19,Sabah,73,60,133,114,111,82,74,4,12,15,4,0
2020-11-19,Sarawak,49,22,71,26,78,91,2,0,51,1,0,0
2020-11-19,Selangor,42,62,104,104,92,48,18,0,13,6,0,0
2020-11-19,Terengganu,23,0,23,12,41,16,0,0,19,0,0,0
2020-11-19,W.P. Kuala Lumpur,64,73,137,38,169,25,0,1,50,0,1,0
2020-11-19,W.P. Labuan,5,5,10,5,6,5,1,0,3,1,0,0
2020-11-20,Johor,37,30,67,30,78,55,9,0,19,6,0,0
2020-11-20,Kedah,33,0,33,21,63,31,6,1,16,3,1,0
2020-11-20,Kelantan,47,26,73,27,62,32,0,0,41,0,0,0
2020-11-20,Melaka,52,0,52,12,54,7,1,0,46,0,0,0
2020-11-20,Negeri Sembilan,22,0,22,10,62,22,3,0,5,1,0,0
2020-11-20,Pahang,47,6,53,39,62,21,0,0,28,0,0,0
2020-11-20,Penang,30,11,41,12,35,22,11,0,10,7,0,0
2020-11-20,Perak,70,0,70,46,117,34,9,0,46,7,0,0
2020-11-20,Perlis,13,0,13,4,20,12,0,0,10,0,0,0
2020-11-20,Sabah,73,60,133,114,111,82,70,4,9,16,4,0
2020-11-20,Sarawak,49,22,71,26,78,91,2,0,54,0,0,0
2020-11-20,Selangor,42,62,104,104,92,48,16,0,14,5,0,0
2020-11-20,Terengganu,23,0,23,12,41,16,0,0,18,0,0,0
2020-11-20,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,46,0,0,0
2020-11-20,W.P. Labuan,5,5,10,5,6,5,1,0,3,1,0,0
2020-11-21,Johor,37,30,67,30,78,55,10,0,19,6,0,0
2020-11-21,Kedah,33,0,33,21,63,31,6,0,23,3,0,0
2020-11-21,Kelantan,47,26,73,27,62,32,1,0,37,0,0,0
2020-11-21,Melaka,52,0,52,12,54,7,1,0,45,0,0,0
2020-11-21,Negeri Sembilan,22,0,22,10,62,22,4,0,10,3,0,0
2020-11-21,Pahang,47,6,53,39,62,21,0,0,29,0,0,0
2020-11-21,Penang,30,11,41,12,35,22,10,0,19,9,0,0
2020-11-21,Perak,70,0,70,46,117,34,11,1,49,8,1,0
2020-11-21,Perlis,13,0,13,4,20,12,0,0,6,0,0,0
2020-11-21,Sabah,73,60,133,114,111,82,72,4,7,16,4,0
2020-11-21,Sarawak,49,22,71,26,78,91,2,0,53,0,0,0
2020-11-21,Selangor,42,62,104,104,92,48,15,1,28,6,1,0
2020-11-21,Terengganu,23,0,23,12,41,16,0,0,18,0,0,0
2020-11-21,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,48,0,0,0
2020-11-21,W.P. Labuan,5,5,10,5,6,5,1,0,4,1,0,0
2020-11-22,Johor,37,30,67,30,78,55,9,1,17,8,0,0
2020-11-22,Kedah,33,0,33,21,63,31,6,0,17,3,0,0
2020-11-22,Kelantan,47,26,73,27,62,32,1,0,34,0,0,0
2020-11-22,Melaka,52,0,52,12,54,7,0,0,47,0,0,0
2020-11-22,Negeri Sembilan,22,0,22,11,62,22,3,0,5,3,0,0
2020-11-22,Pahang,47,6,53,39,62,21,0,0,32,0,0,0
2020-11-22,Penang,30,11,41,13,35,22,9,0,11,9,0,0
2020-11-22,Perak,70,0,70,46,117,34,11,1,47,7,1,0
2020-11-22,Perlis,13,0,13,4,20,12,0,0,8,0,0,0
2020-11-22,Sabah,73,60,133,115,111,82,67,4,7,18,4,0
2020-11-22,Sarawak,49,22,71,26,78,91,0,0,51,0,0,0
2020-11-22,Selangor,42,62,104,104,92,48,13,1,12,5,1,0
2020-11-22,Terengganu,23,0,23,12,41,16,0,0,18,0,0,0
2020-11-22,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,50,0,0,0
2020-11-22,W.P. Labuan,5,5,10,5,6,5,1,0,4,1,0,0
2020-11-23,Johor,37,30,67,30,78,55,9,1,19,9,0,0
2020-11-23,Kedah,33,0,33,21,63,31,5,0,17,2,0,0
2020-11-23,Kelantan,47,26,73,27,62,32,2,0,38,0,0,0
2020-11-23,Melaka,52,0,52,12,54,7,0,0,46,0,0,0
2020-11-23,Negeri Sembilan,22,0,22,11,62,22,3,0,5,2,0,0
2020-11-23,Pahang,47,6,53,39,62,21,0,0,30,0,0,0
2020-11-23,Penang,30,11,41,13,35,22,10,0,12,8,0,0
2020-11-23,Perak,70,0,70,46,117,34,10,1,45,7,1,0
2020-11-23,Perlis,13,0,13,4,20,12,0,0,8,0,0,0
2020-11-23,Sabah,73,60,133,115,111,82,77,3,6,19,3,0
2020-11-23,Sarawak,49,22,71,26,78,91,0,0,51,0,0,0
2020-11-23,Selangor,42,62,104,104,92,48,14,0,15,6,0,0
2020-11-23,Terengganu,23,0,23,12,41,16,0,0,19,0,0,0
2020-11-23,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,47,0,0,0
2020-11-23,W.P. Labuan,5,5,10,5,6,5,1,0,4,1,0,0
2020-11-24,Johor,37,30,67,30,78,55,14,0,22,12,0,0
2020-11-24,Kedah,33,0,33,21,63,31,6,0,16,1,0,0
2020-11-24,Kelantan,47,26,73,27,62,32,2,0,39,0,0,0
2020-11-24,Melaka,52,0,52,12,54,7,0,0,43,0,0,0
2020-11-24,Negeri Sembilan,22,0,22,11,62,22,3,0,7,3,0,0
2020-11-24,Pahang,47,6,53,39,62,21,0,0,34,0,0,0
2020-11-24,Penang,30,11,41,13,35,22,9,0,11,6,0,0
2020-11-24,Perak,70,0,70,46,117,34,12,0,44,8,0,0
2020-11-24,Perlis,13,0,13,4,20,12,0,0,9,0,0,0
2020-11-24,Sabah,73,60,133,115,111,82,78,0,11,18,0,0
2020-11-24,Sarawak,49,22,71,26,78,91,0,0,51,0,0,0
2020-11-24,Selangor,42,62,104,104,92,48,14,0,17,7,0,0
2020-11-24,Terengganu,23,0,23,12,41,16,0,0,17,0,0,0
2020-11-24,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,49,0,0,0
2020-11-24,W.P. Labuan,5,5,10,5,6,5,2,0,5,2,0,0
2020-11-25,Johor,37,30,67,30,78,55,13,2,23,11,1,0
2020-11-25,Kedah,33,0,33,21,63,31,6,0,18,1,0,0
2020-11-25,Kelantan,47,26,73,27,62,32,1,0,39,0,0,0
2020-11-25,Melaka,52,0,52,12,54,7,1,0,41,0,0,0
2020-11-25,Negeri Sembilan,22,0,22,10,62,22,2,0,7,2,0,0
2020-11-25,Pahang,47,6,53,39,62,21,0,0,32,0,0,0
2020-11-25,Penang,30,11,41,12,35,22,7,0,11,5,0,0
2020-11-25,Perak,70,0,70,46,117,34,12,0,45,6,0,0
2020-11-25,Perlis,13,0,13,4,20,12,0,0,9,0,0,0
2020-11-25,Sabah,70,60,130,112,111,82,65,2,10,18,2,0
2020-11-25,Sarawak,49,22,71,26,78,91,0,0,51,0,0,0
2020-11-25,Selangor,42,62,104,104,92,48,13,0,14,6,0,0
2020-11-25,Terengganu,23,0,23,12,41,16,0,0,19,0,0,0
2020-11-25,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,51,0,0,0
2020-11-25,W.P. Labuan,5,5,10,5,6,5,2,0,1,2,0,0
2020-11-26,Johor,37,30,67,30,78,55,15,1,23,12,1,0
2020-11-26,Kedah,33,0,33,21,63,31,7,0,18,1,0,0
2020-11-26,Kelantan,47,26,73,27,62,32,3,0,38,1,0,0
2020-11-26,Melaka,52,0,52,12,54,7,1,0,48,0,0,0
2020-11-26,Negeri Sembilan,22,0,22,11,62,22,2,0,4,2,0,0
2020-11-26,Pahang,47,6,53,39,62,21,0,0,30,0,0,0
2020-11-26,Penang,30,11,41,13,35,22,6,0,12,5,0,0
2020-11-26,Perak,70,0,70,52,117,34,10,0,48,6,0,0
2020-11-26,Perlis,13,0,13,4,20,12,0,0,8,0,0,0
2020-11-26,Sabah,70,60,130,112,111,82,68,1,10,23,1,0
2020-11-26,Sarawak,49,22,71,26,78,91,0,0,51,0,0,0
2020-11-26,Selangor,42,62,104,104,92,48,16,0,13,7,0,0
2020-11-26,Terengganu,23,0,23,12,41,16,0,0,18,0,0,0
2020-11-26,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,49,0,0,0
2020-11-26,W.P. Labuan,5,5,10,5,6,5,2,0,3,2,0,0
2020-11-27,Johor,37,30,67,30,78,55,16,1,21,13,1,0
2020-11-27,Kedah,33,0,33,21,63,31,8,0,17,1,0,0
2020-11-27,Kelantan,47,26,73,27,62,32,3,0,37,1,0,0
2020-11-27,Melaka,52,0,52,12,54,7,1,0,45,0,0,0
2020-11-27,Negeri Sembilan,22,0,22,11,62,22,2,0,4,1,0,0
2020-11-27,Pahang,47,6,53,39,62,21,0,0,31,0,0,0
2020-11-27,Penang,30,11,41,13,35,22,9,0,10,5,0,0
2020-11-27,Perak,70,0,70,52,117,34,11,1,49,4,1,0
2020-11-27,Perlis,13,0,13,4,20,12,0,0,10,0,0,0
2020-11-27,Sabah,70,60,130,112,111,82,74,1,11,21,1,0
